Ticker,MSE,MAE,MAPE,R2
CPTP.TA,9.302166804,2.745275308,0.139013618,0.92577997
CRSM.TA,11542.25701,66.10872626,0.021538472,0.950651028
CRSR.TA,1034.098587,25.45197032,0.006377212,0.985486694
CRML.TA,825.6229619,22.66289064,0.011120752,0.978113908
CRMT.TA,2857.692323,26.86324919,0.628454908,0.964913036
CAST.TA,19966.85469,100.5409013,0.010049056,0.991961069
CEL.TA,3474.985311,39.73509543,0.016584256,0.969991948
CILO.TA,2916453.516,1173.013471,3.104773091,-145.2017219
CION.TA,69.67639665,7.386345463,0.213833178,-114669.9408
CPIA.TA,2.910740601,1.422002851,0.030520008,0.447862773
CTPL1.TA,321684041.9,14730.52323,17.60166864,-0.795203586
CTPL5.TA,4230077294,50647.10614,4.015288923,-0.928657873
CBI.TA,1.761021438,0.775089583,0.021080569,0.52870514
CLIS.TA,59500.14838,166.349636,0.017600832,0.972597722
CFX.TA,18.98833994,3.263698635,0.008483852,0.967242014
CDEV.TA,880983.7288,589.3454912,0.035710339,0.847157788
CGEN.TA,650.8642153,20.47882602,0.031199077,0.938116005
CMDR.TA,303397.6905,413.397124,0.011456616,0.987928641
CNTL-M.TA,103.7603794,7.505869497,3.015216408,0.887041994
CMCT.TA,109226372.6,8437.627125,23.25052459,-224.7312074
DANH.TA,13182.00154,86.8610864,0.03744452,-0.463320391
DANE.TA,86747.68005,237.8744644,0.006169891,0.993997807
DNYA.TA,41153.99876,163.4316194,0.013680577,0.964123463
DLEA.TA,689.894711,21.06203751,0.008381945,0.995879759
DLEKG.TA,844784.3801,844.1366697,0.01696868,0.976834425
DLTI.TA,9076.435881,47.54404357,0.006975033,0.95334471
DELG.TA,44640.59024,106.1698774,0.00551705,0.984740196
DIMRI.TA,1270092.017,402.8593916,0.011705764,0.642774621
DIPL.TA,3718.537036,52.45640045,0.010546706,0.99235038
DIFI.TA,115561.991,245.9919643,0.004192879,0.99371151
DSCT.TA,9172.995323,74.8440808,0.028490345,0.881441115
DISI.TA,84.37421748,8.048416163,0.018133531,0.979064379
DNA.TA,1.041998098,0.790495604,0.008701642,0.992954835
DRAL.TA,2311.98655,36.42349492,0.003891402,0.998601384
DORL.TA,153.6319172,10.87685865,0.008213303,0.979263312
DRSH.TA,4152.596199,51.96331297,0.031322056,0.506623136
DUNI.TA,415295.6919,545.8039885,0.021228657,0.943374774
ECNR.TA,2934.704829,44.36811801,0.016356344,0.928296727
EFCP.TA,16667.05381,92.72005461,0.057698049,-0.556716625
ELAL.TA,5889.816329,51.79246076,0.053368914,0.768982282
EMITF-M.TA,15.90381924,2.242109759,0.003494374,0.999005267
EMTC-M.TA,11.96138471,2.925115832,0.150286414,-0.137393329
ESLT.TA,37766237.82,4054.743818,0.037407101,0.824710898
ELCO.TA,11240.04215,64.90149071,0.004727781,0.997927784
ELDAV-M.TA,2.555752189,1.089234383,0.004302308,0.987902313
ECP.TA,9492.889833,77.03105938,0.008519069,0.997481062
ELCP.TA,45861.69844,63.50270586,0.027706177,0.522791318
ELCRE.TA,2260.132062,39.23243484,0.008514144,0.980102973
ELWS.TA,52175.54334,121.8277166,0.006058157,0.981006174
ELLO.TA,505.2279536,18.36801214,0.003160941,0.986998848
ELMR.TA,2113.894499,28.90590174,0.017410432,0.978140971
ELRN.TA,38.26058066,4.842571899,0.011342227,0.975670628
ELSPC.TA,296.6263244,10.49968597,0.012568184,0.982789253
EMCO.TA,477.7380465,19.7503707,0.021185111,0.926023202
EMDV.TA,396.2255489,16.2543073,0.006297416,0.996353815
ENDY.TA,377.6242251,5.353916931,0.915077761,0.886501181
ENOG.TA,852.1471143,21.13491509,0.00454433,0.977308451
ENRG.TA,5.217659925,1.667034795,0.001387952,0.999014121
ENLT.TA,588.4118594,19.39661558,0.0031949,0.982037215
ENLV.TA,633.4602189,15.85234114,0.035507937,0.874839836
EPIT.TA,1017.97131,15.3677671,0.015301134,0.711445297
EQTL.TA,25951.14595,111.2203774,0.007694416,0.982901261
EFNC-M.TA,2379.951451,27.40703507,0.126924516,0.287094625
BCUR.TA,4.811291237,1.766016825,0.07981496,-0.007448859
ETGA.TA,713.3180863,22.97521418,0.012241653,0.983152356
EVGN.TA,118047.5936,79.07732708,0.109946458,-1.927631463
EXPO.TA,293211.9083,417.2250411,0.061617486,0.646896657
FTAL.TA,66363.81509,202.8125837,0.004134306,0.996844786
FEAT.TA,481.1473331,17.85145274,2.905937423,0.831220011
FIBI.TA,144084.1264,309.0103588,0.016732727,0.938815612
FIBIH.TA,173191.7417,316.9475182,0.016020575,0.93818933
FGAS.TA,2341.395509,47.20476635,0.041483533,0.041364857
FLYS.TA,147.0897573,4.672808332,1.35894864,0.093863881
FBRT.TA,47938.63247,190.0980222,0.012831643,0.978366589
FRSX.TA,9.109458759,1.660147873,0.127384664,0.493484911
FORTY.TA,18666.85518,113.2323908,0.003487624,0.995430562
FOX.TA,41100.05479,150.9058626,0.005195412,0.985166266
FRDN.TA,9721.094722,86.25914423,0.016778363,0.971501656
GOSS.TA,4.069831807,1.548555394,0.003195458,0.996952741
GCT.TA,408.5163144,10.66845377,0.007777952,0.950307557
GPGB-M.TA,159038.4407,337.8643127,10.96884693,0.729475251
GLTC.TA,1644.078401,19.81923057,5.150069687,0.34526612
GMLA.TA,15148.34838,86.91468412,6.557840356,0.719497942
GSFI.TA,6938.484854,71.49623207,0.019484775,0.909610116
GAGR.TA,53.55269032,5.31104079,0.01462018,0.988989537
GAON-M.TA,85272.27687,133.3993386,0.061910358,0.519632417
GVYM.TA,94.10504828,7.807041813,0.002599815,0.989428722
GEFR.TA,0.29545245,0.407083305,0.006090602,0.973318812
GNCL.TA,113.5278293,6.898151198,0.127433656,-1.423173771
GNRS.TA,0.788087652,0.776461887,0.010147736,0.985190419
GFC-M.TA,2410.052605,41.21480642,0.652213882,0.992024868
GIBUI.TA,1.265309915,0.996212325,0.58312259,-0.65070106
GILT.TA,195.8328003,9.420075616,0.004268175,0.99781255
GLTL.TA,2.246934813,1.307101316,0.01810859,0.965155729
GNGR.TA,617.540787,21.15844863,0.022423494,0.332784493
GIVO.TA,2.495234468,1.312824367,0.059899098,0.176935132
GIX.TA,12.41914252,3.066212002,0.187435884,0.064435261
GKL.TA,2.45441374,1.054308739,0.014166236,0.963272255
GLEN-M.TA,6.26E-05,0.005661497,0.184366639,-0.227985596
GLRS.TA,1987829.79,916.5022001,0.017341085,0.809858739
GOTO.TA,1156.186947,18.63599733,0.04490134,-2.369470784
GRIN.TA,582.1463422,19.68960183,0.014980182,0.984442687
GOLD.TA,85619.83464,191.6003002,0.010780223,0.983957947
GOHO.TA,11869.05102,96.06621259,0.042179873,0.671656793
GOLF.TA,107.0599547,9.132064992,0.014038619,0.978341911
GRAC.TA,1977.080055,36.95151213,0.022799851,0.507372146
G107.TA,140.705283,9.153049878,0.17433633,-3.871296484
GUID.TA,2921.70866,27.44360682,1.913439017,0.9488457
HDST-M.TA,350.6801873,7.687205227,0.167170901,-2.625611994
HGG.TA,306.6906106,13.16303677,0.005793026,0.99792186
HGGE.TA,232.398517,10.42150699,0.015011205,0.931261843
HMAM.TA,24.30585716,2.926247002,0.007396491,0.912765918
MSBI.TA,2.265362602,1.264195912,0.010004524,0.983420989
HAMAT.TA,749.3889425,20.93661916,0.013673519,0.987244129
HARL.TA,39292.3473,128.5895098,0.02250773,0.958214877
HICN.TA,15109.20743,102.9792712,1.975102345,-13.91474406
HLAN.TA,13930.53819,98.64899706,0.00450581,0.993311975
HIPR.TA,450.1330516,16.71144474,0.008839892,0.962881565
HRON.TA,3491799.789,1084.092345,0.00465663,0.987143178
HIVE.TA,0.042547316,0.137990227,0.137900871,-0.645634946
HOD.TA,5729.406569,54.92154594,0.011393074,0.985602028
HLMS.TA,317.8676068,13.55739573,0.022137988,0.894853476
HMGS.TA,35975.41547,107.1318535,0.590717157,-7.315412035
HUMX.TA,242.8680499,9.739190663,0.296926115,-19.10642784
IARG.TA,21.15183777,2.900911865,0.035430332,0.768702318
ICL.TA,207.1704962,12.26547683,0.006821632,0.996920058
ICON.TA,255.7037192,14.86799612,0.033320121,-0.659147994
IDNT.TA,1887.42364,28.08809766,0.074433002,0.881845852
IDIN.TA,118295.5585,222.2797021,0.014358019,0.954995125
IDMO.TA,389.5493697,12.18585034,0.030626325,0.624785152
IES.TA,35866.08826,98.98812183,0.004489103,0.993469363
INTO.TA,17112.06332,58.15428867,0.159223801,0.737673273
ILDR.TA,71.74645493,6.44779583,0.008403215,0.968320249
ILX.TA,6420.01368,63.19852386,0.008770364,0.982543561
ISI.TA,92.81006818,7.777430945,0.005648299,0.985081047
IMCO.TA,11019.29011,74.27704312,0.01948147,0.950039271
IMED.TA,25655.79294,99.72056031,5.019832456,-144.5933144
INRM.TA,1706.353253,36.50430052,0.021850363,0.963902224
ININ.TA,57.73777193,3.931608917,0.015562568,0.710652155
INCR.TA,301.7398468,10.08844914,0.017585889,0.935967074
INTR.TA,56742.76089,170.9700638,0.026071699,0.341645246
IGLD.TA,131744868.9,9769.746018,21.30883539,-17974.39788
ISCN.TA,80.77483736,7.358552509,0.005119667,0.99289049
ILDC.TA,882.6903736,25.59496616,0.007441976,0.979370438
ISOP.TA,10.95204594,1.598295264,0.014788016,0.969197145
ISHI.TA,92881.91863,240.6644665,0.021767988,0.978304872
ISRG.TA,8.24025325,2.55384456,0.012209152,0.858697796
ISRA.TA,10.3633833,2.423980358,0.012117555,0.976624096
ISRS.TA,987481.0532,843.2001382,0.009748457,0.976156064
ISRO.TA,6628.597521,61.86004656,0.007496885,0.979115269
ISTA.TA,9950.735239,88.84323876,0.009731738,0.986029536
JCFN.TA,776.4232696,17.97180478,0.007812447,0.96250875
JBNK.TA,6362.613687,63.60704429,0.036024921,0.893131577
JNGO.TA,4666.143375,61.77435091,0.170473449,-14.82817976
KDST.TA,9687.312503,73.06003239,0.062165517,0.943900975
KAFR.TA,5177.316484,49.95192584,0.016114612,0.951333797
KMDA.TA,4129.494008,49.58294018,0.019962752,0.940788445
KRDI.TA,4.826440066,1.37054936,0.004425216,0.996967839
KARE.TA,198.4055563,7.107161482,0.012426808,0.95238328
KEN.TA,7974.989586,72.73705106,0.006646962,0.983924198
KRUR.TA,2273.3116,37.80335811,0.005224652,0.995516459
KSTN.TA,49.55924841,4.403540196,0.006479718,0.983619247
KLIL.TA,175616.7155,318.5249219,0.012895252,0.980227651
KNFM.TA,403.9367405,16.66724981,0.011473525,0.989595747
LHIS.TA,28549.65889,74.05370018,0.247614722,0.746878197
LAHAV.TA,29.91945525,4.494383715,0.009245838,0.994520719
LPHL.TA,0.32244271,0.474187842,0.004353476,0.963691724
LSCO.TA,31.10983411,4.634123373,0.012202814,0.985122175
LUMI.TA,28946.44966,134.795668,0.029821901,0.873657381
LEOF.TA,85.62209673,7.903369555,0.025435851,0.984051014
LEVI.TA,845156.2495,740.0716746,0.019245701,0.979963968
LVPR.TA,268861.4947,111.2626348,0.736693346,0.872415682
LBRA.TA,1799.348856,33.55764921,0.030893506,0.541714424
LCTX.TA,63.69844245,5.415177738,0.024561314,0.982665823
LPSN.TA,72618.4335,110.2662825,0.252444726,-12.04102864
LODZ.TA,43595.10365,187.3633987,0.258557164,0.892469043
LUDN.TA,3799.901896,50.01110698,0.022500171,0.947678142
LUZN.TA,9.779493041,2.187891401,0.007819229,0.96101429
LURO.TA,4286.782819,57.49985364,0.025699883,-2.824036199
MGIC.TA,726.0663148,21.20978903,0.004846168,0.98332613
MLTM.TA,1636.832639,30.39765217,0.003910285,0.999214445
MSLA.TA,68.55096617,6.3438605,0.004849063,0.899376617
MSVT.TA,5149.771497,31.02147304,0.257511409,-14.56014184
MTLF.TA,21.80451388,4.21627953,0.011638558,0.930805292
MTRX.TA,12312.62229,91.58441178,0.010608524,0.979017215
MAXO.TA,69.25342834,6.522227463,0.005513433,0.995047102
MTRN.TA,73792.88251,89.11018407,0.096765901,-6.742476073
MDPR.TA,8.8106783,2.225567311,0.003641993,0.997795473
MPRS.TA,134.1033027,7.536186185,1.292126213,0.806404697
MDTR.TA,34.24591589,4.560712897,0.004525647,0.998489723
MGOR.TA,835.2578043,22.0596785,0.002021237,0.999268887
MEDN.TA,240379.3232,290.1477903,0.01397795,0.94614059
MLSR.TA,28202.17116,140.0606816,0.00448688,0.994063106
MNIN.TA,157.2572058,8.922684141,0.006908546,0.997210782
MNIF.TA,5956.885547,61.85875043,0.034559422,0.73057605
MNRT.TA,4.69915612,1.821211263,0.009087828,0.96886031
MMHD.TA,2110624.125,1171.804358,0.074414709,0.652181374
CMER.TA,700724.2407,638.1193679,0.191887144,-0.125956035
MRHL.TA,48.45928779,5.435723485,0.237753842,0.693622109
MSKE.TA,202.695219,13.44566292,0.052581641,0.908723085
MGRT.TA,21.58217261,3.735234999,0.006587079,0.998136247
MIA.TA,37.74754194,2.808492387,0.054304054,0.946011599
MCLL.TA,896.6951419,23.37537116,0.021926633,0.933002372
MCMN.TA,20889.24464,110.9202381,0.004508738,0.997534972
MCRNT.TA,460.488922,15.90644228,0.06235047,0.85286824
MGDL.TA,200.0410571,10.22916593,0.014380147,0.978772559
MIFT.TA,488.9536067,18.4644007,0.096211608,-6.578924899
MLD.TA,4.51E-05,0.00383302,0.141801629,-0.51448171
MSHR.TA,21.43949742,3.50647169,0.004829335,0.966654284
MVNE.TA,102.9804859,9.028073743,0.008449439,0.980557585
MISH.TA,1153766.932,719.7943271,0.034186047,0.837274263
MZTF.TA,153138.991,338.9069448,0.020541183,0.882633116
MLRN.TA,36.67674355,4.113019526,0.005367433,0.993192906
MDIN.TA,6.958480145,1.972111357,0.012449843,0.975784908
MRG.TA,382.5373297,15.20098722,0.013044722,0.976715983
MYDS.TA,2.52338849,1.065763389,0.226134054,0.965043925
NFTA.TA,712.5971953,17.00229033,0.007185588,0.967830188
NVPT.TA,461518.2096,496.6673158,0.060938292,0.736102472
NAWI.TA,95247.01035,221.6586852,0.051478554,0.781919182
NYAX.TA,19270.19595,86.40435081,0.007073386,0.991880309
NTGR.TA,276.4755227,13.37406409,0.009448455,0.992203584
NTNB.TA,60.82657804,6.525142218,0.024674657,0.319926904
NTO.TA,12961.94577,91.54167524,0.008313956,0.998458888
NTML.TA,1758.635791,33.16118099,0.004004249,0.998231766
NWMD.TA,1440.87722,31.52371152,0.02554489,0.920708306
NXSN.TA,387742.378,460.182335,0.064063514,0.726464484
NXTG.TA,39.14753644,4.97274271,0.064332641,0.787628531
NXTM.TA,160.8159187,9.415118505,0.011908627,0.991082881
NXFR.TA,46207.14105,206.6508368,1.326659949,-77.77445809
NXGN.TA,559.3513987,16.6269693,0.247264639,-18.93217393
NICE.TA,930109.3318,509.8016371,0.008068868,0.957387994
NISA.TA,237.8327325,11.97809537,0.008775325,0.986639844
NOFR.TA,1423.822451,29.65748844,0.003298156,0.980856072
NSTR.TA,252.2598334,12.58009048,0.010021545,0.989134683
NVMI.TA,20251824.04,2055.780522,0.025115496,0.731183037
NVLG.TA,12.30044855,3.001405115,0.018664204,0.939401039
NRGN.TA,363.1492371,11.14069824,0.03500427,0.680049882
NURI.TA,24786.99332,79.52972678,0.118845548,-4.554891157
ORTC.TA,3433.217391,26.65739809,0.031267887,0.78686902
ONE.TA,3810.143631,44.80900332,0.00680575,0.993943692
OPAL.TA,4.029203174,1.638196106,0.008013129,0.995453096
OPCE.TA,705.8787988,23.16305413,0.007423415,0.967588481
OPK.TA,575.4412481,13.46697127,0.023557664,0.592515762
ORAD.TA,1.131884436,0.643801799,0.008991019,0.970217489
ORMP.TA,519.3550268,20.41121339,0.023901015,0.759449713
ORBI.TA,11526.17721,77.70595738,0.025146057,0.931234441
ORIN.TA,5121.579587,31.35564743,0.013756689,0.914398699
ORA.TA,15001.58276,103.2941526,0.003888923,0.997793707
ORON.TA,397.6485762,15.30218497,0.01505072,0.973157887
OVRS.TA,2.667636186,1.261435914,0.00310671,0.99818134
PLRM.TA,264751.8993,410.8958508,0.046716084,0.835644243
PRKM.TA,65.24097075,4.886491113,0.008754805,0.791530542
PTNR.TA,941.0651423,21.37307709,0.008661153,0.995627231
PMNT.TA,84.1281637,7.870775619,0.019944181,0.969707082
PAYT.TA,4765.104728,45.27731586,0.006649187,0.950315634
PAZ.TA,7922404.006,2125.350988,0.042195494,0.725246095
PCBT.TA,3643.833703,48.24683393,0.059007511,0.635366213
PEN.TA,18.32053946,3.813267538,0.018625878,0.96887652
PERI.TA,9597.26788,41.30762922,0.013031318,0.600824189
PTCH.TA,13.22526898,3.05944793,0.01450415,0.956889261
PTX.TA,192.5169312,5.512898187,0.084541398,0.803046762
PHOE.TA,414877.4854,466.8014855,0.07753613,0.537167618
PHTM.TA,540.5807124,19.01174697,0.006323884,0.973695155
PLNT.TA,4558.040502,40.4154931,0.17569601,-0.957451741
PLSN.TA,355233.8627,486.4112153,0.025553486,0.955559708
PLCR.TA,3723.385845,40.45125132,2.095686652,0.760640682
PPIL.TA,984.1468195,20.98713663,0.675019747,0.979153041
PLAZ-L.TA,138.294012,5.806293662,2.10330507,0.969541202
PLUR.TA,14870.5682,109.877591,0.064897348,0.291580715
POLI.TA,42756.19015,161.4197707,0.034822828,0.800357876
POLY.TA,19973.80202,92.70793214,0.018836058,0.906132135
POLP.TA,76.57140497,7.056793043,0.005808131,0.983920905
PMVM.TA,2022.559025,29.83767811,0.153686116,-0.606074671
PRSK.TA,3235.225807,44.13649138,0.004212199,0.996790044
PRIM.TA,5971.659245,60.31136131,0.051422145,0.931750918
PRMG.TA,2233.276052,42.70014202,0.028806673,0.415544271
PRTC.TA,243544.7142,443.8087996,0.025427977,0.898206597
PRPD.TA,218.8603144,11.86328627,0.005938681,0.900133539
PTBL.TA,58142.8793,213.1752833,0.008310076,0.98065921
PULS.TA,2785.474009,22.87197864,0.049412043,0.669297246
PPBT.TA,574.4870684,10.63871761,1.363013992,-92.11234793
QLTU.TA,17952421.27,3234.643089,0.129974195,0.255034492
QNCO.TA,103.7173817,5.677573443,0.010296228,0.989598897
QLRD.TA,3178.45843,31.16196084,0.00846834,0.946688329
RLCO.TA,2067.272129,30.25438182,0.0063821,0.996268419
RMN.TA,223.9534917,10.73951502,0.007409977,0.989616511
RMLI.TA,7022.568698,53.40206023,0.002152524,0.998508197
RANI.TA,7.341282596,1.935176863,0.005306443,0.99882861
RPAC.TA,1046.949881,21.93980676,0.006464451,0.995899034
RATI.TA,151.1342292,9.373936839,0.024198664,0.926516598
RTPT.TA,17.92982261,3.565448562,0.116749596,0.087009261
BRIH.TA,1.158868927,0.871306325,0.00951014,0.978922449
RAVD.TA,8.60757826,2.22822058,0.002797161,0.995650202
RVL.TA,695.0860547,6.736987588,0.03292424,0.241833937
RAYG-M.TA,351.6237483,14.9630479,0.214658777,0.487074966
RZR.TA,176.9119023,9.570157505,0.017667873,0.935968714
RIT1.TA,581.5827156,21.67246003,0.011537376,0.98550827
AZRT.TA,137.7221704,8.167375384,0.019493068,0.971656892
REKA.TA,237.4850875,11.64738683,0.008311456,0.871944446
RTMD-L.TA,228.8587931,10.64316623,0.386386994,0.09879765
RTLS.TA,1178.019821,24.6076236,0.003158213,0.997395912
RMON.TA,648.1146101,21.08787178,0.004641737,0.992931574
RIMO.TA,895.2553007,24.84169928,0.005085167,0.990385113
ROBO.TA,67.25456701,5.13739441,0.03922929,0.910488922
RTEN.TA,206.5896362,6.403227806,0.031499259,0.784823927
ROTS.TA,59369.06489,168.8490227,0.024074405,0.954048744
RSEL.TA,37107.97746,97.91545044,0.066749459,0.711707249
SRAC.TA,10293.87562,86.70196447,0.020982862,0.98098709
SANO1.TA,78826.74372,185.8129114,0.005616214,0.987347338
SPNS.TA,56976.19644,209.1855738,0.020780016,0.983011464
SRFT.TA,42846.46826,178.7220881,0.04215472,0.69839882
SARN.TA,0.624781908,0.603228204,0.009792273,0.887348172
SVRE.TA,912.8663464,23.76456389,8.154842626,-63.61762795
SVRT.TA,56198.45651,83.3228517,0.209423748,-15.31471588
SHNP.TA,165.5666144,10.49134598,0.006919368,0.99719453
SCDX.TA,28.17590828,3.829072985,0.010955922,0.975474022
SCOP.TA,119687.4177,308.6295366,0.021734575,0.964397876
SEMG.TA,26.86520712,4.635172394,0.017257203,0.98780547
SLARL.TA,32.30774086,4.871250536,0.005405481,0.996597519
SHGR.TA,264.0486008,12.68961978,0.010168652,0.99349064
SHMM.TA,403.0156825,18.21637025,0.126823848,-0.463946621
SHAN.TA,46.85486937,5.316984842,0.01102045,0.992540891
SPEN.TA,106.9585636,8.593556678,0.003389112,0.998609371
SMNR.TA,366.2222741,15.20888887,0.009164446,0.993462522
SBEN.TA,4.197139947,1.697868669,0.007090082,0.976458656
SKBN.TA,196.4316577,11.3670944,0.009802108,0.994923969
SHOM.TA,10.67113593,2.40193871,0.003098126,0.999445146
SAE.TA,18214.91007,115.0210514,0.030970771,0.647193245
SKLN.TA,143.2154267,8.723342381,0.004603316,0.992721238
SLRM.TA,1989.020418,28.21863428,0.039885235,0.92118876
SMAG.TA,9235.978986,35.75492578,8.556845341,0.334224558
SOFW.TA,785.3434812,21.79565372,0.012794494,0.94135326
SOLR.TA,112.4088692,7.093344323,0.00204531,0.996274206
SONO.TA,483.0382438,18.13846797,0.240702967,-1.411179135
SCC.TA,42.52978897,4.192123033,0.108601459,0.153305621
SPDV.TA,2835.304771,10.68929438,1.523240516,-0.350610118
SPRG.TA,3819.744042,58.8687923,0.64087074,0.837782261
SPNTC.TA,77.91051023,7.467980894,0.01748298,0.887887753
STG.TA,181676.8634,268.3183441,0.049789473,0.656727572
STRG.TA,1077.752812,21.61968401,0.518912128,-14.64972022
STRS.TA,9544.80919,89.14079364,0.013121283,0.981994663
