,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
36,ELDAV,"24 במרץ, 2021",112025000.0,24799000.0,0.69,14286000.0,-4945000.0,,9092000.0,2908000.0,224008000.0,109079000.0,,11290000.0,117343000.0,10000000.0,35824000.0,בפעילותה הנוכחית צפויה להמשיך בתחום הפעילות,
37,ELLOMAY,"December 31, 2020",9645000.0,-6168000.0,-0.38,1719000.0,-2659000.0,-5826000.0,-112135000.0,141637000.0,460172000.0,335146000.0,45152000.0,198169000.0,125026000.0,0.0,12304269.0,See Item 5 Operating and Financial Review and Prospects,
38,ENDYMED,2020,14345000.0,304000.0,0.023,7579000.0,-257000.0,1319000.0,-76000.0,72000.0,10830000.0,4182000.0,,,10009000.0,,13736000.0,"2,700,000",
39,ENERGEAN,19 April 2021,335900000.0,-92858000.0,-0.52,-20402000.0,-124551000.0,137000000.0,-619792000.0,458275000.0,4135013000.0,2940621000.0,1112984000.0,330092000.0,1194392000.0,,,2021 total production 36000000 to 41000000 kboed,
40,ENLIGHT ENERGY,"דו""ח תקופתי לשנת 2020",241691000.0,-150770000.0,,136266000.0,,,-1693992000.0,1192134000.0,5841403000.0,4194020000.0,,,1975328000.0,,,,
41,ENLIVEX,"December 31, 2020",,,,,,,,,,,,,,,1262930.0,,
42,FORESIGHT,"December 31, 2020",,-15375000.0,-0.07,,-12836000.0,-11495000.0,85000.0,45280000.0,49923000.0,2878000.0,,,47045000.0,,312760305.0,,
43,FORMOLA,"March 17, 2021",1933918000.0,46776000.0,3.01,447433000.0,170641000.0,,,,2520012000.0,,120444000.0,180316000.0,502728000.0,,15293138.0,,
44,FLYING SPARK,25 במרס 2021,6896000.0,-1584739.0,-1.02,6896000.0,-1453680.0,,-332652.0,1032978.0,1036606000.0,1881109000.0,,,-1995707.0,,2333571.0,,
45,WILLY FOOD INTERNATIONAL,"March 25, 2021",454100000.0,52209000.0,3.89,145400000.0,57600000.0,64176000.0,-24591000.0,40652000.0,629923000.0,44180000.0,,4265000.0,585743000.0,,13433684.0,,
46,GOLF,31 בדצמבר 2020,835841.0,17765.0,0.35,496662.0,66828.0,,-39798.0,-84208.0,1061043.0,877724.0,,,,,47119500.0,,
47,GAN SHMUEL,לשנת 2020,190485.0,3301.0,0.22,33702.0,562.0,,-1396.0,-2210.0,212565.0,828148.0,36944.0,14807.0,130828.0,,15014.0,,
48,GENCELL,2020,324000.0,-19054.0,,1563000.0,-18623.0,-293.0,-30994.0,72512000.0,75723000.0,7649000.0,,,67351000.0,,,,
49,GENERATION CAPITAL,2020,,,1.29,,332100000.0,,,,,,,,,50000000.0,,"The company intends to continue to leverage the foundations and characteristics mentioned to benefit shareholders. The main goals are: increasing the profitability of the portfolio's assets, their growth and improvement, and building value in the long term through managerial excellence in holdings, identifying potential areas for improvement and implementing them, initiating projects and tenders, strategic acquisitions, accelerating, and promoting mega projects under construction, etc.",
50,GILAT,"February 16, 2021",42627000.0,62442000.0,1.12,13298000.0,62732000.0,43160000.0,-4716000.0,-24095000.0,393806000.0,147354000.0,4000000.0,4000000.0,233810000.0,20000000.0,55545654.0,In 2021 our operating results will be materially better than those of 2020,
51,GINEGAR,2020,541815000.0,24264000.0,1.6,115652000.0,75175000.0,,-16770000.0,-60898000.0,543169000.0,369351000.0,105804000.0,,180770000.0,-5000000.0,15180000.0,"The Company expects to continue to enhance its products and improve the functional properties and extend the life of the agricultural films and nets. Also, it is expected to continue with Horizon projects in the field of the circular economy, the improvement of the optical properties of the Company's films. In addition, the Company intends to initiate collaborations with universities and start-ups in order to create collaborations in the field of agricultural.",
52,GLOBRANDS,2020,2732029.0,68321.0,58.1,520811.0,97477.0,,-2664.0,-80066.0,273510.0,199488.0,93444.0,0.0,51828.0,85000.0,1229000.0,,
53,HAMAT,"דו""ח תקופתי לשנת 2020",697106.0,76452.0,0.78,183696.0,76602.0,100173.0,-66288.0,50975.0,714555.0,656231.0,,67500.0,247374.0,15000.0,,,
54,HADASIT BIO,2020,,-35570000.0,-2.02,,-32756000.0,-3963000.0,5406000.0,41884000.0,20716000.0,13886000.0,,393000.0,15215000.0,6500000.0,6223129.0,קאהר תתקדם בהתאם לאבני הדרך ותכניות הפיתוח שלה. מימוש תכניות אלו תלוי בהצלחת כאהר בפיתוח המוצרים המפורטים להלן וביכולתה של כאהר לגייס את ההון הנוסף הנדרש לצורך כך.,
55,HUMAN XT,2021-03-18,20686000.0,-28542000.0,6.23,10081000.0,-27209000.0,,-3743000.0,43039000.0,166344000.0,43916000.0,,,148824000.0,0.0,,,
56,ICL,February 2021,1317000000.0,65000000.0,0.05,405000000.0,139000000.0,258000000.0,-163000000.0,-99000000.0,9664000000.0,5576000000.0,684000000.0,2093000000.0,4088000000.0,34000000.0,1280605.0,adjusted EBITDA guidance range of $1.02 billion to $1.12 billion for the full year,
57,IMED PARTICIPATION UNIT,31 בדצמבר 2020,,-34.0,,,,,-3753.0,11649.0,11726.0,110.0,,,11616.0,,,,
58,INTERCURE,31 בדצמבר 2020,65035000.0,-36040000.0,-0.32,31975000.0,7918000.0,,-22763000.0,25289000.0,326270000.0,282233000.0,,,293404000.0,,,להערכת החברה מגמת הצמיחה בהכנסות וברווחים תימשך גם במהלך שנת 2021,
59,INFEMIL,31 בדצמבר 2020,,-9169.0,-3.27,,-8641.0,-8925.0,225.0,7097.0,11706.0,11901.0,,,-8775.0,,,,
60,KADIMASTEM,2020,,,,,,,,,10790000.0,7289000.0,,,-8062000.0,,19437743.0,,
61,KARDEN ISRAEL,2020,175400000.0,-68028000.0,,21459000.0,-69784000.0,,,,543375000.0,696098000.0,,,-152723000.0,,,,
62,KAFRIT,2020,846657.0,43214.0,1.82,173888.0,75857.0,,-21183.0,-57215.0,658155.0,301149.0,81411.0,40351.0,357149.0,12500.0,23797597.0,,
63,KAMADA,"February 10, 2021",133200000.0,17100000.0,0.38,47600000.0,19237000.0,19105000.0,-13127000.0,23364000.0,210665000.0,32739000.0,238000.0,36000.0,178638000.0,,,The Company expects reduced revenues and profitability in 2021.,
64,KENON,"April 19, 2021",,496000000.0,1.86,71000000.0,67000000.0,92000000.0,-222000000.0,256000000.0,2482000000.0,1206000000.0,49000000.0,872000000.0,1276000000.0,100000000.0,,,
65,LACHISH,31 בדצמבר 2020,122553.0,8276.0,1.02,32132.0,9473.0,,,,83178.0,42782.0,1944.0,2967.0,40396.0,2020.0,8086.0,,
66,LAHAV,1/1/2021,,,,,,,,,,,,,,,,,
67,LAPIDOTH-HELETZ - LIMITD PARTNERSHIP,31 בדצמבר 2020,5756776.0,270468.0,4.26,1493984.0,122132.0,,-412960.0,110818.0,6980159.0,5380021.0,10768.0,20860.0,639267.0,,,ישראל,
68,LINEAGE THERAPY,"December 31, 2020",1826000.0,-20685000.0,-0.14,1441000.0,-26447000.0,-19753000.0,13038000.0,29865000.0,107949000.0,12822000.0,,,95127000.0,,150044000.0,Included in Management’s Discussion and Analysis of Financial Condition and Results of Operations,
69,LIVEPERSON,"February 25, 2021",366620.0,-107594.0,-1.63,,,33605.0,-43476.0,483843.0,1007093.0,754469.0,,,252624.0,,65888450.0,Revenue range of 458000-466000,
70,MASSIVIT,2020,4113000.0,-7118000.0,-0.41,1645000.0,-3816000.0,,-564000.0,2415000.0,9043000.0,7303000.0,,1798000.0,-58000.0,,,,
71,MEGA OR,31.12.2020,,353882.0,395.0,,470066.0,,,,5563108.0,3572306.0,231262.0,2598669.0,1990802.0,50000.0,,,
72,MICRONET,31.12.2020,6746000.0,-12656000.0,,-2004000.0,-12594000.0,,1866000.0,11988000.0,22544000.0,10872000.0,,,6527000.0,,586713.0,,
73,MAGIC,"March 8, 2021",371400000.0,25200000.0,0.49,109592000.0,40600000.0,52296000.0,-9604000.0,-39647000.0,443323000.0,149341000.0,11529000.0,13352000.0,269002000.0,10200000.0,49048000.0,"Revenue guidance for 2021 of between $420 million to $430 million, reflecting annual growth of 13% to 16%.",
74,MALAM TEAM,14 במרץ 2021,2235074.0,76526.0,3.46,286998.0,128226.0,,-42208.0,-148518.0,1679275.0,715157.0,185826.0,,599972.0,,21895230.0,,
75,MATRIX,2020,3854041.0,190850.0,2.78,562991.0,289133.0,,-63779.0,-294350.0,3215553.0,1591266.0,,,824912.0,124895.0,62125977.0,,
76,MIRLAND DEVELOPMENT CORPORATION,2020,95236000.0,-71721000.0,-0.76,36930000.0,-68151000.0,27184000.0,16188000.0,11325000.0,353325000.0,189692000.0,,178129000.0,168800000.0,,,,
77,SPUNTECH,2020,721481.0,85447.0,1.29,181449.0,110721.0,,-13700.0,-82560.0,597311.0,340238.0,21701.0,173931.0,255984.0,46565.0,66915.0,,
78,NAVITAS PTRO PARTICIPATION UNIT,31 בדצמבר 2020,,,,,,,,,,,,,,,,לדוח דירקטוריון על השותפות בשנתיים האחרונות.,
79,NEXTGEN,"31 בדצמבר, 2020",1328000.0,1296000.0,0.044,1328000.0,1296000.0,,-2412000.0,5674000.0,8320000.0,1452000.0,,,6868000.0,,32519813.0,,
80,NICE,"February 18, 2021",1648016000.0,196346000.0,2.98,1086064000.0,242047000.0,480306000.0,-465067000.0,196837000.0,4232917000.0,1644433000.0,259881000.0,421337000.0,2588484000.0,,65956000.0,"First Quarter 2021 Non-GAAP total revenues are expected to be in a range of $445 million to $455 million. Full Year 2021 Non-GAAP total revenues are expected to be in a range of $1,790 million to $1,810 million. Full year 2021 Non-GAAP fully diluted earnings per share are expected to be in a range of $6.12 to $6.32.",
81,NAPHTHA,31 בדצמבר 2020,1639024.0,221.0,,1228317.0,893254.0,,,-2276187.0,5973216.0,3350761.0,,1606206.0,2622455.0,,,,
82,NETO HOLDINGS,21 במרץ 2021,3236480.0,221660.0,24.15,479939.0,216792.0,,-121000.0,-179000.0,1653782.0,738637.0,378464.0,,872493.0,,9168750.0,,
83,NEXTCOM,31 בדצמבר 2020,355042.0,15493.0,,43654.0,25218.0,,-5530.0,26286.0,270664.0,133862.0,,61422.0,136802.0,3000.0,14193135.0,,
84,ONE TECHNOLOGIES,2020 ליום 31 בדצמבר,,,13.7,316714.0,145003.0,,,,1396542.0,939130.0,,,509472.0,,,,
85,OPKO HEALTH,"December 31, 2020",1435413000.0,30586000.0,0.05,894408000.0,57714000.0,39476000.0,-18327000.0,-35076000.0,2473063000.0,801512000.0,24703000.0,426029000.0,1671551000.0,,640655290.0,,
86,ORAMED PHARM,"August 31, 2020",2710000.0,-11511000.0,-0.56,,-11757000.0,-12440000.0,4626000.0,23786000.0,44633000.0,42424000.0,,7218000.0,32879000.0,,20532347.0,,
87,ORBIT,31.12.2020,52255000.0,4611000.0,,17734000.0,5951000.0,11234000.0,3970000.0,-3766000.0,61331000.0,26725000.0,,0.0,35700000.0,,18770999.0,,
88,OPAL BALANCE,7 במרס 2021,57463000.0,20573000.0,0.202,,,,-3006000.0,-36921000.0,339087000.0,167645000.0,,,167645000.0,8900000.0,104605766.0,הצפי להמשך צמיחה במהלך 2021,
89,ORMAT TECHNOLOGY,"February 24, 2021",705300000.0,85500000.0,1.65,276275000.0,214013000.0,,,,3888987000.0,1937720000.0,248647000.0,600123000.0,1805985000.0,,51900000.0,"Total revenues of between 640,000,000 and 675,000,000. Electricity segment revenues between 570,000,000 and 580,000,000. Product segment revenues of between 50,000,000 and 70,000,000. Energy Storage revenues of between 20,000,000 and 25,000,000. Adjusted EBITDA to be between 400,000,000 and 410,000,000",
90,PAYTON,31/12/2020,43874000.0,9794000.0,0.95,18140000.0,11533000.0,,15644000.0,,59096000.0,51723000.0,,,,4760000.0,6800000.0,,
91,PCB TECHNOLOGIES,31.12.2020,117814.0,3297.0,0.05,13800.0,3978.0,,-6694.0,-10940.0,136457.0,44761.0,,,91696.0,-10267.0,71667432.0,,
92,PLASSON INDUS,31 בדצמבר 2020,1287873.0,104479.0,10.21,452787.0,136832.0,,-54398.0,-121999.0,1892800.0,636287.0,363142.0,169365.0,889366.0,28643865.0,,"מניחה החברה שהגורמים אשר ישפיעו על ביצועיה בשנת 2021 כפי שהם עתידים להשתקף בדוחותיה הכספיים יהיו בעיקר השפעת מגפת הקורונה על הכלכלה העולמית, מחירי החומרים שיצרכו במשך השנה, רמת המחירים שתיגזר מהתחרות בשווקים, שערי החליפין של מטבעות החוץ אל מול השייח והתקדמות במימוש התכנית האסטרטגית, ככל שאלו יתממשו בפועל בשנת 2021.",
93,PLURI,"June 30, 2020",23000.0,-29152000.0,-1.6,23000.0,-29476000.0,-26369000.0,-30458000.0,60870000.0,65532000.0,7987000.0,,,56101000.0,,25492713.0,,
94,PRIORTECH,2020,26982000.0,17731000.0,1.24,,,,30798000.0,-8657000.0,187655000.0,32954000.0,67366000.0,,154701000.0,5000000.0,17731000.0,,
95,PARTNER,"March 25, 2021",3189000.0,17000.0,0.09,525000.0,96000.0,786000.0,-581000.0,-128000.0,5125000.0,3402000.0,290000.0,1219000.0,1723000.0,,,,
96,PERION NETWORK,"February 9, 2021",118300000.0,9002000.0,0.3,,9976000.0,12805000.0,-4515000.0,-12384000.0,358681000.0,174559000.0,8333000.0,0.0,184122000.0,0.0,26946060.0,"In 2021, management expects to generate revenue of 350,000,000 to 370,000,000 and Adjusted EBITDA of 35,000,000 to 37,000,000.",
97,POMVOM,2021 31 במרס,29060000.0,-16374000.0,,5735000.0,-16085000.0,-4771.0,-127.0,4809000.0,10794000.0,6717000.0,,147000.0,4657000.0,,7490814.0,"70,000 אלפי שייח,  -20,000 אלפי שייח.",
98,QUICKLIZARD,,6517000.0,-8231000.0,-4.84,5476000.0,-6120000.0,-5574000.0,-56000.0,340000.0,4460000.0,9665000.0,2581000.0,4981000.0,-3102000.0,,1806465.0,,
99,REIT 1,31.12.2020,316866.0,,1.3,,,,,,5512640.0,2866087.0,,,2644790.0,128000.0,173277.0,320-330 מיליון שייח.,
100,REKAH,2020,265473000.0,40616000.0,0.95,68644000.0,20921000.0,,-18744000.0,19084000.0,419689000.0,181501000.0,,,165591000.0,,11414636.0,,
101,RSL,2020,20711000.0,-1848000.0,-0.18,7359000.0,-1276000.0,682000.0,-2966000.0,1475000.0,30638000.0,27429000.0,1537000.0,,21124000.0,,10122000.0,,
102,RATIO PETROL PARTICIPATION UNIT,31 בדצמבר 2020,,-3385000.0,0.02,,,-8003000.0,-28264000.0,9569000.0,43431000.0,3762000.0,,,39588000.0,,172212318.0,,
103,RAVAD,31.12.2020,21638000.0,-10146000.0,-0.26,16386000.0,-3720000.0,15915000.0,-11846000.0,-28720000.0,640648000.0,438841000.0,50159000.0,266718000.0,277653000.0,-7851000.0,0.9,,
104,RAVAL,2020,239748000.0,17261000.0,0.203,61212000.0,25636000.0,,-15897000.0,12582000.0,262149000.0,107995000.0,40620000.0,71852000.0,93392000.0,,84880251.0,,
105,SAPIENS,"February 24, 2021",382903.0,33775.0,0.65,155974.0,45003.0,58255.0,-114602.0,143320.0,714161.0,185174.0,19796.0,98676.0,383694.0,7044.0,52159.0,"NON-GAAP revenue in a range of $457 million to $463 million, and NON-GAAP operating margin in a range of 17.7% to 18.0%",
106,SPACE COMMUNICATION,לשנת 2020,87810000.0,-35321000.0,,16990000.0,-3762000.0,,-15524000.0,,427103000.0,491427000.0,49806000.0,441621000.0,90539000.0,,,,
107,SAVOREAT,2020,,-16291143.0,-12.66,,-6444596.0,,-316411.0,58397656.0,57624057.0,12105957.0,,,45518100.0,,1286438.0,,
108,SKYLINE,"December 31, 2020",129362000.0,-18000000.0,-1.09,,7884000.0,-7818000.0,-8044000.0,11670000.0,637863000.0,381434000.0,25338000.0,306105000.0,226044000.0,,16745227.0,See the document for guidance and forecast. The Company expects occupancy and ADR to continue to increase as the US and Canadian economies reopen.,
109,SPRING,2020 31 בדצמבר,,8510000.0,0.34,,,,6680000.0,-418000.0,81717000.0,73889000.0,,,65379000.0,,8419877.0,,
110,STRAUSS GROUP,2020,8350000.0,551000.0,4.75,3228000.0,924000.0,844000.0,-358011.0,124626.0,6414000.0,4411000.0,621269.0,417932.0,1264278.0,70000.0,115799.0,,
111,TEUZA,,4371000.0,2171000.0,0.19,,,,2070000.0,,31762000.0,3702000.0,,,27964000.0,,113490000.0,,
112,TIGI,31 בדצמבר 2020,3928000.0,-898000.0,,856000.0,-2917000.0,,,3078000.0,1499000.0,3837000.0,,1233000.0,-2338000.0,,,,
113,TOGETHER,2020,,,,,,,,,,,,,,,,,
114,TRUCKNET,31 בדצמבר 2020,,5902000.0,0.75,,4947000.0,,-41000.0,6098000.0,1243000.0,15195000.0,,6406000.0,1347000.0,,7726720.0,,
115,TAMAR PETROLIUM,לשנה שהסתיימה ביום 31 בדצמבר 2020,349937000.0,136097000.0,1.0,,,,-16160000.0,,1178525000.0,994745000.0,,859421000.0,313470000.0,,88257000.0,,
116,TCHNOPLS VENTURES,2020-12-31,8700000.0,-687000.0,,6500000.0,-34000.0,,165000.0,-155000.0,12360000.0,10833000.0,,,1946000.0,,18492145.0,,
117,TELSYS,11 April 2021,,,,,,,,,,,,,,,,,
118,TEVA,"February 10, 2021",16700000000.0,-3990000000.0,-3.64,7726000000.0,-3572000000.0,1216000000.0,863000000.0,-1885000000.0,50640000000.0,26414000000.0,3188000000.0,22731000000.0,10026000000.0,,1095000000.0,"16,400,000,000 - 16,800,000,000",
119,PHOENIX,2020,10382652.0,1208935.0,4.57,10396828.0,1762764.0,4771464.0,-479707.0,374218.0,119163805.0,8081830.0,80796.0,1118538.0,8081830.0,380000.0,256154000.0,"The strategic plan is based on four fundamental principles: yield-focused growth, technological innovation and efficiency, maximization of the portfolio's value, and capital management.",
120,TOWER,"February 17, 2021",345000000.0,31000000.0,0.29,70000000.0,33000000.0,73000000.0,-64000000.0,-8000000.0,2094149000.0,639247000.0,106513000.0,283765000.0,1454902000.0,,107762000.0,"Revenue guidance for the first quarter of 2021 of $345 million, with an upward or downward range of 5%. Mid-range guidance represents year over year growth of 15% total and 20% organic. Expects sequential quarterly revenue growth through 2021.",
121,UNET CREDIT,31 בדצמבר 2020,18324000.0,-35545000.0,-7.97,,-24205000.0,-606000.0,-36648000.0,69882000.0,91479000.0,42396000.0,42288000.0,40580000.0,6356000.0,,4458724.0,"The company expects to reach a volume of credit for 2021 to be around 250,000,000",
122,UNIVO,2020,33680000.0,17000.0,0.01,12178000.0,-12842000.0,,-14790000.0,23734000.0,73996000.0,36780000.0,,,37216000.0,,2745000.0,,
123,UPSELLON BRANDS,2020,,,,,,,,,,,,,,,,,
124,VILLAR,דוח תקופתי לשנת 2020,199374000.0,57120000.0,,203149000.0,,,,,3166178000.0,526392000.0,,,2850972000.0,,,,
125,VISION SIGMA,2020,5990000.0,-14774000.0,-11.29,,-7819000.0,16944000.0,-831000.0,-1777000.0,81265000.0,140750000.0,,42152000.0,80789000.0,1570000.0,1308483.0,התאוששות המשק בשנת 2021,
126,VITANIA,31.12.2020,66330000.0,103695000.0,2.18,53195000.0,,,,,1871691000.0,900936000.0,,634789000.0,900936000.0,30000000.0,47073200.0,,
127,WATER IO,31 במרס 2021,,,,,,,,,,,,,,,,,
128,MILLENNIUM FOOD PARTICIPATION UNIT,2021 8 במרץ,31005000.0,21296000.0,0.57,,27754000.0,,-24787000.0,83057000.0,117844000.0,6927000.0,,,110917000.0,,36819608.0,,
129,AVGAD,2020,93089000.0,17166000.0,,12125000.0,4206000.0,,-3988000.0,3401000.0,89520000.0,60329000.0,,,26772000.0,,,,
130,ABRA,"31 בדצמבר, 2020",31990000.0,-21322000.0,,7374000.0,-9499000.0,,-72092000.0,31929000.0,182833000.0,60451000.0,,,122382000.0,,67709713.0,,
131,O.R.T.,30.3.2021,5278000.0,14828000.0,3.433,,17878000.0,15826000.0,,,221697000.0,26793000.0,,,185993000.0,4518000.0,,,
132,OVERSEAS,2020,317229.0,22014.0,0.4,73697.0,,,-15463.0,-65761.0,635223.0,406430.0,30702.0,103567.0,190305.0,10900.0,,,
133,ORAD,לשנת 2020,145843000.0,-13661000.0,,23962000.0,-5349000.0,26649000.0,2227000.0,-27834000.0,125595000.0,92279000.0,,,23300000.0,,93260000.0,,
134,ORIAN,31 בדצמבר 2020,203467.0,2956.0,0.26,22051.0,10922.0,,-32820.0,30678.0,259256.0,186806.0,,,72451.0,,13115003.0,,
135,DUNIEC,31 בדצמבר 2020,198126000.0,49938000.0,,65543000.0,49938000.0,,-63807000.0,5701000.0,757932000.0,459363000.0,,,298569000.0,11617000.0,5123103.0,,
136,I ARGENTO PU,31 בדצמבר 2020,13000.0,-13000.0,,,-13000.0,,,,810000.0,823000.0,,,810000.0,,,,
