,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
32,CARMEL CORP,"30 ביוני, 2023",275806000.0,12855000.0,,88286000.0,13964000.0,,-12462000.0,20794000.0,773658000.0,268764000.0,68225000.0,25000000.0,460039000.0,,,,
33,DELTA GALIL,30 ביוני 2023,886040000.0,18065000.0,0.61,352002000.0,47889000.0,190239000.0,-16400000.0,38700000.0,1810722000.0,1169110000.0,28147000.0,6795000.0,641612000.0,16122000.0,,,
34,DISCOUNT INVESTMENTS,30 ביוני 2023,,2374000.0,,,,,,,12483204000.0,,,,64107000.0,3500000.0,,,
35,DORSEL HOLDINGS,30 ביוני 2023,39972000.0,14250000.0,0.63,,26980000.0,30085000.0,-77079000.0,12138000.0,1142416000.0,617221000.0,,,442126000.0,,22553000.0,,
36,ELECTRA POWER,30 ביוני 2023,372093.0,-13543.0,-0.81,85627.0,4872.0,-10291559.0,-2432378.0,15893000.0,20646216.0,1775796.0,398359.0,639014.0,810242.0,,,,
37,ENERGIX,30 ביוני 2023,422000000.0,201000000.0,,,,,,,7704860000.0,6082231000.0,,,2411000000.0,,,,
38,ENLIVEX,"September 1, 2023",,-6792000.0,-0.37,,-6649000.0,-12807000.0,-34048000.0,360000.0,53028000.0,8693000.0,,3702000.0,44335000.0,,18584801.0,,
39,ETGA GROUP,30 ביוני 2023,89292000.0,6007000.0,0.27,19843000.0,8361000.0,2000000.0,-1031000.0,-13000000.0,505773000.0,276025000.0,96611000.0,13415000.0,229748000.0,,,,
40,ECONERGY,30 ביוני 2023,,-19000.0,0.05,,-23000.0,4531000.0,-3948000.0,1086000.0,345176000.0,199741000.0,,82205000.0,145435000.0,,,,
41,ELBIT IMAGING,30 ביוני 2023,3746000.0,-4482000.0,-0.49,,-4465000.0,-2012000.0,1887000.0,,66868000.0,6632000.0,,,60236000.0,,,,
42,ELBIT SYSTEMS,"August 15, 2023",1453900000.0,62400000.0,1.4,372200000.0,101600000.0,,-133563000.0,244864000.0,9559505000.0,6765019000.0,693347000.0,337479000.0,2794486000.0,,44348000.0,,
43,ELECTRA CONSUMER PRODUCTS,30 ביוני 2023,3051496.0,-31882.0,,838879.0,-40004.0,,-337376.0,160765.0,7127761.0,2907564.0,,,1119635.0,35000.0,,,
44,ELECTREON,30 ביוני 2023,8154000.0,83066000.0,8.35,1489000.0,37099000.0,,-5581000.0,6240000.0,167539000.0,18500000.0,,,149039000.0,,,כדי שהכנסות 2023-2024 העומד על סך של כ-102 מיליון,
45,ELLOMAY,"September 28, 2023",25458000.0,4563000.0,0.43,5366000.0,1804000.0,5271000.0,-25840000.0,51459000.0,604603000.0,485763000.0,80589000.0,405174000.0,113317000.0,,,,
46,EMILIA DEVELOPMENT,"30 ביוני, 2023",1011389000.0,45906000.0,,230528000.0,35386000.0,162000000.0,-141000000.0,4000000.0,2577323000.0,807000000.0,765144000.0,388076000.0,1019000000.0,18000000.0,,,
47,ENERGEAN,7 September 2023,587600000.0,69758000.0,0.39,249324000.0,250779000.0,233000000.0,-155630000.0,-161330000.0,5671367000.0,5054372000.0,669930000.0,2403237000.0,616995000.0,106663000.0,179058946.0,2023 production guidance revised to 120 - 130 kboed.,
48,ENLIGHT ENERGY,"August 09, 2023",53000000.0,22000000.0,0.12,29192000.0,33490000.0,39000000.0,-252982000.0,-3323000.0,3999428000.0,2604653000.0,216098000.0,1532268000.0,1394775000.0,,121823868.0,"Revenue between $265m and $275m, Adjusted EBITDA reaffirmed between $188m and $198m",
49,EPITOMEE MEDICAL,,,,0.522,,11067000.0,,-633000.0,-160000.0,55202000.0,15857000.0,,,39445000.0,,29457627.0,,
50,FORMOLA,"August 17, 2023",655400000.0,17000000.0,1.11,160938000.0,59984000.0,,,,2726425000.0,1500000000.0,,,576106000.0,,15480800.0,"Sapiens has increased its full-year 2023 non-GAAP revenues guidance for the second time this year to $511 - $516 million compared to its previous guidance of $507 - $512 million, and also increased its guidance for the full year 2023 non-GAAP operating margin to 18.0% 18.2%, compared to previous guidance of 17.8% 18.2%.",
51,FOX,"30 ביוני, 2023",2538247.0,128104.0,7.62,1396111.0,159839.0,,-226111.0,-233321.0,7461229.0,3234771.0,,,2214430.0,87012.0,,שיעור האינפלציה בארבעת הרבעונים הקרובים המסתיימים ברבעון השני של 2024 צפוי לעמוד על 3.0% ובשנת 2024 צפוי שיעור האינפלציה לעמוד על 2.4%,
52,FLYING SPARK,14 באוגוסט 2023,,,,,,,,,24650000.0,8150000.0,,,13984000.0,,,,
53,G CITY,30 ביוני 2023,585000000.0,-395000.0,-2.44,,418000000.0,,,,,,,,5396000000.0,,30.2,,
54,WILLY FOOD INTERNATIONAL,"August 30, 2023",129200000.0,4900000.0,0.4,26100000.0,1000000.0,4700000.0,7057000.0,-30903000.0,589448000.0,43549000.0,,6804000.0,545899000.0,,13867017.0,,
55,GO TO,30 ביוני 2023,69360000.0,-117183000.0,-33.35,4536000.0,-117060000.0,31999000.0,18357000.0,-35486000.0,100894000.0,54714000.0,,3839000.0,36772000.0,,,,
56,GOLF,30 ביוני 2023,220961000.0,-8786000.0,-0.2,137005000.0,5859000.0,,,,957555000.0,957555000.0,52326000.0,430760000.0,191880000.0,,,,
57,GALILEO TECH,30.06.2023,,,-0.04,,,-767.0,-1894.0,1352.0,17323.0,7645.0,3305.0,672.0,7604.0,,39066341.0,,
58,GAN SHMUEL,"June 30, 2023",124140000.0,4856000.0,0.32,25692000.0,7674000.0,404000.0,-2137000.0,18789000.0,145350000.0,62443000.0,,,128712000.0,,,,
59,GAON HOLDINGS,"June 30, 2023",170421000.0,-34222000.0,,58608000.0,,,,,1120539000.0,550769000.0,,128364000.0,238447000.0,,,,
60,GENCELL,"30 ביוני, 2023",485000.0,-36799000.0,0.34,2651000.0,-21938000.0,-21983000.0,16985000.0,-681000.0,68583000.0,66933000.0,,,52978000.0,,107508908.0,The company expects to generate a loss in the future that would lead to negative cash flow from operations,
61,GENERATION CAPITAL,30 ביוני 2023,,,,,,,,,3758207.0,1785122.0,,,1973085.0,,,,
62,GILAT,"August 8, 2023",67589000.0,4325000.0,0.08,25536000.0,5449000.0,,-3524000.0,,371555000.0,107216000.0,,,255036000.0,,56617943.0,"The Company today raised its 2023 revenues guidance to between $265,000,000 to $285,000,000, representing year-over-year growth of 15% at the mid-point, as well as increased its GAAP operating income guidance to between $18,000,000 to $22,000,000, representing year-over-year growth of 101% at the mid-point and its adjusted EBITDA guidance to between $33,000,000 to $37,000,000, representing year-over-year growth of 39% at the mid-point.",
63,GILAT TELECOM,30 ביוני 2023,23860000.0,8000.0,0.004,5620000.0,753000.0,3442000.0,-6715000.0,-3529000.0,44072000.0,34201000.0,0.0,10106000.0,9871000.0,0.0,58438000.0,,
64,GLOBAL KNAFAIM,30 ביוני 2023,,,,,,,,,187812000.0,175756000.0,,,53157000.0,,,,
65,GROUP 107,"June 30, 2023",14677000.0,-2458000.0,-0.15,2688000.0,-2283000.0,-7303000.0,-406000.0,-194000.0,6712000.0,5533000.0,,,1179000.0,,,,
66,HAMAT,2023,520667000.0,23678000.0,0.64,222582000.0,60851000.0,32366000.0,-7548000.0,-32608000.0,1582649000.0,1085184000.0,206529000.0,126654000.0,497465000.0,,,,
67,HILAN,"30 ביוני, 2023",1255774.0,101629.0,4.42,271773.0,134794.0,,-13055.0,-71123.0,2095021.0,924881.0,20000.0,60000.0,910650.0,28665.0,28638.0,,
68,HIPER GLOBAL,2023-06-30,132653.0,7543.0,,21045.0,9193.0,,-11777.0,31334.0,165385.0,96623.0,,,52864.0,,,,
69,HOMEBIOGAS,"June 30, 2023",3139000.0,-5665000.0,-0.27,962000.0,-5484000.0,-5789000.0,-221000.0,9657000.0,23667000.0,4604000.0,,,19063000.0,,,,
70,HUMAN XT,2023,3173000.0,-44592000.0,1.67,2426000.0,-44647000.0,-41731000.0,15161000.0,-2600000.0,72332000.0,10553000.0,,,61779000.0,,,The company projects needing additional funding in the next 15-21 months.,
71,ICL,"August 9, 2023",1834000000.0,163000000.0,0.13,645000000.0,300000000.0,391000000.0,-205000000.0,-348000000.0,11584000000.0,5674000000.0,674000000.0,2117000000.0,5670000000.0,178000000.0,1290792000.0,"Full year adjusted EBITDA is between $1,600,000,000 to $1,800,000,000, with $800,000,000 to $900,000,000 of this amount estimated to come from the Company's specialties focused businesses.",
72,ISRAIR GROUP,30 ביוני 2023,357931000.0,20579000.0,0.09,55552000.0,19672000.0,,-21325000.0,-16960000.0,320326000.0,296779000.0,21244000.0,45044000.0,50072000.0,,,3% per year growth in 2023 and 2024,
73,ISRAMCO PARTICIPATION UNIT,30 ביוני 2023,209600000.0,79153000.0,0.0304,,100779000.0,,-22099000.0,-171207000.0,1309974000.0,747835000.0,187131000.0,560704000.0,562139000.0,50000000.0,2590457.0,,
74,IDOMOO,2023-06-30,8357000.0,-3854000.0,,6923000.0,-3584000.0,,-1080000.0,-174000.0,8250000.0,10891000.0,,,-2641000.0,,,The company expects continued revenue growth and maintaining similar operating expenses for the second half of 2022. The company expects to reach a cash flow balance in the fourth quarter of 2023,
75,ILEX MEDICAL,30 ביוני 2023,214889000.0,10634000.0,0.95,53222000.0,16841000.0,80890000.0,-28234000.0,-33758000.0,959292000.0,559856000.0,,,602912000.0,21442000.0,,,
76,INFEMIL,30 ביוני 2023,,-1652000.0,-0.9,,-1793000.0,-165000.0,,35000.0,97000.0,11770000.0,,512000.0,-11673000.0,,,,
77,INTERNET GOLD,19 ביולי 2023,,-1107000.0,-0.5,,-1359000.0,,,,6366000.0,145000.0,,,6248000.0,,,,
78,THE ISRAEL CORPORATION,30 ביוני 2023,1834000000.0,70000000.0,9.17,,70000000.0,,,,12836000000.0,6645000000.0,869000000.0,2828000000.0,6191000000.0,,7608.0,The EBITDA guidance for 2023 is between 1.6-1.8 Billion USD,
79,PETROCHEMICAL,30 ביוני 2023,,220200000.0,2.15,,67000000.0,176109000.0,,-169406000.0,1483559000.0,722178000.0,,628548000.0,1612514000.0,,32714000.0,,
80,ISROTEL,30 באוגוסט 2023,892414.0,89097.0,1.58,345895.0,127920.0,,-116553.0,-254210.0,4174869.0,2032143.0,660826.0,1371317.0,2142726.0,55000.0,,,
81,JUNGO,2023-06-30,1754000.0,232000.0,,1703000.0,-40000.0,251000.0,-153000.0,26000.0,14861000.0,735000.0,,,14192000.0,,,,
82,KARDEN ISRAEL,30 ביוני 2023,317210000.0,27766000.0,0.19,152108000.0,67016000.0,-1703000.0,-9992000.0,45067000.0,2121744000.0,835385000.0,,,810768000.0,5000000.0,,2023-2026,
83,KERUR,30.6.2023,854672.0,84125.0,4.89,369307.0,90514.0,,-24914.0,-65570.0,1227679.0,1227679.0,182071.0,67727.0,960155.0,35000.0,,,
84,KLIL,30/06/2023,201147000.0,8256000.0,3.65,36292000.0,25535000.0,45711000.0,23747000.0,1647000.0,477339000.0,369788000.0,,,369788000.0,,,,
85,KNAFAIM,30 ביוני 2023,29330000.0,3377000.0,0.41,9129000.0,5238000.0,,,,207665000.0,66630000.0,,,48702000.0,11400000.0,16341000.0,,
86,KADIMASTEM,30 ביוני 2023,,-6897000.0,0.63,,-22010000.0,,-656000.0,3724000.0,12489000.0,12163000.0,1027000.0,,169000.0,,,,
87,KAFRIT,"30 ביוני, 2023",548051000.0,35389000.0,1.48,101072000.0,41747000.0,,-19868000.0,-11794000.0,857444000.0,466789000.0,190423000.0,104988000.0,434820000.0,8000000.0,,,
88,KAMADA,"August 16, 2023",68200000.0,3000.0,0.0,26300000.0,2920000.0,1800000.0,-2141000.0,-8736000.0,314389000.0,65826000.0,4444000.0,10741000.0,176752000.0,,,"Kamada continues to expect to generate fiscal year 2023 total revenues in the range of $138 million to $146 million. The Company also continues to anticipate generating adjusted EBITDA during 2023 in the range of $22 million to $26 million, the mid-point of the range would represent profitability growth of approximately 35% over 2022.",
89,LACHISH,30 ביוני 2024,85058000.0,9247000.0,1.1,24519000.0,10539000.0,5331000.0,-614000.0,-3908000.0,122163000.0,67227000.0,49720000.0,5216000.0,67227000.0,0.0,8369000.0,,
90,LAHAV,30 ביוני 2023,343927000.0,54912000.0,,,,,,,2092696000.0,1013914000.0,,,1078782000.0,40000000.0,,,
91,LAPIDOTH-HELETZ - LIMITD PARTNERSHIP,30 ביוני 2023,3648649000.0,223398000.0,1.77,244317000.0,,,,,7933195000.0,4971051000.0,,,2837282000.0,20000000.0,,,
92,LIBRA,2023-06-30,244560000.0,-2727000.0,,,,14100000.0,-4157000.0,19485000.0,935291000.0,877887000.0,,,57404000.0,,,3% and 3% for the years 2023 and 2024 respectively.,
93,LIVEPERSON,"June 30, 2023",97522000.0,10822000.0,0.14,66634000.0,5638000.0,-30549000.0,-5635000.0,-150372000.0,898287000.0,808142000.0,291005000.0,510545000.0,90145000.0,,76902416.0,,
94,LINEAGE THERAPY,"June 30, 2023",3225000.0,-5203000.0,-0.03,3098000.0,-5024000.0,-17510000.0,34585000.0,5629000.0,111688000.0,40430000.0,,,71258000.0,,170592000.0,,
95,MERARA PARTICIPATION UNIT,"30 ביוני, 2023",8031000.0,2331000.0,0.51,,4149000.0,,-9279000.0,,49923000.0,3272000.0,,,46491000.0,,,,
96,MIA DYNAMICS,30 ביוני 2023,3175000.0,-6863000.0,,-397000.0,,-3293000.0,-127000.0,8391000.0,1983000.0,3231000.0,,250000.0,-56000.0,,,,
97,MALAM TEAM,30 ביוני 2023,1403513.0,12008.0,0.52,76622.0,28017.0,,-36662.0,4420.0,2214736.0,,,,585029.0,11000.0,21895230.0,,
98,MATRIX,30.06.2023,2577895.0,128169.0,,373660.0,199128.0,,-61764.0,-328935.0,3930946.0,2442690.0,578003.0,819148.0,1039018.0,,,,
99,MAYTRONICS,"June 30, 2023",729300.0,92799.0,0.8,307017.0,129682.0,,-27046.0,29441.0,2336808.0,1435200.0,,,901608.0,44000.0,109501.0,The company estimates revenues to grow in the 13%-15% range.,
100,MENDELSON INFRASTRUCTURE,"30 ביוני, 2023",545381.0,23720.0,0.51,140445.0,38701.0,111597.0,-4188.0,-95153.0,1025617.0,591914.0,171603.0,85499.0,433703.0,26000.0,,,
101,MICRONET,"June 30, 2023",5549000.0,-4793000.0,-0.511,727000.0,-5409000.0,-2773000.0,-8000.0,-240000.0,35931000.0,3863000.0,,,31167000.0,,,,
102,MILLENNIUM FOOD PARTICIPATION UNIT,30 ביוני 2023,,-3263000.0,-0.17,,,-5974000.0,-36639000.0,15390000.0,138890000.0,138890000.0,,,,,19020569.0,,
103,MIZRAHI TEFAHOT,30 June 2023,,1400000.0,,,,,,,33507600000.0,33411500000.0,,,96100000.0,,,,
104,MODIIN PPARTICIPATION UNITU,30 ביוני 2023,,,,,,,,,,,,,,,,,
105,NAVITAS PTRO PARTICIPATION UNIT,"30 ביוני, 2023",42400000.0,15300000.0,,20029000.0,11411000.0,62317000.0,-66237000.0,33521000.0,985631000.0,692424000.0,28529000.0,583258000.0,310363000.0,,,,
106,NICE,"August 17, 2023",581113.0,87355.0,1.31,391400.0,105429.0,65254.0,-33168.0,-65965.0,4929338.0,3194802.0,220427.0,456223.0,3194802.0,,66435.0,Yes,
107,NEXTFERM,30-Jun-2023,,,0.04,247000.0,2307000.0,-2274000.0,-134000.0,4903000.0,10457000.0,4187000.0,,,6885000.0,,,4 million USD in sales revenue,
108,NEXTGEN,"July 30, 2023",,-2093000.0,-0.289,,-2076000.0,-2391000.0,-4000000.0,-86000.0,14888000.0,2638000.0,1259000.0,,12250000.0,,,"The company expects the changes in the inflation conditions and the interest rate in the economy (including the forecasts of the Bank of Israel for a continued increase in the inflation rate and the interest rate in the economy) are not expected to have a material impact on the company’s financial condition, results of operations and cash flows.",
109,NEXTAGE,30 June 2023,,-2422000.0,0.08,39000.0,-2975000.0,-1944000.0,-6000.0,790000.0,646000.0,2362000.0,217000.0,,-1716000.0,,28924558.0,,
110,NEXTCOM,2023 ליום 30 ביוני,218529000.0,7834000.0,0.56,25487000.0,10028000.0,31945000.0,3307000.0,-21829000.0,350681000.0,121417000.0,,88726000.0,121417000.0,,14283000.0,,
111,NISSAN,30 ביוני 2023,365103000.0,-4889000.0,-0.24,56727000.0,22000000.0,57506000.0,-4608000.0,-43197000.0,739109000.0,349093000.0,,,349093000.0,0.0,,,
112,NOFAR ENERGY,2023 30 ביוני,311019000.0,-45511000.0,-1.25,300526000.0,-19368000.0,-100075000.0,-350523000.0,365810000.0,5227799000.0,3321999000.0,,,1818242000.0,,,"1,437 מלש""ח",
113,NUR,30 ביוני 2023,,-6118000.0,-1.2,,-6255000.0,-4218000.0,-5001000.0,-389000.0,27811000.0,22245000.0,,,,,5074969.0,,
114,OPC ENERGY,2023-06-30,1120000000.0,39000000.0,,176000000.0,246000000.0,434000000.0,-1426000.0,-17115000.0,855211000.0,597440000.0,,383783000.0,384010000.0,,,,
115,ORAMED PHARM,"June 30, 2023",1340000.0,-4924000.0,-0.11,,-8999000.0,-8183000.0,-27913000.0,2430000.0,156314000.0,156314000.0,,,150655000.0,,40219396.0,,
116,OVERSEAS,30 ביוני 2023,175293000.0,8720000.0,,36238000.0,,48031000.0,-37313000.0,-17532000.0,753084000.0,599808000.0,28027000.0,155044000.0,225313000.0,3200000.0,,,
117,PAYTON,June 30 2023,24741000.0,6229000.0,0.6,10778000.0,6769000.0,,-2305000.0,-8017000.0,75192000.0,66565000.0,,,44164000.0,8207000.0,,,
118,PCB TECHNOLOGIES,"30 ביוני, 2023",32789000.0,-1106000.0,0.02,3371000.0,-802000.0,6926000.0,-1853000.0,-3468000.0,131274000.0,47024000.0,6207000.0,,84250000.0,,,כ-43 מיליון דולר לשנתיים (כ-19 מיליון דולר בשנת 2024 וכ-24 מיליון דולר בשנת 2025),
119,PETROTX PARTICIPATION UNIT,30 ביוני 2023,5000000.0,-5666000.0,-0.273,,-5945000.0,1164000.0,745000.0,-3890000.0,23363000.0,16197000.0,7081000.0,9116000.0,7166000.0,,,,
120,PLASSON INDUS,30 ביוני 2023,859741.0,89070.0,9.19,347347.0,110786.0,,-70482.0,-10463.0,2255575.0,1170095.0,430831.0,151908.0,1095462.0,19095910.0,,,
121,PRIORTECH,30 ביוני 2023,,,,,,,,,287752.0,66466.0,,40107.0,221286.0,,,"The company forecasts that sales in the third quarter of 2023 will amount to about 77-79 million dollars and that in the fourth quarter of 2023, the growth trend will continue, so that the total sales in 2023 will be over 300 million dollars (compared to 321 million dollars in 2022). Regarding the year 2024, the company estimates that it will be a record year in sales and will constitute a milestone in the goal of 500 million dollars in sales per year.",
122,PERION NETWORK,"August 2, 2023",178500000.0,21400000.0,0.43,76988000.0,19886000.0,47372000.0,4994000.0,125.0,903514000.0,267022000.0,,,636492000.0,,49637258.0,See outlook for 2023,
123,PHOTOMYNE,20 ביולי 2023,16157000.0,1039000.0,,11385000.0,981000.0,,,,17162000.0,6890000.0,,,10272000.0,,,,
124,POLYRAM,30/06/2023,248027000.0,25002000.0,,50014000.0,29198000.0,,-13047000.0,-102433000.0,1111835000.0,490785000.0,,,621050000.0,22000000.0,,,
125,POMVOM,30 ביוני 2023,57092000.0,-24450000.0,,35300000.0,-24254000.0,,-2533000.0,1858000.0,75756000.0,66710000.0,22758000.0,4088000.0,-6671000.0,,,,
126,PULSENMORE,30 ביוני 2023,,22426000.0,-0.45,997000.0,29016000.0,-23310000.0,99350000.0,-627000.0,216271000.0,49374000.0,,,166897000.0,,,,
127,QUICKLIZARD,30 ביוני 2023,9741000.0,-4845000.0,,7563000.0,-5372000.0,-673000.0,4498000.0,-210000.0,30436000.0,7288000.0,,,23148000.0,,,"Revenue for the year 2023 is expected to be approximately 997,000 USD, ARR for the year 2023 will be higher than the first half of 2023, we expect to reach operational balance by the end of 2024.",
128,QUALITAU,30 ביוני 2023,17804000.0,4351000.0,1.007,11564000.0,5695000.0,10845000.0,-1014000.0,-2787000.0,42001000.0,8427000.0,,,33564000.0,2682000.0,,ההכנסות צפויות,
129,RAM ON,30 ביוני 2023,,,,,,,,,230640000.0,256689000.0,3250000.0,21875000.0,219807000.0,2750000.0,,,
