,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
26,AUDIOCODES,2024-09-30,60243000.0,2679000.0,1.95,39300000.0,4872000.0,,,,326433000.0,,,,,,29473100.0,,
27,AURA SMART AIR,2024-09-30,,,,,,,,,,,,,,,2522720.0,,
28,AUTOMAX,2024-09-30,82610000.0,-642000.0,-0.04,11027000.0,2449000.0,,,,325555000.0,,,33512000.0,,,103692000.0,,
29,AVGOL,2024-09-30,86910000.0,353000.0,-0.01,11508000.0,4545000.0,,,,456515000.0,,,105449000.0,,,304222016.0,,
30,AVIATION LINKS,2024-09-30,,,-0.248,,,,,,,,,,,,7657120.0,,
31,AXILION,2024-09-30,,,-0.58,,,,,,,,,,,,30203100.0,,
32,AZRIELI GROUP,2024-09-30,839000000.0,383000000.0,12.13,586000000.0,508000000.0,,,,55358000000.0,,,21277000000.0,,,121273000.0,,
33,B COMMUNICATIONS,2024-09-30,2234000000.0,-32000000.0,1.02,,450000000.0,,,,17950000000.0,,,8902000000.0,,,104162000.0,,
34,BIG,2024-09-30,654375000.0,668025000.0,58.61,450628000.0,369845000.0,,,,40134434000.0,,,18783121000.0,,,24673900.0,,
35,BIOLIGHT,2024-09-30,,,-1.53,,,,,,,,,,,,4657840.0,,
36,BLITZ-MOTORS,2024-09-30,,,,,,,,,,,,,,,1614120.0,,
37,BLUE SQUARE REAL ESTATE,2024-09-30,164459000.0,104092000.0,53.53,112215000.0,96163000.0,,,,10751239000.0,,,4204338000.0,,,12199200.0,,
38,BONUS BIOGROUP,2024-09-30,0.0,-6988000.0,-0.04,,-6745000.0,,,,26412000.0,,,,,,1167929984.0,,
39,BRAINSWAY,2024-09-30,10502000.0,662000.0,0.35,7721000.0,281000.0,,,,72100000.0,,,,,,37738500.0,,
40,BULIGO,2024-09-30,2903000.0,639000.0,0.2,,588000.0,,,,69252000.0,,,,,,56039400.0,,
41,C-LAB,2024-09-30,,,0.14,,,,,,,,,,,,8480480.0,,
42,CAMTEK,2024-09-30,112340000.0,32743000.0,9.43,55856000.0,29646000.0,,,,841414000.0,,,197651000.0,,,45594500.0,,
43,CAPITAL POINT,2024-09-30,,,-0.18,,,,,,,,,,,,133581000.0,,
44,CARASSO MOTORS,2024-09-30,1760667000.0,74731000.0,2.92,303392000.0,166631000.0,,,,8329144000.0,,,1904803000.0,,,90387800.0,,
45,CARASSO REAL ESTATE,2024-09-30,174605000.0,13435000.0,2.2,57715000.0,38692000.0,,,,4128115000.0,,,1690928000.0,,,54159000.0,,
46,CARMEL CORP,2024-09-30,258347000.0,37473000.0,2.85,122103000.0,44631000.0,,,,1026182000.0,,,0.0,,,32467500.0,,
47,CARMIT,2024-09-30,,,-0.26,,,,,,,,,,,,5586610.0,,
48,CASTRO,2024-09-30,507600000.0,16653000.0,16.41,286328000.0,39202000.0,,,,2225156000.0,,,0.0,,,8552200.0,,
49,CELLCOM,2024-09-30,1116000000.0,56000000.0,1.04,359000000.0,95000000.0,,,,6343000000.0,,,1252000000.0,,,166615008.0,,
50,CIPIA VISION,2024-09-30,,,,,,,,,,,,,,,182434000.0,,
51,CLAL BIOTECH,2024-09-30,,,-0.4,,,,,,,,,,,,156846000.0,,
52,CLAL INSURANCE,2024-09-30,8037000000.0,128000000.0,9.03,,,,,,168645000000.0,,,,,,79523200.0,,
53,COFIX GROUP,2024-09-30,76878000.0,-711000.0,-0.13,23513000.0,1052000.0,,,,210595000.0,,,9443000.0,,,31270700.0,,
54,COMPUGEN,2024-09-30,17132000.0,1276000.0,-0.62,13531000.0,4496000.0,,,,123516000.0,,,,,,93513000.0,,
55,DAN HOTELS,2024-09-30,429838000.0,31219000.0,0.7,133248000.0,44870000.0,,,,2341434000.0,,,101048000.0,,,115599000.0,,
56,DANYA CEBUS,2024-09-30,1618502000.0,45218000.0,5.44,66654000.0,49728000.0,,,,2757949000.0,,,,,,31510200.0,,
57,DELEK GROUP,2024-09-30,2591000000.0,403000000.0,73.08,1096000000.0,1035000000.0,,,,46839000000.0,,,12934000000.0,,,18288100.0,,
58,DELTA GALIL,2024-09-30,524234000.0,30524000.0,12.82,218275000.0,51929000.0,,,,1904899000.0,,,205576000.0,,,26090200.0,,
59,DELTA BRANDS,2024-09-30,288831000.0,30582000.0,6.35,170393000.0,43986000.0,,,,1127333000.0,,,,,,25021500.0,,
60,DIPLOMAT HOLDINGS,2024-09-30,965216000.0,32560000.0,4.06,205040000.0,53332000.0,,,,1993058000.0,,,124618000.0,,,27437100.0,,
61,DISCOUNT INVESTMENTS,2024-09-30,225000000.0,-109000000.0,0.1,179000000.0,154000000.0,,,,24925000000.0,,,11185000000.0,,,141523008.0,,
62,DORSEL HOLDINGS,2024-09-30,22915000.0,27348000.0,2.97,,15748000.0,,,,1219169000.0,,,395635000.0,,,22553500.0,,
63,SHOHAM BUSINESS,2024-09-30,,,0.747,,,,,,,,,,,,37522700.0,,
64,ETGA GROUP,2024-09-30,183899000.0,9274000.0,1.51,30699000.0,12786000.0,,,,712647000.0,,,1836000.0,,,22106700.0,,
65,EL AL,2024-09-30,1003500000.0,185200000.0,4.6,320400000.0,269200000.0,,,,4141800000.0,,,712300000.0,,,522470016.0,,
66,ELBIT IMAGING,2024-09-30,,,-0.5,,,,,,,,,,,,11143800.0,,
67,ELBIT SYSTEMS,2024-09-30,1717547000.0,79106000.0,27.9,412784000.0,125809000.0,,,,10847089000.0,,,304476000.0,,,44700100.0,,
68,ELCO,2024-09-30,5338543000.0,-6715000.0,-3.91,805062000.0,155052000.0,,,,26019010000.0,,,6262121000.0,,,26931000.0,,
69,ELECTRA CONSUMER PRODUCTS,2024-09-30,1978511000.0,30296000.0,3.33,579248000.0,91116000.0,,,,8098418000.0,,,1008158000.0,,,23218000.0,,
70,ELECTRA REAL ESTATE,2024-09-30,-5408000.0,-27182000.0,-5.92,-6868000.0,-8284000.0,,,,777535000.0,,,379376000.0,,,63361200.0,,
71,ELECTREON,2024-09-30,11073000.0,-19273000.0,-6.8,3386000.0,-20541000.0,,,,212793000.0,,,,,,13244100.0,,
72,ELLOMAY,2024-09-30,12333000.0,6104000.0,-2.43,3240000.0,565000.0,,,,640009000.0,,,399063000.0,,,12852600.0,,
73,ELSPEC,2024-09-30,,,0.65,,,,,,,,,,,,19423300.0,,
74,ENERGEAN,2024-09-30,332476000.0,208847000.0,2.42,217109000.0,222636000.0,,,,3446644000.0,,,2592994000.0,,,184280992.0,,
75,ENLIVEX,2024-09-30,0.0,-2602000.0,-2.84,,-3119000.0,,,,29797000.0,,,,,,23651000.0,,
76,EPITOMEE MEDICAL,2024-09-30,,,-0.19,,,,,,,,,,,,29816200.0,,
77,EQUITAL,2024-09-30,947400000.0,131202000.0,15.0,580429000.0,417608000.0,,,,25203383000.0,,,6895920000.0,,,36891000.0,,
78,FMS,2024-09-30,32697000.0,10075000.0,18.31,12210000.0,10223000.0,,,,180428000.0,,,,,,9194940.0,,
79,FATAL HOLDINGS,2024-09-30,2198505000.0,345660000.0,16.88,1085347000.0,494092000.0,,,,30506804000.0,,,6791158000.0,,,16463100.0,,
80,FLYING SPARK,2024-09-30,,,-1.432,,,,,,,,,,,,,,
81,FORMOLA,2024-09-30,699931000.0,23618000.0,19.84,172898000.0,71030000.0,,,,2850470000.0,,,293156000.0,,,15332700.0,,
82,G CITY,2024-09-30,643000000.0,-131000000.0,0.28,443000000.0,378000000.0,,,,39204000000.0,,,20535000000.0,,,199092000.0,,
83,WILLY FOOD INTERNATIONAL,2024-09-30,152799000.0,20750000.0,5.07,41962000.0,17577000.0,,,,663264000.0,,,,,,13867000.0,,
84,GAV YAM,2024-09-30,221962000.0,41915000.0,2.19,173485000.0,158817000.0,,,,16967719000.0,,,6846854000.0,,,220272992.0,,
85,GEFFEN RESIDENCE & RENEWAL,2024-09-30,35000.0,-1025000.0,-0.02,35000.0,-1422000.0,,,,102499000.0,,,44617000.0,,,218124000.0,,
86,GENCELL,2024-09-30,,,-0.7,,,,,,,,,,,,110827000.0,,
87,GENERATION CAPITAL,2024-09-30,60680000.0,54333000.0,0.07,55075000.0,94945000.0,,,,4232142000.0,,,1582650000.0,,,1269959936.0,,
88,GILAT,2024-09-30,74611000.0,6819000.0,1.71,27683000.0,6745000.0,,,,433184000.0,,,2000000.0,,,57064400.0,,
89,GILAT TELECOM,2024-09-30,19276000.0,1065000.0,0.09,4546000.0,1611000.0,,,,63683000.0,,,16000.0,,,86069104.0,,
90,GLOBAL KNAFAIM,2024-09-30,2526000.0,3256000.0,0.15,1549000.0,947000.0,,,,124991000.0,,,58148000.0,,,162060992.0,,
91,GLOBRANDS,2024-09-30,206934000.0,23774000.0,58.54,57199000.0,23384000.0,,,,458343000.0,,,8074000.0,,,1229000.0,,
92,GOLDEN HOUSE,2024-09-30,9616000.0,109017000.0,0.27,3791000.0,353000.0,,,,708692000.0,,,63253000.0,,,15516600.0,,
93,GRACE BREEDING,2024-09-30,,,,,,,,,,,,,,,,,
94,GROUP 107,2024-09-30,,,-0.715,,,,,,,,,,,,17348800.0,,
95,HAGAG,2024-09-30,114977000.0,10985000.0,1.35,40829000.0,32543000.0,,,,3879613000.0,,,504782000.0,,,62036800.0,,
96,HAMASHBIR 365,2024-09-30,,,0.104,,,,,,,,,,,,174850000.0,,
97,HAMAT,2024-09-30,248371000.0,4756000.0,0.28,106901000.0,20234000.0,,,,1534449000.0,,,42701000.0,,,36643800.0,,
98,HIGHCON SYSTEMS,2024-09-30,,,-2.45,,,,,,,,,,,,21881800.0,,
99,HILAN,2024-09-30,694756000.0,49076000.0,10.49,145836000.0,69444000.0,,,,2425417000.0,,,30000000.0,,,22947700.0,,
100,HIPER GLOBAL,2024-09-30,62377000.0,3844000.0,1.27,11534000.0,5683000.0,,,,176769000.0,,,4874000.0,,,47119300.0,,
101,HIVE 2040 PARTICIPATION UNIT,2024-09-30,,,,,,,,,,,,,,,3209900.0,,
102,HOLMES PLACE,2024-09-30,147261000.0,10201000.0,0.51,37128000.0,23762000.0,,,,1328726000.0,,,72606000.0,,,91790000.0,,
103,HOMEBIOGAS,2024-09-30,,,-1.52,,,,,,,,,,,,24045400.0,,
104,HUMAN XT,2024-09-30,,,-0.86,,,,,,,,,,,,26756000.0,,
105,IDENTI,2024-09-30,,,-18.781,,,,,,,,,,,,12603000.0,,
106,IDOMOO,2024-09-30,,,-1.91,,,,,,,,,,,,12726800.0,,
107,ILEX MEDICAL,2024-09-30,240099000.0,12958000.0,4.09,57477000.0,17220000.0,,,,1007769000.0,,,0.0,,,11188100.0,,
108,INROM CONSTRUCTION INDUSTRIES,2024-09-30,341890000.0,39047000.0,0.75,105206000.0,32697000.0,,,,2032737000.0,,,44800000.0,,,148350000.0,,
109,INTERCURE,2024-09-30,,,-1.44,,,,,,,,,,,,47162700.0,,
110,PETROCHEMICAL,2024-09-30,,,,,,,,,,,,,,,100268000.0,,
111,ISRAEL SHIPYARD,2024-09-30,348051000.0,17890000.0,2.62,49719000.0,22538000.0,,,,1763672000.0,,,124105000.0,,,25000000.0,,
112,ISRAIR GROUP,2024-09-30,166177000.0,20176000.0,0.31,35514000.0,22637000.0,,,,391810000.0,,,53335000.0,,,261399008.0,,
113,ISROTEL,2024-09-30,600288000.0,129534000.0,5.39,237339000.0,172839000.0,,,,4904204000.0,,,338663000.0,,,59582300.0,,
114,ISSTA,2024-09-30,161989000.0,35051000.0,5.73,63483000.0,14148000.0,,,,3758623000.0,,,967742000.0,,,17275700.0,,
115,JUNGO,2024-09-30,,,,,,,,,,,,,,,10200600.0,,
116,KADIMASTEM,2024-09-30,,,-6.34,,,,,,,,,,,,4193690.0,,
117,KAFRIT,2024-09-30,357584000.0,15975000.0,2.92,83395000.0,34832000.0,,,,1245271000.0,,,119630000.0,,,24037200.0,,
118,KAMADA,2024-09-30,41740000.0,3863000.0,0.97,17234000.0,5294000.0,,,,351209000.0,,,,,,57505000.0,,
119,KEYSTONE INFRA,2024-09-30,-8309000.0,-15266000.0,1.1,-17612000.0,-20095000.0,,,,3052705000.0,,,644191000.0,,,187192000.0,,
120,KLIL,2024-09-30,90849000.0,4795000.0,2.97,18364000.0,5482000.0,,,,487069000.0,,,,,,2219350.0,,
121,LAHAV,2024-09-30,111498000.0,30131000.0,0.61,106584000.0,7281000.0,,,,2394358000.0,,,818944000.0,,,267534000.0,,
122,LESICO,2024-09-30,,,-0.137,,,,,,,,,,,,50943400.0,,
123,LIBRA,2024-09-30,,,-0.024,,,,,,,,,,,,45222300.0,,
124,LINEAGE THERAPY,2024-09-30,3779000.0,-3034000.0,-0.35,3741000.0,-3840000.0,,,,96594000.0,,,,,,228356000.0,,
125,LIVEPERSON,2024-09-30,74244000.0,-28309000.0,-5.88,49697000.0,-14590000.0,,,,692026000.0,,,470304000.0,,,91314000.0,,
126,MLRN,2024-09-30,,,1.434,,,,,,,,,,,,29790700.0,,
127,MAGIC,2024-09-30,142968000.0,8431000.0,2.92,39681000.0,15071000.0,,,,526293000.0,,,38739000.0,,,49099300.0,,
128,MATRICELF,2024-09-30,,,,,,,,,,,,,,,16157900.0,,
129,MATRIX,2024-09-30,1418810000.0,64396000.0,4.29,205047000.0,108181000.0,,,,4094300000.0,,,319493000.0,,,63611000.0,,
130,MAX STOCK,2024-09-30,373055000.0,31277000.0,0.78,154138000.0,54851000.0,,,,1255381000.0,,,9272000.0,,,139507008.0,,
131,MAYTRONICS,2024-09-30,320698000.0,-19414000.0,-0.31,121866000.0,-4071000.0,,,,2112706000.0,,,247055000.0,,,109742000.0,,
132,MEHADRIN,2024-09-30,150952000.0,-35853000.0,-22.79,-21018000.0,-29707000.0,,,,1473405000.0,,,348369000.0,,,3442350.0,,
133,MELISRON,2024-09-30,526000000.0,311000000.0,32.23,384000000.0,364000000.0,,,,28211000000.0,,,9366000000.0,,,47583800.0,,
134,MENDELSON INFRASTRUCTURE,2024-09-30,281887000.0,13888000.0,1.21,74942000.0,23974000.0,,,,1011460000.0,,,54013000.0,,,39620100.0,,
135,MICRONET,2024-09-30,,,-0.9,,,,,,,,,,,,9379460.0,,
136,MIZRAHI TEFAHOT,2024-09-30,3797000000.0,1425000000.0,21.02,,,,,,472379000000.0,,,,,,259168992.0,,
137,SPUNTECH,2024-09-30,167225000.0,2163000.0,0.22,23824000.0,7940000.0,,,,653271000.0,,,61932000.0,,,66413700.0,,
138,NAPHTHA,2024-09-30,656324000.0,51044000.0,3.55,369320000.0,223349000.0,,,,6314354000.0,,,860683000.0,,,94689400.0,,
139,NAYAX,2024-09-30,83005000.0,692000.0,-0.61,37972000.0,1799000.0,,,,447303000.0,,,14607000.0,,,36725800.0,,
140,NETANEL GROUP,2024-09-30,38739000.0,-326000.0,-0.34,13003000.0,4831000.0,,,,1644503000.0,,,443177000.0,,,28226300.0,,
141,NETANEL MENIVIM,2024-09-30,,,,,,,,,,,,,,,44084400.0,,
142,NEXTFERM,2024-09-30,,,-0.39,,,,,,,,,,,,6261610.0,,
143,NEXTAGE,2024-09-30,,,-0.1,,,,,,,,,,,,33697200.0,,
144,NEXTCOM,2024-09-30,125925000.0,5261000.0,0.61,14354000.0,8167000.0,,,,353927000.0,,,68135000.0,,,14290900.0,,
145,NEXTGEN,2024-09-30,,,-0.58,,,,,,,,,,,,7263380.0,,
146,NISSAN,2024-09-30,167225000.0,40000.0,0.87,23824000.0,7568000.0,,,,724055000.0,,,61932000.0,,,9083520.0,,
147,NOVA,2024-09-30,178974000.0,51279000.0,22.4,101333000.0,49231000.0,,,,1333434000.0,,,,,,29279000.0,,
148,NOVOLOG,2024-09-30,465706000.0,11879000.0,0.08,44401000.0,17894000.0,,,,3162386000.0,,,0.0,,,510841984.0,,
149,NUR,2024-09-30,,,,,,,,,,,,,,,5573000.0,,
150,OPC ENERGY,2024-09-30,879000000.0,81000000.0,0.46,207000000.0,124000000.0,,,,13455000000.0,,,5072000000.0,,,255720992.0,,
151,ORAD,2024-09-30,,,0.054,,,,,,,,,,,,93305800.0,,
152,ORAMED PHARM,2024-09-30,0.0,-19619000.0,-1.87,,-3089000.0,,,,165081000.0,,,,,,40850500.0,,
153,ORMAT TECHNOLOGY,2024-09-30,211784000.0,22082000.0,7.95,58862000.0,36075000.0,,,,5590341000.0,,,2059285000.0,,,60610100.0,,
154,OVERSEAS,2024-09-30,,,0.419,,,,,,,,,,,,55011500.0,,
155,PALRAM,2024-09-30,490313000.0,62371000.0,9.01,198855000.0,80432000.0,,,,1966889000.0,,,0.0,,,25725500.0,,
156,PARTNER,2024-09-30,851000000.0,85000000.0,1.48,238000000.0,109000000.0,,,,4774000000.0,,,790000000.0,,,186418000.0,,
157,PENINSULA GROUP,2024-09-30,34783000.0,15162000.0,0.23,,,,,,1520471000.0,,,,,,222411008.0,,
158,PERION NETWORK,2024-09-30,102198000.0,2114000.0,0.97,36101000.0,-2810000.0,,,,892466000.0,,,,,,45037200.0,,
159,PHOTOMYNE,2024-09-30,,,-2.51,,,,,,,,,,,,2665660.0,,
160,PLASTO CARGAL,2024-09-30,,,-0.733,,,,,,,,,,,,4391020.0,,
161,POMVOM,2024-09-30,,,-1.045,,,,,,,,,,,,28880600.0,,
162,PRASHKOVSKY,2024-09-30,170370000.0,45636000.0,10.01,35502000.0,24146000.0,,,,5404687000.0,,,794667000.0,,,21068600.0,,
163,PRIORTECH,2024-09-30,196000.0,8361000.0,10.87,,-160000.0,,,,321727000.0,,,64397000.0,,,11691000.0,,
164,PROPDO,2024-09-30,,,,,,,,,,,,,,,5736150.0,,
165,PULSENMORE,2024-09-30,,,-0.72,,,,,,,,,,,,50477700.0,,
166,PURPLE BIOTECH,2024-09-30,0.0,-663000.0,-0.97,,-2133000.0,,,,35105000.0,,,,,,529640000.0,,
167,QUALITAU,2024-09-30,,,11.75,,,,,,,,,,,,4365160.0,,
168,QUICKLIZARD,2024-09-30,,,-6.895,,,,,,,,,,,,3729070.0,,
169,RSL,2024-09-30,,,0.026,,,,,,,,,,,,10122700.0,,
170,RANI ZIM,2024-09-30,69634000.0,73850000.0,0.47,29404000.0,20877000.0,,,,3125630000.0,,,1079906000.0,,,174942000.0,,
171,RAVAD,2024-09-30,,,-0.137,,,,,,,,,,,,26170800.0,,
172,RAVAL,2024-09-30,57378000.0,719000.0,0.22,11283000.0,2800000.0,,,,210045000.0,,,16760000.0,,,82033600.0,,
173,RAY TLV GROUP,2024-09-30,,,,,,,,,,,,,,,7565300.0,,
174,RAZOR LABS,2024-09-30,,,-0.39,,,,,,,,,,,,39360400.0,,
175,REIT 1,2024-09-30,114302000.0,10391000.0,1.5,108645000.0,93125000.0,,,,8438738000.0,,,3044695000.0,,,194824000.0,,
176,REKAH,2024-09-30,87190000.0,-4673000.0,0.54,15959000.0,-4097000.0,,,,454357000.0,,,64166000.0,,,11414600.0,,
177,RETAILORS,2024-09-30,641699000.0,35253000.0,2.31,333701000.0,56557000.0,,,,3163085000.0,,,97500000.0,,,48564800.0,,
178,RIMONI,2024-09-30,46761000.0,9675000.0,4.91,13725000.0,9863000.0,,,,232722000.0,,,,,,8404000.0,,
179,STG,2024-09-30,83365000.0,47579000.0,0.758,64057000.0,54871000.0,,,,4766030000.0,,,332376000.0,,,4789390.0,,
180,SAPIENS,2024-09-30,137025000.0,18335000.0,5.03,60296000.0,21746000.0,,,,683296000.0,,,19778000.0,,,55887200.0,,
181,SARINE TECHNOLOGIES,2024-09-30,18275000.0,2917000.0,-1.05,6834000.0,3540000.0,,,,124877000.0,,,11383000.0,,,13007600.0,,
182,SAVOREAT,2024-09-30,,,-6.798,,,,,,,,,,,,2193290.0,,
183,SCODIX,2024-09-30,,,-1.396,,,,,,,,,,,,30037500.0,,
184,SELLA REAL ESTATE,2024-09-30,93900000.0,58800000.0,0.95,84700000.0,74700000.0,,,,5814868000.0,,,2794129000.0,,,223128992.0,,
185,SHAGRIR,2024-09-30,95352000.0,4370000.0,1.34,19566000.0,7003000.0,,,,490247000.0,,,61358000.0,,,10398500.0,,
186,SHAPIR ENGINEERING,2024-09-30,1369000000.0,16000000.0,0.49,206000000.0,123000000.0,,,,15331000000.0,,,6463000000.0,,,357436000.0,,
187,SHUFERSAL,2024-09-30,4100000000.0,237000000.0,2.47,1168000000.0,266000000.0,,,,15893000000.0,,,2011000000.0,,,266470000.0,,
188,SONOVIA,2024-09-30,,,-0.092,,,,,,,,,,,,,,
189,SPEEDVALUE,2024-09-30,,,0.065,,,,,,,,,,,,15321400.0,,
190,SPRING,2024-09-30,,,6.25,,,,,,,,,,,,8419880.0,,
191,STRAUSS GROUP,2024-09-30,1873000000.0,99000000.0,5.35,653000000.0,166000000.0,,,,8875000000.0,,,1563000000.0,,,116577000.0,,
192,TADIRAN GROUP,2024-09-30,598975000.0,31643000.0,1.78,124692000.0,53709000.0,,,,1729881000.0,,,347282000.0,,,8586000.0,,
193,TECTONA,2024-09-30,,,-0.539,,,,,,,,,,,,18959700.0,,
194,TEFRON,2024-09-30,76382000.0,4370000.0,4.4,18405000.0,6809000.0,,,,151520000.0,,,0.0,,,12802000.0,,
195,TELSYS,2024-09-30,87145000.0,17721000.0,10.56,40608000.0,20447000.0,,,,411881000.0,,,17500000.0,,,9050300.0,,
196,TERMINAL X,2024-09-30,109091000.0,3378000.0,0.2,48842000.0,6423000.0,,,,565453000.0,,,30000000.0,,,127005000.0,,
197,TEUZA,2024-09-30,,,-0.11,,,,,,,,,,,,113940000.0,,
198,TIGI,2024-09-30,,,,,,,,,,,,,,,6385600.0,,
199,TOGETHER,2024-09-30,,,-0.223,,,,,,,,,,,,13791000.0,,
200,TONDO SMART,2024-09-30,,,,,,,,,,,,,,,12423700.0,,
201,TOWER,2024-09-30,370512000.0,54647000.0,7.21,93061000.0,55762000.0,,,,3059829000.0,,,131614000.0,,,111757000.0,,
202,TRUCKNET,2024-09-30,,,,,,,,,,,,,,,19101700.0,,
203,TURBOGEN,2024-09-30,,,,,,,,,,,,,,,15002400.0,,
204,UMH,2024-09-30,60671000.0,12964000.0,0.12,32714000.0,11760000.0,,,,1501533000.0,,,614944000.0,,,82556600.0,,
205,UTRON,2024-09-30,,,0.053,,,,,,,,,,,,20566200.0,,
206,VERIDIS,2024-09-30,721641000.0,6505000.0,-0.13,104153000.0,35948000.0,,,,5675807000.0,,,1898293000.0,,,145164992.0,,
207,VICTORY,2024-09-30,693320000.0,15917000.0,3.06,182665000.0,29615000.0,,,,2192305000.0,,,17661000.0,,,14180000.0,,
208,VISION SIGMA,2024-09-30,,,30.38,,,,,,,,,,,,1642180.0,,
209,VITANIA,2024-09-30,65149000.0,8958000.0,1.99,30773000.0,25985000.0,,,,3065566000.0,,,1024566000.0,,,47073200.0,,
210,XTL BIO,2024-09-30,162000.0,-553000.0,-0.01,,-764000.0,,,,9280000.0,,,,,,881385024.0,,
211,YBOX,2024-09-30,17086000.0,-9622000.0,-0.03,2409000.0,-2493000.0,,,,1348686000.0,,,446072000.0,,,355999008.0,,
212,ZOOZ POWER,2024-09-30,,,-4.25,,,,,,,,,,,,12105500.0,,
213,ZANLAKOL,2024-09-30,142000000.0,16565000.0,3.49,47083000.0,26455000.0,,,,466699000.0,,,1227000.0,,,13991100.0,,
214,ZUR,2024-09-30,1424921000.0,9141000.0,0.98,780474000.0,366669000.0,,,,22318164000.0,,,,,,65099900.0,,
215,ICON GROUP,2024-09-30,334692000.0,4802000.0,0.61,36362000.0,10636000.0,,,,618262000.0,,,0.0,,,56973500.0,,
