,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
10,DOR ALON,"June 30, 2022",36466000.0,8059000.0,0.52,,,300000.0,-9500000.0,-10900000.0,172000000.0,95600000.0,,,95100000.0,,14038000.0,,
11,ALONY HETZ,"June 30, 2022",,,,,,,,,,,,,,,,FFO for the year 2022 is projected to be between 675 and 695 million shekels,
12,ALUMA INFRASTRUCTURES,"June 30, 2022",86605000.0,62440000.0,0.418,,76663000.0,,-85857000.0,184928000.0,348182000.0,23382000.0,,,324800000.0,,,,
13,AMIR MARKETING,"June 30, 2022",1181677000.0,19984000.0,3.95,178365000.0,31814000.0,,,,961521000.0,552771000.0,103224000.0,11435000.0,376235000.0,14381000.0,,,
14,ARAD INVESTMENT,"June 30, 2022",1545375000.0,257349000.0,15.94,,,123600000.0,-227400000.0,225600000.0,10897121000.0,5873201000.0,728590000.0,2982246000.0,5023920000.0,,,The company estimates that exposure to financial risks is not material to it and will not significantly affect its business in the long run.,
15,AUTOMAX,"June 30, 2022",226269000.0,-583000.0,-0.0023,30851000.0,5179000.0,,-2845000.0,61602000.0,237456000.0,61821000.0,83636000.0,61821000.0,31570000.0,,,,
16,AXILION,"June 30, 2022",2138000.0,-30237000.0,-1.05,,-28920000.0,-23616000.0,-25373000.0,58970000.0,78239000.0,7084000.0,,,71155000.0,,29072684.0,,
17,AZRIELI GROUP,"June 30, 2022",5054000000.0,2889000000.0,23.82,,,1357000000.0,-2991000000.0,2144000000.0,43654000000.0,21430000000.0,3289000000.0,12434000000.0,20742000000.0,650000000.0,121272760.0,,
18,BATM,"August 24, 2022",57515000.0,670000.0,,17950000.0,1251000.0,-5198000.0,-11668000.0,-4194000.0,173871000.0,56411000.0,4731000.0,3227000.0,117460000.0,4300000.0,440434676.0,The Group remains on track to deliver revenues for full year 2022 in line with market expectations.,
19,BAIT BAKFAR,"June 30, 2022",85390000.0,54900000.0,0.88,55601000.0,,23843000.0,-36602000.0,-29000000.0,1439502000.0,737242000.0,3113000.0,10500000.0,737242000.0,-30000000.0,,,
20,BIO VIEW,"June 30, 2022",12495000.0,-60000.0,0.07,7013000.0,,3650000.0,-740000.0,-646000.0,40779000.0,12989000.0,,,27790000.0,,,"The company estimates that it has enough stock of most raw materials and means of production for the near future. However, the company is dealing with longer supply times for certain components, which could postpone the supply dates of some of its products. In addition, the company's results are affected by the increase in inputs, especially the prices of raw materials and shipping.",
21,BIOLIGHT,"June 30, 2022",6000.0,7602000.0,0.08,,5732000.0,-5619000.0,15987000.0,-220000.0,64171000.0,2754000.0,,,61417000.0,,4550136.0,,
22,BIRMAN,2022-06-30,222523000.0,18174000.0,1.65,70228000.0,26691000.0,-10099000.0,-10299000.0,21855000.0,484016000.0,369529000.0,220860000.0,66500000.0,112760000.0,25000000.0,,,
23,BONEI TICHON,"June 30, 2022",,,,,,,,,1049584000.0,841500000.0,,,192744000.0,,,,
24,BRILL,"June 30, 2022",281804000.0,25078000.0,4.16,161458000.0,33225000.0,14900000.0,-3700000.0,-12300000.0,540018000.0,376581000.0,91820000.0,157490000.0,163437000.0,24733000.0,,,
25,BULIGO,2022-06-30,,,0.304,,,9921000.0,-3591000.0,-47000.0,66472000.0,6073000.0,,,60399000.0,,,2022 expected Income from Operating fees will be between 40-45 million,
26,BULL TRADING,"June 30, 2022",21743000.0,8366000.0,0.719,,,,,,361127000.0,154187000.0,152133000.0,112790000.0,63826000.0,,,The company aims to expand its activities through capital raising and/or debt raising to continue funding its current activities and implementing a strategy of growth and development.,
27,CANNABOTECH,30/06/2022,448000.0,-15133000.0,,,,-10134000.0,-291000.0,5191000.0,11988000.0,5637000.0,,,6351000.0,,1478094000.0,"The company expects to continue accumulating losses in the future as a result of its operations, which will result in negative cash flow from current operations and, as a result, there will be significant dependence on additional sources of financing.",
28,CARASSO REAL ESTATE,"June 30, 2022",704799000.0,83538000.0,1.94,,,,,,2767263000.0,1767263000.0,865691000.0,1061145000.0,840427000.0,,54158516.0,"The company updates the sale prices of apartments for housing in a way that fully compensates for the increase in the indices as stated above and therefore estimates that the effect of the rise in the indices will not be significant, as long as market conditions allow it.",
29,CASTRO,"June 30, 2022",771677000.0,4778000.0,13.1,440740000.0,20927000.0,,111779000.0,-174397000.0,2115800000.0,1471000000.0,,146789000.0,644800000.0,84000000.0,,,
30,CELLCOM,"June 30, 2022",1069000000.0,39000000.0,0.17,276000000.0,95000000.0,,,,6918000000.0,5033000000.0,383000000.0,2373000000.0,1885000000.0,,,,
31,CIPIA VISION,"June 30, 2022",2978000.0,-7303000.0,0.004,507000.0,-5988000.0,-9045000.0,-269000.0,25518000.0,16503000.0,4401000.0,213000.0,244000.0,9385000.0,,9377932.0,The company is still developing technology for the automotive industry and has not yet generated significant revenue from its operations.,
32,CLAL BIOTECH,"June 30, 2022",,,,,,,,,449302000.0,115057000.0,,,334245000.0,,,"The company operates to expand its business and maintain and/or increase its holdings, while applying economic business standards and flexibility in making decisions, through the liquid resources it has.",
33,CLAL INSURANCE,"June 30, 2022",90252000.0,162000.0,,,,,-621124000.0,621124000.0,4325109000.0,4326816000.0,,,-1707000.0,,,,
34,COFIX GROUP,"June 30, 2022",150078000.0,-8244000.0,-0.32,44518000.0,5667000.0,11668000.0,-1529000.0,-10051000.0,240949000.0,224527000.0,7439000.0,9748000.0,16422000.0,,,,
35,CONTINUAL,"August 30, 2022",2521000.0,-1940000.0,-3.22,1998000.0,,-2394000.0,-38000.0,8695000.0,3542000.0,5510000.0,,,-2974000.0,,,"The Company estimates that these sales opportunities, if and when they mature into binding transactions, will lead to an increase in revenues in the future and will even be reflected in the second half of 2022.",
36,DAN HOTELS,"June 30, 2022",628072000.0,13596000.0,0.14,178090000.0,52317000.0,93320000.0,-103936000.0,-92786000.0,2512274000.0,1478521000.0,463364000.0,392947000.0,1033753000.0,,,The group anticipates a rise in interest expenses but not a significant change in group's results.,
37,DELEK GROUP,"June 30, 2022",,,,,,,,,,,,,,,,,
38,DELEK AUTOMOTIV,"June 30, 2022",3023470000.0,463765000.0,4.67,758290000.0,673743000.0,200000000.0,-59000000.0,-174000000.0,5656171000.0,3730074000.0,953028000.0,1099567000.0,1258669000.0,469000000.0,,,
39,DIPLOMAT HOLDINGS,"June 30, 2022",1395300000.0,42406000.0,1.61,290566000.0,59776000.0,26700000.0,-15900000.0,-62300000.0,1556729000.0,729682000.0,101435000.0,152699000.0,616122000.0,,,,
40,DISCOUNT,Q2 2022,3873000000.0,1663000000.0,,,,,,,364421000000.0,340328000000.0,,14760000000.0,24093000000.0,,1164017000.0,The bank has a plan for growth of their loans and profits.,
41,DISCOUNT INVESTMENTS,"June 30, 2022",,486000000.0,,,,,,,18218000000.0,8868000000.0,,,1518000000.0,,,,
42,ECOPPIA,"June 30, 2022",1323000.0,,0.04,368000.0,,,,,93775000.0,,,,87829000.0,,,,
43,EL AL,"June 30, 2022",516045000.0,100499000.0,0.59,66316000.0,,163000000.0,,70000000.0,690128000.0,2283071000.0,863000000.0,,-478514000.0,,169536000.0,The company anticipates that it will handle the rise in raw material expenses and inflation.,
44,ELBIT IMAGING,30 June 2022,3080000.0,-20498000.0,-2.23,,,-3378000.0,23581000.0,-2804000.0,60141000.0,1677000.0,,,58464000.0,-10071000.0,,,
45,ELDAV,"June 30, 2022",132000.0,40075000.0,1.12,,,-2779000.0,5634000.0,-22166000.0,168402000.0,21150000.0,795000.0,6375000.0,147252000.0,12000000.0,,,
46,ELECTRA,"June 30, 2022",5217670.0,190366.0,,370056.0,212471.0,,,,9909497.0,2882676.0,,,1619210.0,40000.0,,The company estimates that changes in exchange rates are expected to affect results.,
47,ELECTRA CONSUMER PRODUCTS,May 2022,3000000000.0,67000000.0,,,,162556000.0,,,6400000000.0,,,,1200000000.0,60000000.0,,"The company has begun to prepare a reorganization and efficiency program that it intends to implement gradually, to create a commercial and operational infrastructure for growth.",
48,ELECTRA POWER,"June 30, 2022",5729000.0,64180000.0,,,18287000.0,99369000.0,-4993000.0,-95585000.0,102506000.0,77325000.0,,56667000.0,25181000.0,,,"The Fund's management's estimates that as for the date of this report, there are not likely to be any difficulties in raising bank credit following the Covid-19 crisis and at this stage there are no cash flow difficulties that could result in non-compliance with its obligations during this period.",
49,ELLOMAY,"June 30, 2022",29196000.0,-635000.0,-0.1,8086000.0,2633000.0,8017000.0,-3249000.0,17082000.0,574336000.0,491650000.0,,,82686000.0,,,"Based on the preliminary results of the third quarter of 2022 currently available to the Company, it is expected that the Company will meet the goals it set for itself for the first nine months of 2022.",
50,ELSPEC,"June 30, 2022",37334000.0,4364000.0,0.22,16507000.0,3295000.0,,-1147000.0,-5410000.0,89576000.0,25000000.0,2200000.0,4005000.0,64557000.0,5000000.0,,,
51,ENDYMED,"June 30, 2022",21783000.0,5162000.0,0.376,10149000.0,3017000.0,4631000.0,382000.0,-908000.0,19596000.0,5837000.0,,,13759000.0,,,,
52,ENERGIX,"June 30, 2022",203000000.0,83000000.0,,,,,,,4783055000.0,2798422000.0,,,1510963000.0,,,FFO/EBITDA for 2022 is expected to grow by 30%-40%,
53,ENLIVEX,"August 22, 2022",,-18138000.0,-0.99,,-12275000.0,-12542000.0,21356000.0,100000.0,77341000.0,8855000.0,,4642000.0,68486000.0,,18381052.0,Existing funds will be sufficient to continue our business and operations as currently conducted through the third quarter of 2024,
54,EPITOMEE MEDICAL,"June 30, 2022",,-11518000.0,0.00655,,-8774000.0,-5665000.0,15130000.0,50113000.0,66024000.0,10279000.0,,,53298000.0,,1758394.0,"The Company estimates that the COVID-19 virus has no material effect on the company's activities and on its financial strength, liquidity or its ability to meet its obligations.",
55,EVOGENE,"August 31, 2022",549000.0,-18860000.0,-0.42,124000.0,-16062000.0,,13743000.0,-469000.0,56662000.0,11265000.0,,,45397000.0,,41195024.0,"Evogene's full year net cash burn rate, excluding exchange rate impacts in 2022, is expected to be in the range of $26,000,000 - $28,000,000 including Lavie Bio and $18,000,000 - $20,000,000 excluding Lavie Bio, which manages its own cash position.",
56,FIBI HOLDINGS,"June 30, 2022",,319000000.0,9.0,,,,,,192036000000.0,181606000000.0,,4187000000.0,4827000000.0,,35432640.0,,
57,FOX,"June 30, 2022",,,,,,,,,,,,,,,,The Bank of Israel's research department estimates that the interest rate may rise by 1.5% and reach 2.75% by the second quarter of 2023.,
58,FLYING SPARK,30/06/2022,12.0,-5300000.0,-2.43,-6.0,,-5168000.0,-3369000.0,-168000.0,19221000.0,9334000.0,,,10038000.0,,,The company intends to increase production by $4-5M in 2023,
59,FORESIGHT,"June 30, 2022",248000.0,-12140000.0,-0.04,131000.0,-8621000.0,-8107000.0,5758000.0,0.0,41477000.0,4035000.0,,,37442000.0,,322784556.0,Expect existing cash to fund operations through the second quarter of 2024.,
60,FORMOLA,"August 17, 2022",,,,,,,,,,,,,,,,"The document expresses optimism about continued long-term profitable growth and shareholder value, but does not provide specific financial forecasts.",
61,G CITY,"June 30, 2022",1137000000.0,-395000000.0,-2.44,,,347000000.0,,,41252000000.0,,,,6021000000.0,106000000.0,162995000.0,"FFO for 2022 is projected to be between 476,000,000 - 509,000,000 NIS",
62,GALILEO TECH,"June 30, 2022",,-3208000.0,-0.09,,,-3195000.0,-2985000.0,7717000.0,20085000.0,2479000.0,,999000.0,16589000.0,,35245837.0,The company expects to finish development in the third quarter of 2022 and revenues in the fourth quarter of 2022.,
63,GAON HOLDINGS,"June 30, 2022",335713000.0,7514000.0,1.1,60910000.0,17053000.0,,-8365000.0,18612000.0,1020718000.0,429479000.0,,,258037000.0,,,"The management and the board of directors estimates, that to meet company commitments, the company will have a combination of the following resources: Group Gaon dividends, Company's share to marketing peanuts' company, Company owns 6% from shares in the group",
64,GAV YAM,"June 30, 2022",5789000.0,8054000.0,,10929000.0,,3883000.0,-25000.0,-3763000.0,278582000.0,74784000.0,,52832000.0,203798000.0,7000000.0,,,
65,GENERATION CAPITAL,30 June 2022,,229873000.0,0.195,,,85932000.0,-852174000.0,664796000.0,2912598000.0,1206507000.0,66899000.0,1139608000.0,1706091000.0,-50000000.0,,,
66,GILAT TELECOM,"June 30, 2022",51816000.0,-2736000.0,,4786000.0,-1503000.0,2517000.0,15219000.0,-80000.0,60954000.0,47120000.0,,,13834000.0,,58438000.0,"The company's revenue from this area are expected to be approximately $625,000.",
67,GOLAN INDUSTRIES,30.06.2022,197554000.0,20120000.0,1.17,56706000.0,20605000.0,24393000.0,-591000.0,-26325000.0,443678000.0,104937000.0,24746000.0,29859000.0,241533000.0,15000000.0,,The company is not expected to be significant in the future,
68,GOLDEN HOUSE,"June 30, 2022",31521000.0,8627000.0,0.55,17614000.0,7497000.0,19917000.0,51142000.0,-35576000.0,781674000.0,460965000.0,,,320709000.0,6000000.0,15568000.0,"The Company estimates that, given the current circumstances, the Company's obligations for Resident deposits will amount to no more than a single low digit million NIS. Should the situation described above worsen, the Company is expecting to face additional financial challenges. 
",
69,GOLF,"June 30, 2022",958589000.0,-11234000.0,-0.01,270284000.0,,,,,1020834000.0,426713000.0,24576000.0,412984000.0,233491000.0,,,,
70,GRACE BREEDING,"June 30, 2022",198000.0,-5292000.0,-3.343,78000.0,,-1210000.0,-28000.0,1823000.0,13523000.0,26681000.0,35000.0,75000.0,10855000.0,,,,
71,GROUP 107,"June 30, 2022",16181000.0,-11701000.0,-0.7,4454000.0,,,,,12941000.0,3740000.0,,524000.0,9201000.0,,,The Company is reducing its losses as a result of transferring research and development teams to manning open positions and providing services to the Central Company's customers in accordance with the Outstaffing model.,
72,HAMASHBIR 365,"June 30, 2022",434142000.0,25254000.0,0.14,199526000.0,35317000.0,59700000.0,-800000.0,-44700000.0,1480319000.0,958852000.0,23512000.0,17328000.0,66864000.0,,174846000.0,The company intends to increase the offer value to credit card holders significantly so that the cashback program will be up to 15%.,
73,HAMAT,"June 30, 2022",520667000.0,45906000.0,0.57,222582000.0,60752000.0,,-81257000.0,76064000.0,826139000.0,321059000.0,255016000.0,99673000.0,420277000.0,,,,
74,POALIM,30 June 2022,718928000.0,321000.0,,,,,6137871000.0,-6137871000.0,14258709000.0,14219559000.0,3984367000.0,10235179000.0,39150000.0,,,,
75,HILAN,"June 30, 2022",1040501000.0,81233000.0,,243647000.0,113160000.0,,,,1989912000.0,,89359000.0,88751000.0,758773000.0,22912677.0,,,
76,HIPER GLOBAL,"June 30, 2022",132653000.0,7543000.0,0.17,21045000.0,9193000.0,9065000.0,-11777000.0,31334000.0,170313000.0,52864000.0,23312000.0,5828000.0,48345000.0,,,,
77,HIVE 2040 PARTICIPATION UNIT,"June 30, 2022",,,,,,,,,,,,,,,,,
78,HOLMES PLACE,"June 30, 2022",311058000.0,-21813000.0,-0.25,24784000.0,,43559000.0,-17933000.0,-57649000.0,994374000.0,914376000.0,,,80008000.0,,,,
79,HOMEBIOGAS,"June 30, 2022",2482000.0,-8311000.0,-0.44,234000.0,,-8329000.0,-2489000.0,28772000.0,33579000.0,5494000.0,,,28085000.0,,,"The Company estimates, in accordance with its accounting policy for accounting records, and the amount of consideration due for the term of the currency (the 'financial component'), by the difference between the cash sale price and the credit consideration. The consideration of the transaction is paid in 25 equal monthly installments. As a result, Home Biogas Kenya recognizes finance income over the term of the agreement at an annual rate of 15% depending on the party receiving funding under the contract.",
80,HUMAN XT,"June 30, 2022",2790000.0,,-2.01,1623000.0,,,,,120506000.0,15974000.0,,,104532000.0,,,,
81,IDENTI,"June 30, 2022",4252000.0,-5671000.0,-0.52,3323000.0,,,,,26277000.0,3852000.0,241000.0,364000.0,22425000.0,,10943000.0,The company estimates that the processes carried out will ripen into a significant increase in sales from quarter 3 2022.,
82,IDOMOO,"June 30, 2022",6706000.0,-8565000.0,,5432000.0,-5500000.0,,,,16716000.0,11094000.0,,1110000.0,5622000.0,,,"The company estimates that in the period of six months that began on July 1, 2022 and will end on December 31, 2022, the increase in the volume of income and the rate of collection of the company will continue, as well as the company estimates that there will be a reduction in the operating loss in the second half of 2022 compared to the loss in the period of six months that began on January 1, 2022 and ended on June 30, 2022.",
83,ILEX MEDICAL,"June 30, 2022",439329000.0,44779000.0,3.97,153209000.0,77677000.0,54400000.0,-58500000.0,-67000000.0,740487000.0,285682000.0,1133000.0,1285000.0,454805000.0,-60000000.0,,,
84,IMED PARTICIPATION UNIT,"June 30, 2022",75000.0,-766000.0,0.19,,-893000.0,-1030000.0,-2800000.0,,11061000.0,175000.0,,,10092000.0,,4031578.0,,
85,ISRAEL CANADA,"June 30, 2022",873000000.0,297000000.0,,,393000000.0,,,,8642000000.0,4246417000.0,,,1950000000.0,36000000.0,,,
86,THE ISRAEL CORPORATION,"June 30, 2022",2880000000.0,212000000.0,,1538000000.0,1139000000.0,,,,12956000000.0,7617000000.0,,,2130000000.0,,,"EBITDA המתואם בשנת 2022 לטווח של 3,800,000,000-4,000,000,000 מיליון דולר",
87,ISRAMCO PARTICIPATION UNIT,30/06/2022,262095000.0,91790000.0,0.0354,,,125000000.0,-24177000.0,-99589000.0,1205337000.0,734596000.0,,,470741000.0,,2590457000.0,,
88,ISROTEL,"June 30, 2022",821186000.0,81611000.0,1.52,315872000.0,124365000.0,,,,3809365000.0,1897286000.0,270256000.0,318881000.0,1912079000.0,,,,
89,ISSTA,"June 30, 2022",89558000.0,107302000.0,7.52,61849000.0,94892000.0,5155000.0,-25311000.0,7373000.0,2433177000.0,1630400000.0,624010000.0,1006390000.0,802777000.0,,13754000.0,,
90,JUNGO,2022-06-30,1561000.0,-948000.0,-0.1,1494000.0,-1254000.0,-1307000.0,-10747000.0,-16000.0,20163000.0,735000.0,,,19421000.0,,9478158.0,,
91,KADIMASTEM,30 June 2022,,-26275000.0,1.11,,-24298000.0,-21546000.0,-380000.0,39795000.0,27342000.0,11178000.0,1054000.0,381000.0,15382000.0,,,"The company is preparing for clinical trials (Phase 2) in the U.S. and is working on the commercialization of its product, AstroRx, for the treatment of ALS.",
92,KAFRIT,"June 30, 2022",1028374000.0,64943000.0,2.73,192793000.0,85156000.0,,,,753463000.0,391786000.0,117708000.0,48466000.0,391786000.0,,,The Company cannot assess the impact on its future financial results.,
93,KAMADA,"August 17, 2022",51683000.0,-5749000.0,-0.13,18542000.0,-2048000.0,16352000.0,-1191000.0,-4211000.0,304135000.0,132561000.0,4449000.0,15185000.0,171574000.0,,,"Fiscal year 2022 total revenues in the range of $125 million to $135 million, representing a 20% to 30% growth compared to fiscal year 2021. Adjusted EBITDA margins anticipated between 12%-15%.",
94,KENON,"August 31, 2022",267000000.0,914000000.0,16.78,44000000.0,1000000.0,560000000.0,-53000000.0,-129000000.0,4666000000.0,2027000000.0,51000000.0,1128000000.0,2132000000.0,189000000.0,,ZIM also announced its updated dividend policy and affirmed its previously published full-year 2022 guidance.,
95,KERUR,30.6.2022,396724000.0,29853000.0,1.74,171898000.0,36195000.0,190474000.0,-34840000.0,-162253000.0,1213008000.0,292058000.0,,,920950000.0,,,,
96,KEYSTONE INFRA,"June 30, 2022",,,,,,,,,1505860000.0,1011380000.0,,487975000.0,609601000.0,40000000.0,,,
97,LAHAV,"June 30, 2022",220762000.0,172126000.0,,,,13235000.0,30156000.0,54112000.0,1072561000.0,312437000.0,25218000.0,227088000.0,759377000.0,,,,
98,LAPIDOTH-HELETZ - LIMITD PARTNERSHIP,"June 30, 2022",6500760000.0,382147000.0,3.82,,531884000.0,,-18430000.0,-315905000.0,7736355000.0,5244274000.0,,,2444813000.0,40000000.0,,,
99,LESICO,"June 30, 2022",407562000.0,5849000.0,0.12,30699000.0,4946000.0,10907000.0,-2379000.0,-31738000.0,661542000.0,472984000.0,13909000.0,19049000.0,186103000.0,,,,
100,MAGIC,"June 30, 2022",275683000.0,22053000.0,0.36,74171000.0,30675000.0,15662000.0,-13754000.0,4352000.0,494446000.0,226975000.0,19701000.0,36778000.0,267471000.0,10604000.0,49123000.0,Magic Software has increased its 2022 annual revenue guidance for the second time this year to a range of $545 to $555 million,
101,MGURIT,"August 17, 2022",,,,,,,,,2679914000.0,1147777000.0,,,1322626000.0,12638000.0,,,
102,NETO MALINDA,"June 30, 2022",3547583.0,217848.0,9.69,528767.0,,85571.0,42045.0,-196499.0,1701533.0,637813.0,223285.0,,1063720.0,,19790.0,The company expects that the impact of the failure of customers who have encountered credit difficulties will amount to insignificant amounts in light of increased collection efforts and credit insurance.,
103,MENIVIM REIT,"June 30, 2022",77800000.0,24258000.0,0.04,,,62964000.0,-147337000.0,196028000.0,2538800000.0,1100249000.0,270172000.0,830077000.0,1438551000.0,49000000.0,,The NOI expected from the operation of existing assets for 2022 was updated upwards to approximately NIS 145-147 million. The FFO estimate from the operation of these assets for 2022 was updated upwards to about NIS 105-107 million. The company also expects to distribute a dividend totaling approximately NIS 70-73 million for 2022.,
104,MASSIVIT,"June 30, 2022",8494000.0,-11411000.0,-0.56,4101000.0,-9333000.0,,-15749000.0,53294000.0,54969000.0,7351000.0,,400000.0,47618000.0,,218645.0,The company estimates that it will supply part of the orders by the end of 2022 and most of them during 2023.,
105,MATRICELF,"June 30, 2022",,-16342000.0,-1.88,,-16074000.0,-3417000.0,-381000.0,3457000.0,28475000.0,3571000.0,,1083000.0,24904000.0,,,,
106,MAYTRONICS,"June 30, 2022",566318000.0,109501000.0,,228463000.0,129682000.0,,,,1337164000.0,699429000.0,164160000.0,48962000.0,637735000.0,60000000.0,,The company expects to be in the range of revenue growth reported in May 2022 of 18%-22%,
107,MEDIPOWER,"June 30, 2022",30802000.0,12459000.0,0.219,,7014000.0,9502000.0,-135660000.0,117803000.0,403018000.0,291795000.0,18668000.0,257334000.0,95667000.0,,41978000.0,,
108,MEGA OR,"June 30, 2022",,,,,,,,,,,,,,,,,
109,MERARA PARTICIPATION UNIT,"June 30, 2022",,,,,,,,,,,,,,,,,
110,MENDELSON INFRASTRUCTURE,"June 30, 2022",546648000.0,62252000.0,0.79,148472000.0,57382000.0,39248000.0,-69695000.0,36656000.0,1101716000.0,683012000.0,166805000.0,114577000.0,418704000.0,11000000.0,,,
111,LEVINSTEIN ENGINEERING,"June 30, 2022",,315442000.0,,67700000.0,,126400000.0,-145400000.0,35600000.0,3080308000.0,1001958000.0,307723000.0,396776000.0,1006819000.0,11000000.0,,,
112,MODIIN PPARTICIPATION UNITU,2022-06-30,15155000.0,2574000.0,0.42,,,5242000.0,,,43158000.0,22906000.0,,,39079000.0,,,"The company is considering raising debt to partially finance the 2023 plan, the cost of financing for which may also be affected by rising prices.",
113,AVIV,"June 30, 2022",206657000.0,6192000.0,0.47,12802000.0,14397000.0,,-28333000.0,-13702000.0,813454000.0,514874000.0,114461000.0,34748000.0,298580000.0,,13248000.0,,
114,SPUNTECH,"June 30, 2022",668372000.0,52239000.0,0.79,144418000.0,67766000.0,,-8270000.0,-30529000.0,722209000.0,432202000.0,48479000.0,120341000.0,259921000.0,,,,
115,NICE,"August 18, 2022",530600000.0,65600000.0,0.99,365700000.0,84700000.0,16000000.0,-61710000.0,-36265000.0,4622763000.0,1752245000.0,208355000.0,454528000.0,2870518000.0,-376000.0,66274000.0,"Third quarter 2022 Non-GAAP total revenues are expected to be in a range of $543 million to $553 million. Third quarter 2022 Non-GAAP fully diluted earnings per share are expected to be in a range of $1.82 to $1.92. The Company increased full year 2022 Non-GAAP total revenues, which are expected to be in a range of $2,168 million to $2,188 million . The Company increased full year 2022 Non-GAAP fully diluted earnings per share, which are expected to be in a range of $7.33 to $7.53.",
116,NAPHTHA,"June 30, 2022",898000000.0,358000000.0,4.405,634000000.0,443000000.0,,,,5956567000.0,2983796000.0,,,2972771000.0,,,,
117,NAVITAS PTRO PARTICIPATION UNIT,"June 30, 2022",71308000.0,42770000.0,0.323,47709000.0,40205000.0,,,,800605000.0,428263000.0,,,277709000.0,,,The company estimates that the additional conditions for completing the deal are expected to be met during the third quarter of 2022.,
118,NAWI,"June 30, 2022",108530000.0,68018000.0,,,,,,,3311951000.0,2637717000.0,,,674234000.0,30000000.0,,"The company intends to gradually increase the credit portfolio, taking into account market conditions, up to a total of approximately 4-4.5 billion NIS, according to the company's strategic plan.",
119,NAYAX,"June 30, 2022",75343000.0,-20129000.0,-0.0614,27199000.0,-17487000.0,-18187000.0,-19989000.0,-4065000.0,236254000.0,119164000.0,2000000.0,1960000.0,117090000.0,,,,
120,NEXTGEN,"June 30, 2022",,-2552000.0,0.064,,,,-2481000.0,11446000.0,23627000.0,3007000.0,,,20620000.0,,,,
121,NEXTFERM,"June 30, 2022",242000.0,-5507000.0,,23000.0,,-3823000.0,-1259000.0,17504000.0,16468000.0,4794000.0,,,11674000.0,,,The company is expected to participate in 4 more international exhibitions in 2022 where it will present in a dedicated pavilion and at a food innovation conference.,
