,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
44,CASTRO,2025-04-16,2084055000.0,135402000.0,16.41,1189244000.0,229721000.0,,,,2301572000.0,,,0.0,,,8552200.0,,
45,CELLCOM,2025-04-16,4444000000.0,173000000.0,1.04,1410000000.0,368000000.0,,,,6504000000.0,,,1348000000.0,,,166615008.0,,
46,CIPIA VISION,2025-04-16,,,,,,,,,,,,,,,182434000.0,,
47,COFIX GROUP,2025-04-16,299638000.0,-3386000.0,-0.13,91802000.0,2937000.0,,,,200550000.0,,,10159000.0,,,31270700.0,,
48,COMPUGEN,2025-04-16,27864000.0,-14231000.0,-0.62,19934000.0,-14891000.0,,,,114995000.0,,,,,,93513000.0,,
49,DAN HOTELS,2025-04-16,1497264000.0,68366000.0,0.7,420470000.0,81541000.0,,,,2348990000.0,,,88322000.0,,,115599000.0,,
50,DELEK GROUP,2025-04-16,11961000000.0,1404000000.0,73.08,5701000000.0,5304000000.0,,,,52353000000.0,,,12678000000.0,,,18288100.0,,
51,DELTA GALIL,2025-04-16,2045666000.0,86410000.0,12.82,856292000.0,184258000.0,,,,1880258000.0,,,188875000.0,,,26090200.0,,
52,DIPLOMAT HOLDINGS,2025-04-16,3555976000.0,111772000.0,4.06,753736000.0,151541000.0,,,,1914377000.0,,,116712000.0,,,27437100.0,,
53,DISCOUNT INVESTMENTS,2025-04-16,973000000.0,31000000.0,0.1,789000000.0,683000000.0,,,,23829000000.0,,,10403000000.0,,,141523008.0,,
54,DORSEL HOLDINGS,2025-04-16,88070000.0,67112000.0,2.97,82882000.0,64523000.0,,,,1363392000.0,,,451165000.0,,,22553500.0,,
55,SHOHAM BUSINESS,2025-04-16,,,0.747,,,,,,,,,,,,37522700.0,,
56,EL AL,2025-04-16,3431800000.0,541400000.0,4.6,962600000.0,768500000.0,,,,4376000000.0,,,650200000.0,,,522470016.0,,
57,ELBIT IMAGING,2025-04-16,0.0,-5327000.0,-0.5,,-2155000.0,,,,72056000.0,,,1871000.0,,,11143800.0,,
58,ELBIT SYSTEMS,2025-04-16,6827871000.0,321138000.0,27.9,1641820000.0,509959000.0,,,,10971596000.0,,,305924000.0,,,44700100.0,,
59,ELCO,2025-04-16,20612000000.0,-118000000.0,-3.91,3108000000.0,578000000.0,,,,26047000000.0,,,6098000000.0,,,26931000.0,,
60,ELECTRA CONSUMER PRODUCTS,2025-04-16,7406000000.0,52000000.0,3.33,2171000000.0,315000000.0,,,,8004000000.0,,,882000000.0,,,23218000.0,,
61,ELECTRA REAL ESTATE,2025-04-16,-46267000.0,-91261000.0,-5.92,-50370000.0,-58192000.0,,,,794731000.0,,,407272000.0,,,63361200.0,,
62,ELECTREON,2025-04-16,31648000.0,-85123000.0,-6.8,9046000.0,-78524000.0,,,,193053000.0,,,,,,13244100.0,,
63,ELLOMAY,2025-04-16,,,-2.43,,,,,,,,,,,,12852600.0,,
64,ELSPEC,2025-04-16,100811000.0,12726000.0,0.65,52252000.0,12184000.0,,,,113680000.0,,,1080000.0,,,19423300.0,,
65,ENERGEAN,2025-04-16,,,2.42,,,,,,,,,,,,184280992.0,,
66,ENLIVEX,2025-04-16,,,-2.84,,,,,,,,,,,,23651000.0,,
67,EQUITAL,2025-04-16,3789361000.0,473949000.0,15.0,2197927000.0,1631802000.0,,,,25033678000.0,,,6937269000.0,,,36891000.0,,
68,FMS,2025-04-16,128068000.0,43382000.0,18.31,55506000.0,46526000.0,,,,181215000.0,,,,,,9194940.0,,
69,FATAL HOLDINGS,2025-04-16,7444403000.0,278220000.0,16.88,3463890000.0,1344925000.0,,,,28498621000.0,,,6822227000.0,,,16463100.0,,
70,FLYING SPARK,2025-04-16,,,-1.432,,,,,,,,,,,,,,
71,FORMOLA,2025-04-16,,,19.84,,,,,,,,,,,,15332700.0,,
72,G CITY,2025-04-16,2533000000.0,52000000.0,0.28,1734000000.0,1440000000.0,,,,36021000000.0,,,21086000000.0,,,199092000.0,,
73,WILLY FOOD INTERNATIONAL,2025-04-16,575795000.0,70315000.0,5.07,161334000.0,54874000.0,,,,686380000.0,,,,,,13867000.0,,
74,GAV YAM,2025-04-16,822059000.0,478402000.0,2.19,689047000.0,627431000.0,,,,16928825000.0,,,6840243000.0,,,220272992.0,,
75,GEFFEN RESIDENCE & RENEWAL,2025-04-16,131000.0,-5073000.0,-0.02,131000.0,-6782000.0,,,,102303000.0,,,44509000.0,,,218124000.0,,
76,GENCELL,2025-04-16,9549000.0,-19434000.0,-0.7,-947000.0,-19198000.0,,,,31793000.0,,,,,,110827000.0,,
77,GENERATION CAPITAL,2025-04-16,106973000.0,90112000.0,0.07,83879000.0,202844000.0,,,,4240213000.0,,,1599360000.0,,,1269959936.0,,
78,GILAT,2025-04-16,305448000.0,24849000.0,1.71,113331000.0,18076000.0,,,,429748000.0,,,2000000.0,,,57064400.0,,
79,GILAT TELECOM,2025-04-16,69592000.0,1786000.0,0.09,16120000.0,4949000.0,,,,65326000.0,,,1441000.0,,,86069104.0,,
80,GLOBAL KNAFAIM,2025-04-16,10107000.0,6191000.0,0.15,6192000.0,3910000.0,,,,122967000.0,,,56188000.0,,,162060992.0,,
81,GLOBRANDS,2025-04-16,753777000.0,74104000.0,58.54,228667000.0,96792000.0,,,,576137000.0,,,7623000.0,,,1229000.0,,
82,GOLDEN HOUSE,2025-04-16,39820000.0,115624000.0,0.27,16646000.0,2843000.0,,,,655500000.0,,,63249000.0,,,15516600.0,,
83,GRACE BREEDING,2025-04-16,,,,,,,,,,,,,,,,,
84,GROUP 107,2025-04-16,,,-0.715,,,,,,,,,,,,17348800.0,,
85,HAGAG,2025-04-16,417874000.0,83648000.0,1.35,148998000.0,106976000.0,,,,4203494000.0,,,329686000.0,,,62036800.0,,
86,HAMASHBIR 365,2025-04-16,,,0.104,,,,,,,,,,,,174850000.0,,
87,HAMAT,2025-04-16,887069000.0,10192000.0,0.28,365628000.0,28842000.0,,,,1554162000.0,,,34631000.0,,,36643800.0,,
88,HIGHCON SYSTEMS,2025-04-16,18175000.0,-13793000.0,-2.45,1871000.0,-10852000.0,,,,20384000.0,,,3219000.0,,,21881800.0,,
89,HILAN,2025-04-16,2838589000.0,246520000.0,10.49,643461000.0,326856000.0,,,,3107122000.0,,,30000000.0,,,22947700.0,,
90,HIPER GLOBAL,2025-04-16,273739000.0,15839000.0,1.27,47569000.0,24682000.0,,,,174995000.0,,,4503000.0,,,47119300.0,,
91,HIVE 2040 PARTICIPATION UNIT,2025-04-16,,,,,,,,,,,,,,,3209900.0,,
92,HOLMES PLACE,2025-04-16,552222000.0,46501000.0,0.51,143319000.0,91620000.0,,,,1383609000.0,,,81823000.0,,,91790000.0,,
93,HOMEBIOGAS,2025-04-16,2630000.0,-9419000.0,-1.52,384000.0,-9518000.0,,,,8213000.0,,,0.0,,,24045400.0,,
94,HUMAN XT,2025-04-16,665000.0,-22971000.0,-0.86,-2683000.0,-25373000.0,,,,6570000.0,,,,,,26756000.0,,
95,IDENTI,2025-04-16,,,-18.781,,,,,,,,,,,,12603000.0,,
96,IDOMOO,2025-04-16,15326000.0,-6256000.0,-1.91,12770000.0,-5647000.0,,,,4460000.0,,,0.0,,,12726800.0,,
97,ILEX MEDICAL,2025-04-16,920371000.0,38981000.0,4.09,216311000.0,64724000.0,,,,994067000.0,,,0.0,,,11188100.0,,
98,INROM CONSTRUCTION INDUSTRIES,2025-04-16,1115223000.0,109628000.0,0.75,325140000.0,57364000.0,,,,2034839000.0,,,41600000.0,,,148350000.0,,
99,INTERCURE,2025-04-16,,,-1.44,,,,,,,,,,,,47162700.0,,
100,PETROCHEMICAL,2025-04-16,,,,,,,,,,,,,,,100268000.0,,
101,ISRAEL SHIPYARD,2025-04-16,1308445000.0,65685000.0,2.62,182242000.0,66065000.0,,,,1673410000.0,,,116062000.0,,,25000000.0,,
102,ISRAIR GROUP,2025-04-16,453158000.0,21867000.0,0.31,78845000.0,30456000.0,,,,412058000.0,,,42582000.0,,,261399008.0,,
103,ISROTEL,2025-04-16,1915415000.0,303659000.0,5.39,837913000.0,401040000.0,,,,4809449000.0,,,340604000.0,,,59582300.0,,
104,ISSTA,2025-04-16,417445000.0,97937000.0,5.73,220891000.0,56218000.0,,,,3810998000.0,,,1116518000.0,,,17275700.0,,
105,JUNGO,2025-04-16,,,,,,,,,,,,,,,10200600.0,,
106,KAFRIT,2025-04-16,1354047000.0,71464000.0,2.92,303916000.0,123601000.0,,,,1166577000.0,,,56785000.0,,,24037200.0,,
107,KEYSTONE INFRA,2025-04-16,0.0,193359000.0,1.1,-34691000.0,-49667000.0,,,,3493957000.0,,,885508000.0,,,187192000.0,,
108,KLIL,2025-04-16,313684000.0,6610000.0,2.97,54382000.0,3743000.0,,,,483031000.0,,,,,,2219350.0,,
109,LAHAV,2025-04-16,423602000.0,155960000.0,0.61,60243000.0,24700000.0,,,,2491459000.0,,,910912000.0,,,267534000.0,,
110,LESICO,2025-04-16,,,-0.137,,,,,,,,,,,,50943400.0,,
111,LIBRA,2025-04-16,,,-0.024,,,,,,,,,,,,45222300.0,,
112,LINEAGE THERAPY,2025-04-16,9499000.0,-18609000.0,-0.35,9165000.0,-21478000.0,,,,113218000.0,,,,,,228356000.0,,
113,LIVEPERSON,2025-04-16,312474000.0,-134273000.0,-5.88,219070000.0,-64075000.0,,,,607778000.0,,,527070000.0,,,91314000.0,,
114,MLRN,2025-04-16,,,1.434,,,,,,,,,,,,29790700.0,,
115,MAGIC,2025-04-16,,,2.92,,,,,,,,,,,,49099300.0,,
116,MATRICELF,2025-04-16,,,,,,,,,,,,,,,16157900.0,,
117,MATRIX,2025-04-16,5579538000.0,272422000.0,4.29,832994000.0,449773000.0,,,,4479636000.0,,,315098000.0,,,63611000.0,,
118,MAX STOCK,2025-04-16,1331219000.0,108763000.0,0.78,556097000.0,195108000.0,,,,1286035000.0,,,31765000.0,,,139507008.0,,
119,MAYTRONICS,2025-04-16,1626453000.0,-34148000.0,-0.31,586161000.0,61129000.0,,,,2086963000.0,,,255821000.0,,,109742000.0,,
120,MEHADRIN,2025-04-16,965331000.0,-73891000.0,-22.79,-22477000.0,-60210000.0,,,,1280396000.0,,,343392000.0,,,3442350.0,,
121,MELISRON,2025-04-16,2016000000.0,1531000000.0,32.23,1516000000.0,1422000000.0,,,,31267000000.0,,,12335000000.0,,,47583800.0,,
122,MENDELSON INFRASTRUCTURE,2025-04-16,1023898000.0,47931000.0,1.21,277186000.0,83013000.0,,,,984165000.0,,,49577000.0,,,39620100.0,,
123,MIZRAHI TEFAHOT,2025-04-16,14667000000.0,5455000000.0,21.02,,,,,,485643000000.0,,,,,,259168992.0,,
124,SPUNTECH,2025-04-16,664079000.0,14592000.0,0.22,98024000.0,31230000.0,,,,644899000.0,,,45758000.0,,,66413700.0,,
125,NAPHTHA,2025-04-16,2658980000.0,337724000.0,3.55,1347268000.0,829080000.0,,,,5953574000.0,,,905830000.0,,,94689400.0,,
126,NAYAX,2025-04-16,314013000.0,-5631000.0,-0.61,141534000.0,4375000.0,,,,432893000.0,,,18605000.0,,,36725800.0,,
127,NETANEL GROUP,2025-04-16,139413000.0,-9642000.0,-0.34,36790000.0,6134000.0,,,,1684859000.0,,,481521000.0,,,28226300.0,,
128,NETANEL MENIVIM,2025-04-16,,,,,,,,,,,,,,,44084400.0,,
129,NEXTFERM,2025-04-16,,,-0.39,,,,,,,,,,,,6261610.0,,
130,NEXTCOM,2025-04-16,447246000.0,8677000.0,0.61,48009000.0,22347000.0,,,,363021000.0,,,67522000.0,,,14290900.0,,
131,NEXTGEN,2025-04-16,0.0,-4892000.0,-0.58,,-4875000.0,,,,575000.0,,,,,,7263380.0,,
132,NISSAN,2025-04-16,664079000.0,7906000.0,0.87,98023000.0,29671000.0,,,,707878000.0,,,45758000.0,,,9083520.0,,
133,NOVOLOG,2025-04-16,2021602000.0,39538000.0,0.08,180778000.0,69914000.0,,,,3037075000.0,,,0.0,,,510841984.0,,
134,NUR,2025-04-16,,,,,,,,,,,,,,,5573000.0,,
135,OPC ENERGY,2025-04-16,2779000000.0,111000000.0,0.46,531000000.0,223000000.0,,,,12067000000.0,,,4313000000.0,,,255720992.0,,
136,ORAD,2025-04-16,,,0.054,,,,,,,,,,,,93305800.0,,
137,ORMAT TECHNOLOGY,2025-04-16,879654000.0,123733000.0,7.95,272619000.0,177680000.0,,,,5666224000.0,,,2087125000.0,,,60610100.0,,
138,OVERSEAS,2025-04-16,,,0.419,,,,,,,,,,,,55011500.0,,
139,PARTNER,2025-04-16,3324000000.0,277000000.0,1.48,864000000.0,387000000.0,,,,4820000000.0,,,790000000.0,,,186418000.0,,
140,PENINSULA GROUP,2025-04-16,126488000.0,51307000.0,0.23,,,,,,1677272000.0,,,,,,222411008.0,,
141,PERION NETWORK,2025-04-16,498286000.0,12614000.0,0.97,165681000.0,8160000.0,,,,915526000.0,,,,,,45037200.0,,
142,PHOTOMYNE,2025-04-16,,,-2.51,,,,,,,,,,,,2665660.0,,
143,PLASTO CARGAL,2025-04-16,,,-0.733,,,,,,,,,,,,4391020.0,,
144,POMVOM,2025-04-16,,,-1.045,,,,,,,,,,,,28880600.0,,
145,PRASHKOVSKY,2025-04-16,625817000.0,210954000.0,10.01,174287000.0,115332000.0,,,,5685742000.0,,,814876000.0,,,21068600.0,,
146,PRIORTECH,2025-04-16,787000.0,33551000.0,10.87,,-766000.0,,,,323870000.0,,,23985000.0,,,11691000.0,,
147,PROPDO,2025-04-16,,,,,,,,,,,,,,,5736150.0,,
148,PULSENMORE,2025-04-16,9661000.0,-36736000.0,-0.72,3577000.0,-42215000.0,,,,141826000.0,,,,,,50477700.0,,
149,PURPLE BIOTECH,2025-04-16,0.0,-7240000.0,-0.97,,-10803000.0,,,,37038000.0,,,,,,529640000.0,,
150,QUALITAU,2025-04-16,46247000.0,13907000.0,11.75,31047000.0,16041000.0,,,,61557000.0,,,,,,4365160.0,,
151,QUICKLIZARD,2025-04-16,,,-6.895,,,,,,,,,,,,3729070.0,,
152,RSL,2025-04-16,,,0.026,,,,,,,,,,,,10122700.0,,
153,RANI ZIM,2025-04-16,182459000.0,64000000.0,0.47,106261000.0,55169000.0,,,,3031065000.0,,,1085107000.0,,,174942000.0,,
154,RAVAD,2025-04-16,,,-0.137,,,,,,,,,,,,26170800.0,,
155,RAVAL,2025-04-16,221571000.0,4037000.0,0.22,44128000.0,9888000.0,,,,218379000.0,,,18365000.0,,,82033600.0,,
156,RAY TLV GROUP,2025-04-16,,,,,,,,,,,,,,,7565300.0,,
157,REIT 1,2025-04-16,439975000.0,292585000.0,1.5,382218000.0,356821000.0,,,,8700994000.0,,,3256625000.0,,,194824000.0,,
158,REKAH,2025-04-16,321712000.0,6206000.0,0.54,71948000.0,-5836000.0,,,,447220000.0,,,63619000.0,,,11414600.0,,
159,RETAILORS,2025-04-16,2411407000.0,112331000.0,2.31,1239189000.0,441377000.0,,,,3055872000.0,,,103237000.0,,,48564800.0,,
160,RIMONI,2025-04-16,182974000.0,41271000.0,4.91,56048000.0,40897000.0,,,,226720000.0,,,,,,8404000.0,,
161,STG,2025-04-16,328455000.0,354625000.0,0.758,252930000.0,217201000.0,,,,5039626000.0,,,332409000.0,,,4789390.0,,
162,SAPIENS,2025-04-16,542379000.0,72179000.0,5.03,238107000.0,85849000.0,,,,691711000.0,,,19792000.0,,,55887200.0,,
163,SAVOREAT,2025-04-16,,,-6.798,,,,,,,,,,,,2193290.0,,
164,SCODIX,2025-04-16,,,-1.396,,,,,,,,,,,,30037500.0,,
165,SELLA REAL ESTATE,2025-04-16,371000000.0,213000000.0,0.95,334000000.0,294500000.0,,,,5875566000.0,,,2798133000.0,,,223128992.0,,
166,SHAGRIR,2025-04-16,366625000.0,13973000.0,1.34,79379000.0,26803000.0,,,,485559000.0,,,56883000.0,,,10398500.0,,
167,SHAPIR ENGINEERING,2025-04-16,5085000000.0,178000000.0,0.49,740000000.0,402000000.0,,,,15526000000.0,,,7387000000.0,,,357436000.0,,
168,SHUFERSAL,2025-04-16,15644000000.0,657000000.0,2.47,4431000000.0,931000000.0,,,,14922000000.0,,,1750000000.0,,,266470000.0,,
169,SOLAER,2025-04-16,105720000.0,-52431000.0,-3.19,32113000.0,-22093000.0,,,,1524741000.0,,,634588000.0,,,16412100.0,,
170,SONOVIA,2025-04-16,,,-0.092,,,,,,,,,,,,,,
171,SPEEDVALUE,2025-04-16,,,0.065,,,,,,,,,,,,15321400.0,,
172,SPRING,2025-04-16,,,6.25,,,,,,,,,,,,8419880.0,,
173,STRAUSS GROUP,2025-04-16,7089000000.0,624000000.0,5.35,2388000000.0,490000000.0,,,,8959000000.0,,,1463000000.0,,,116577000.0,,
174,TADIRAN GROUP,2025-04-16,1931580000.0,17093000.0,1.78,364086000.0,123772000.0,,,,1646562000.0,,,345302000.0,,,8586000.0,,
175,TECTONA,2025-04-16,,,-0.539,,,,,,,,,,,,18959700.0,,
176,TEFRON,2025-04-16,293863000.0,15112000.0,4.4,66480000.0,23744000.0,,,,149787000.0,,,0.0,,,12802000.0,,
177,TELSYS,2025-04-16,392055000.0,95680000.0,10.56,174090000.0,116480000.0,,,,416003000.0,,,15000000.0,,,9050300.0,,
178,TERMINAL X,2025-04-16,492341000.0,25212000.0,0.2,217626000.0,33008000.0,,,,593233000.0,,,25000000.0,,,127005000.0,,
179,TIGI,2025-04-16,,,,,,,,,,,,,,,6385600.0,,
180,TOGETHER,2025-04-16,,,-0.223,,,,,,,,,,,,13791000.0,,
181,TONDO SMART,2025-04-16,,,,,,,,,,,,,,,12423700.0,,
182,TOWER,2025-04-16,,,7.21,,,,,,,,,,,,111757000.0,,
183,TRUCKNET,2025-04-16,,,,,,,,,,,,,,,19101700.0,,
184,TURBOGEN,2025-04-16,,,,,,,,,,,,,,,15002400.0,,
185,UMH,2025-04-16,240552000.0,21635000.0,0.12,131304000.0,42460000.0,,,,1563728000.0,,,614722000.0,,,82556600.0,,
186,UTRON,2025-04-16,,,0.053,,,,,,,,,,,,20566200.0,,
187,VERIDIS,2025-04-16,2729773000.0,-18475000.0,-0.13,336876000.0,77866000.0,,,,5567071000.0,,,1913346000.0,,,145164992.0,,
188,VICTORY,2025-04-16,2582279000.0,43746000.0,3.06,619940000.0,112580000.0,,,,2112641000.0,,,16438000.0,,,14180000.0,,
189,VISION SIGMA,2025-04-16,,,30.38,,,,,,,,,,,,1642180.0,,
190,VITANIA,2025-04-16,284447000.0,93696000.0,1.99,123791000.0,104110000.0,,,,3137314000.0,,,874940000.0,,,47073200.0,,
191,XTL BIO,2025-04-16,,,-0.01,,,,,,,,,,,,881385024.0,,
192,YBOX,2025-04-16,47821000.0,-9689000.0,-0.03,7792000.0,-12968000.0,,,,1454893000.0,,,501345000.0,,,355999008.0,,
193,ZOOZ POWER,2025-04-16,1041000.0,-10990000.0,-4.25,-486000.0,-10536000.0,,,,12837000.0,,,,,,12105500.0,,
194,ZANLAKOL,2025-04-16,481595000.0,49839000.0,3.49,154438000.0,82450000.0,,,,484229000.0,,,0.0,,,13991100.0,,
195,ZUR,2025-04-16,5260541000.0,64328000.0,0.98,2014652000.0,1277634000.0,,,,22057793000.0,,,,,,65099900.0,,
