,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
11,ASHOT,"March 31, 2021",89786000.0,2609000.0,0.03,9675000.0,4685000.0,,,,588793000.0,337449000.0,,,243870000.0,,,"The company estimates that this year and in the coming years, a significant decrease in the company's revenues in the aviation sector is expected as a direct result of the corona virus disease (COVID19) compared to its revenues in this sector in 2019. The company estimates that there may be an additional spread of orders in the future and even additional cancellations of orders placed by customers in the aviation sector and a decrease in the receipt of new orders in the period until recovery from the crisis, as well as increased competition in the industry.",
12,ASHTROM GROUP,"March 31, 2021",1165861000.0,10591000.0,,205146000.0,126862000.0,159648000.0,,,13701569000.0,,,,3317760000.0,,,,
13,ASPEN GROUP,"March 31, 2021",44044000.0,9984000.0,0.13,32619000.0,,,,,4014377000.0,808896000.0,355768000.0,764534000.0,1274235000.0,,,,
14,AUDIOCODES,"April 27, 2021",58838000.0,9993000.0,0.29,40271000.0,10123000.0,13020000.0,69739000.0,-15445000.0,349025000.0,143789000.0,900000.0,49278000.0,205236000.0,5302000.0,34089000.0,We now expect to reach revenue of $10 million based on our organic growth in this business in the coming 24 months,
15,AVGOL,"March 31, 2021",95956000.0,158000.0,0.001,10425000.0,1318000.0,,-3766000.0,-2999000.0,460021000.0,287145000.0,10889000.0,182721000.0,172468000.0,,296853096.0,"The company estimates that there will be a negative impact on the results of the second quarter of 2021, but to a lesser extent than the impact of the first quarter.",
16,AVROT,"March 31, 2021",34697000.0,96000.0,0.001,6882000.0,,8966000.0,,,166821000.0,116067000.0,,,51225000.0,,,"The company expects to close an agreement with Shafir, who will be the owner of 45.1% of the company.",
17,AYALON HOLD.,"March 31, 2021",3906000.0,-1071000.0,,,,-24000.0,,,123785000.0,110139000.0,1467000.0,108672000.0,13646000.0,,,,
18,BAZAN,31.3.2021,1277000000.0,-146000000.0,,,-163000000.0,,,,3920024000.0,2840418000.0,,,1079606000.0,,,"The company expects that in the second quarter of 2021 the demand for transportation fuels, in particular diesel, will continue to recover. Close to the report approval date, average Ural Reuters and Bloomberg margins are about minus 0.4, about 2.6 and about 4.0 dollar per barrel, respectively.",
19,BET SHEMESH,"March 31, 2021",28557000.0,-963000.0,-0.11,1047000.0,-1010000.0,3770000.0,-2043000.0,-2468000.0,261413000.0,131984000.0,38868000.0,44631000.0,131955000.0,,,,
20,BIKUREY HASHDE,"March 31, 2021",1175232000.0,99133000.0,0.84,288159000.0,109095000.0,52850000.0,-20003000.0,-39082000.0,832648000.0,261531000.0,163594000.0,261531000.0,85381000.0,,,,
21,BIOLIGHT,"May 23, 2021",31000.0,-15086000.0,-2.9,,-11328000.0,-11395000.0,2011000.0,4773000.0,64829000.0,4722000.0,,,60107000.0,,4542901.0,"The company intends to continue to add and expand the range of developed technologies and products, either by investing in additional companies or through business development and expansion of the company's and the investee companies' activities, as part of the company's trend to expand its portfolio of companies, including in the field of Digital Health for treatment and diagnosis in the eye area.",
22,BONUS BIOGROUP,"September 30, 2020",,,-0.07,,,,-50000.0,4918000.0,6990000.0,20711000.0,,,-13721000.0,,,,
23,BRACK CAPITAL PROPERTIES,05 May 2021,12652000.0,31781000.0,11.99,,42509000.0,,,,1533431000.0,656220000.0,32724000.0,391908000.0,835528000.0,,,,
24,BRAM INDUSTRIES,"March 31, 2021",28307000.0,316000.0,0.02,4914000.0,529000.0,8192000.0,-2874000.0,9623000.0,159650000.0,98840000.0,11250000.0,7443000.0,60810000.0,-2500000.0,20240000.0,"The company estimates that the effect of the Corona virus outbreak on the group is not significant and does not amount to a material effect on the group's business activity, including on its revenues, expenses and profitability. In addition, the company estimates that the outbreak of the crisis has no effect on the company's liquidity and on the company's sources of funding.",
25,C I SYSTEMS,"March 31, 2021",24586000.0,960000.0,0.09,8372000.0,1274000.0,2412000.0,-303000.0,-343000.0,26279000.0,10662000.0,,,15617000.0,-475000.0,10562144.0,,
26,CAMTEK,"April 28, 2021",57352000.0,13360000.0,0.3,28977000.0,14399000.0,2700000.0,,,308670000.0,66674000.0,,,241996000.0,,43330205.0,"Management expects revenues for the second quarter to be between $63,000,000 - $65,000,000.",
27,CELLCOM,"March 31, 2021",1033000000.0,7000000.0,-1.11,264000000.0,50000000.0,,,,7118000000.0,5224000000.0,478000000.0,2730000000.0,1894000000.0,,148058844.0,,
28,CLAL INSURANCE,2021-03-31,33599000.0,5000.0,,,,166000.0,-22168000.0,-22168000.0,3947188000.0,3948903000.0,,,-1715000.0,,,,
29,COMPUGEN,"March 31, 2021",0.0,-9905000.0,-0.12,,-10264000.0,,,,129974000.0,19112000.0,,,110862000.0,,83680332.0,2021 will be an important year of milestones and execution for Compugen.,
30,DANEL,"March 31, 2021",556970000.0,44123000.0,7.67,124193000.0,60895000.0,21600000.0,-9700000.0,-17500000.0,1077284000.0,731920000.0,6142000.0,7249000.0,345364000.0,3000000.0,,"The company is not expecting the outbreak of the Corona virus to have a material adverse impact on the company's operations or financial results in the near term. The Company continues to closely monitor the developments in Israel and around the world regarding the Corona virus, and to examine its implications for its operations and the need to take any action.",
31,DAN HOTELS,"March 31, 2021",139146000.0,-44392000.0,-0.46,,-47040000.0,35157000.0,-79243000.0,189814000.0,2496868000.0,1483135000.0,459067000.0,453341000.0,1013733000.0,,,The group estimates that a material adverse effect on its business results is expected in 2021 and will continue to monitor developments and effects of the corona virus in the country and the world.,
32,DANYA CEBUS,"March 31, 2021",861972000.0,20088000.0,0.63,34446000.0,,,,,2180744000.0,1581660000.0,,,599084000.0,,,,
33,DELEK GROUP,"March 31, 2021",1910000000.0,279000000.0,,929000000.0,871000000.0,,,,35637000000.0,,,,5250000000.0,,17721319.0,,
34,DELEK AUTOMOTIV,"May 30, 2021",1573321000.0,250333000.0,3.34,287618000.0,248068000.0,262000000.0,-4000000.0,-245000000.0,5298054000.0,3948862000.0,1588641000.0,893641000.0,1066889000.0,210000000.0,,,
35,DELTA GALIL,"March 31, 2021",416135000.0,15081000.0,0.57,159030000.0,,31300000.0,-8200000.0,64400000.0,1761639000.0,1203072000.0,14013000.0,307575000.0,558567000.0,,,"Revenue: $1,780,000,000 - $1,820,000,000
Operating Income: $140,000,000 - $150,000,000
EBITDA: $240,000,000 - $250,000,000
Net Income: $81,500,000 - $89,500,000
Diluted EPS: $2.95 - $3.25",
36,DELTA BRANDS,"March 31, 2021",193292000.0,25334000.0,0.62,114946000.0,39196000.0,74874000.0,-3593000.0,32028000.0,874863000.0,505029000.0,11115000.0,44977000.0,369834000.0,,,,
37,DIPLOMAT HOLDINGS,"March 31, 2021",668403000.0,12545000.0,0.53,131947000.0,18393000.0,,,,1107324000.0,686778000.0,207982000.0,68613000.0,420548000.0,,,,
38,DISCOUNT INVESTMENTS,"March 31, 2021",,417000.0,,,,1470000.0,-1465515000.0,-1465515000.0,5558760000.0,4845318000.0,633122000.0,3003217000.0,63775000.0,,,,
39,DISCOUNT,31.03.2021,,662000000.0,0.57,,,,,,306142000000.0,285744000000.0,,,19836000000.0,,1164017000.0,,
40,DOR ALON,Q1 2021,970000000.0,41000000.0,,260000000.0,60000000.0,,,,5610413000.0,4498784000.0,875621000.0,,1111629000.0,,,,
41,DORSEL HOLDINGS,"March 31, 2021",14327000.0,6352000.0,0.28,,9118000.0,7355000.0,-9968000.0,93677000.0,743429000.0,330707000.0,,,330707000.0,5000000.0,22553000.0,,
42,SHOHAM BUSINESS,"March 31, 2021",,16006000.0,0.48,,,,,,444741000.0,357084000.0,,,87657000.0,10000000.0,,,
43,EMET,31.3.2021,391525000.0,12784000.0,0.281,64278000.0,20378000.0,,,,882232000.0,474161000.0,,,308030000.0,9085000.0,,,
44,ECOPPIA,"March 31, 2021",3597000.0,-1166000.0,0.01,2178000.0,-1589000.0,1941000.0,-425000.0,-1519000.0,110408000.0,4251000.0,,,106157000.0,,,,
45,EL AL,"March 31, 2021",116774000.0,-86091000.0,,-48338000.0,,-53550000.0,25109000.0,26935000.0,2923906000.0,,,,-236825000.0,,,,
46,ELBIT SYSTEMS,"May 25, 2021",1118300000.0,72530000.0,1.64,281340000.0,83839000.0,-13086000.0,-93563000.0,34814000.0,8033713000.0,5737977000.0,367893000.0,400361000.0,2295736000.0,19447000.0,44247000.0,,
47,ELCO,"March 31, 2021",2920000000.0,168000000.0,3.51,470000000.0,,,,,12057642000.0,3626179000.0,,,1748770000.0,40000000.0,,,
48,ELECTRA,31 במרס 2021,2000838.0,50165.0,,169451.0,89829.0,,,,6634456.0,3339287.0,,,1184878.0,68000.0,,,
49,ELECTRA CONSUMER PRODUCTS,"March 31, 2021",697000000.0,35604000.0,1.6,180336000.0,45466000.0,,,,2198892000.0,1578077000.0,,,620815000.0,40000000.0,21991066.0,,
50,ELECTRA POWER,"March 31, 2021",19773000.0,-7306000.0,,,9416000.0,-1407000.0,-377000.0,-4556000.0,947411000.0,721813000.0,,125699000.0,225598000.0,,,"The Fund's management estimates that as for the date of this report, there are not likely to be any difficulties in raising bank credit following the Covid-19 crisis and at this stage there are no cash flow difficulties that could result in non-compliance with its obligations during this period.",
51,ELECTRA REAL ESTATE,"March 31, 2021",118000000.0,41000000.0,,,50809000.0,400000.0,-56000000.0,49000000.0,1125250000.0,673521000.0,96780000.0,243758000.0,468013000.0,-12200000.0,56718000.0,,
52,ELECTREON,"March 31, 2021",,-23225000.0,-2.6,,,-17274000.0,-138407000.0,178125000.0,182505000.0,12434000.0,,,170071000.0,,,,
53,ELMOR,"March 31, 2021",77962000.0,6786000.0,0.23,13318000.0,8420000.0,26768000.0,-16771000.0,-2274000.0,320711000.0,193991000.0,9478000.0,14158000.0,126720000.0,-5216000.0,,,
54,ENERGEAN,"May 24, 2021",94900000.0,,,,,,,,,,,,,,,"2021 year-end net debt guidance reduced to between 1,900,000,000 and 2,000,000,000",
55,ENLIGHT ENERGY,"March 31, 2021",58000000.0,17500000.0,0.04,,,,,,5841403000.0,4194020000.0,,,1175253000.0,,782977562.0,"The company estimates to finish the year with a revenue between 660,000,000 and 700,000,000 Shekels.",
56,ENLIVEX,"March 31, 2021",,-3200000.0,-0.19,,-3802000.0,-2340000.0,-59589000.0,60916000.0,95962000.0,5357000.0,,,90605000.0,,16479750.0,Believes that our existing funds will be sufficient to continue our business and operations as currently conducted through the fourth quarter of 2023.,
57,EQUITAL,"March 31, 2021",480007000.0,300419000.0,4.08,323396000.0,349206000.0,1544238000.0,55375000.0,142130000.0,21129854000.0,11737731000.0,,,9392123000.0,,,"The company estimates that the suspension of production from the Tamar reservoir is expected to reduce the group’s revenues from the sale of oil, gas and condensate, net of royalties, in the second quarter of 2021, by approximately US$8.5 million (approximately NIS 28 million), based, inter alia, on the average production rate from the reservoir in the days preceding the suspension of production.",
58,EVOGENE,"March 31, 2021",333000.0,-7120000.0,-0.17,62000.0,-6259000.0,,-29763000.0,27489000.0,92778000.0,10674000.0,,,82104000.0,,38959623.0,,
59,EXPORT INVESTMENT,2021-03-31,133600000.0,23000000.0,,,,,,,15746879000.0,832405000.0,52500000.0,194000000.0,811719000.0,4000000.0,,,
60,FIBI HOLDINGS,"March 31, 2021",,138000000.0,3.89,,,,,,172484000000.0,162590000000.0,,3716000000.0,4587000000.0,,,"According to a forecast by the Bank of Israel's Research Department, published in April, the output is expected to expand by 6.3% in 2021 and by 5% in 2022, assuming that no significant deterioration in morbidity is expected, which will require the government to reimpose restrictions.",
61,FATAL HOLDINGS,31 March 2021,1410776.0,193077.0,,,1469439.0,-28214.0,-3935.0,-2878.0,187340209.0,163960112.0,,414110.0,23380097.0,,,,
62,FORMOLA,"March 31, 2021",572643000.0,33232000.0,0.8,125558000.0,47454000.0,,,,2441512000.0,1337789000.0,120160000.0,157359000.0,499917000.0,,15337859.0,"Sapiens revenue guidance: $459,000,000 to $464,000,000, Magic Software revenue guidance: $425,000,000 to $435,000,000",
63,FOX,"March 31, 2021",779381000.0,41658000.0,2.63,417520000.0,64946000.0,20319000.0,-15178000.0,-52981000.0,4894473000.0,3714662000.0,127406000.0,593854000.0,1179811000.0,,,,
64,WILLY FOOD INTERNATIONAL,"March 31, 2021",116710000.0,20481000.0,1.48,36235000.0,15045000.0,4231000.0,12981000.0,-472000.0,657006000.0,50782000.0,,,606224000.0,,13867017.0,"The strategy of the Company for the near future is to develop new products and enter new food categories, combined with improving our visibility in the retail stores and strengthening our supply chain.",
65,GIBUI HOLDING,"March 31, 2021",7053000.0,3455000.0,,,,7465000.0,-1659000.0,-5534000.0,236697000.0,161833000.0,140469000.0,21364000.0,48871000.0,,,,
66,GO TO,"March 31, 2021",11142000.0,-5296000.0,,282000.0,4465000.0,,,,50665000.0,22340000.0,9444000.0,40112000.0,-21621000.0,,,,
67,GAN SHMUEL,"March 31, 2021",48917000.0,872000.0,0.05,10043000.0,1767000.0,,,,210434000.0,78810000.0,,,131625000.0,,,,
68,GAON GROUP,"March 31, 2021",101571000.0,-3048000.0,-0.07,11098000.0,-3674000.0,5409000.0,-10689000.0,-10338000.0,833187000.0,410817000.0,20349000.0,27466000.0,422370000.0,,,,
69,GAV YAM,"March 31, 2021",23247000.0,13308000.0,,,18450000.0,16426000.0,,-16184000.0,231626000.0,62614000.0,,61324000.0,169012000.0,-15300000.0,,The company estimates that there will be no significant impact on the fair rental fees due to the corona crisis.,
70,GENERATION CAPITAL,"March 31, 2021",,256066000.0,0.257,,,,,,1610086000.0,276446000.0,,,1333640000.0,50000000.0,,,
71,GILAT,"May 4, 2021",44713000.0,-5096000.0,-0.09,12357000.0,-3657000.0,341000.0,-1483000.0,-39003000.0,360670000.0,122136000.0,,,228109000.0,35003000.0,56031343.0,Expect to show sequential quarterly growth throughout the year and increasing profitability,
72,GOLAN INDUSTRIES,"March 31, 2021",83310000.0,28681000.0,0.86,24972000.0,11974000.0,47095000.0,-30151000.0,-10281000.0,446179000.0,231531000.0,33800000.0,28966000.0,224978000.0,,,,
73,GOLD,"March 31, 2021",38790000.0,4231000.0,1.05,5486000.0,,8399000.0,-1277000.0,-2629000.0,806306000.0,231167000.0,17500000.0,67148000.0,575139000.0,,4027378.0,,
74,GOLDEN HOUSE,"March 31, 2021",60011000.0,-1172000.0,,32018000.0,13739000.0,4014000.0,-2276000.0,-3768000.0,761333000.0,489976000.0,,,271357000.0,,15568000.0,,
75,FIBI BANK,"March 31, 2021",,412000.0,,,,,,,3716128000.0,3684396000.0,,,31732000.0,,100.0,,
76,HAGAG EUROPE,"March 31, 2021",,11750000.0,,,15502000.0,,,,122838000.0,87436000.0,25236000.0,12413000.0,35402000.0,,,,
77,ISRAEL CANADA,"March 31, 2021",58737000.0,-4945000.0,-0.35,16359000.0,-245000.0,,-3867000.0,19204000.0,258569000.0,177608000.0,5344000.0,182000.0,80961000.0,,,,
78,HAMAT,"March 31, 2021",193298000.0,21045000.0,0.61,89099000.0,28109000.0,30347000.0,-47664000.0,44027000.0,982611000.0,678783000.0,,,303828000.0,,,,
79,POALIM,"March 31, 2021",,-2353.0,,,,,,,21253552.0,6391987.0,,14821281.0,40284.0,,,,
80,HAREL,"March 31, 2021",41724000.0,-173000.0,3.38,,,1589000000.0,-97000000.0,-115000000.0,4903168000.0,4923601000.0,,4418292000.0,-20433000.0,,,,
81,HILAN,"March 31, 2021",424181000.0,35295000.0,1.56,99859000.0,50047000.0,3485000.0,-55000000.0,-16091000.0,1312480000.0,507922000.0,28044000.0,56431000.0,502231000.0,,,,
82,HIRON,"March 31, 2021",,18432000.0,14.44,98216000.0,,46749000.0,-6497000.0,-40315000.0,1087651000.0,133705000.0,112213000.0,159072000.0,794874000.0,,,,
83,HOLMES PLACE,"March 31, 2021",17004000.0,-37675000.0,-1.03,-34284000.0,,35713000.0,-24950000.0,17767000.0,1024562000.0,,,,62885000.0,,,"The company expects to return to the level of activity as it was before the Corona event at the end of the first quarter of 2022. Therefore, the company estimates that in the second quarter it will present a positive EBITDA of NIS 10-15 million.",
84,INROM CONSTRUCTION INDUSTRIES,2021-03-31,245462000.0,27164000.0,0.22,91657000.0,38155000.0,40336000.0,-9264000.0,-90990000.0,971066000.0,483864000.0,54809000.0,64179000.0,483864000.0,7626000.0,,,
85,INTERCURE,"March 31, 2021",33051000.0,3255000.0,0.11,14162000.0,5116000.0,7705000.0,-5818000.0,901000.0,342877000.0,43956000.0,1182000.0,292000.0,280679000.0,,42671380.0,Revenue growth expected to continue in Q2 and throughout 2021.,
86,THE ISRAEL CORPORATION,"March 31, 2021",1510000.0,55000.0,,494000.0,,,,,10930000.0,4785000.0,,,1441000.0,,,,
87,PETROCHEMICAL,"March 31, 2021",,8200000.0,,,,100000.0,300000.0,100000.0,385195000.0,1176725000.0,1174715000.0,1066000.0,-792596000.0,,5648000.0,,
88,ISRAMCO PARTICIPATION UNIT,"March 31, 2021",81421000.0,18000000.0,0.0068,,23000000.0,59000000.0,-10405000.0,-141218000.0,1300825000.0,744807000.0,101658000.0,513193000.0,556018000.0,,2590457000.0,Sales forecast for 2021 from Tamar is approximately 8.2 BCM,
89,ISSTA,"March 31, 2021",12195000.0,16538000.0,1.17,9459000.0,8045000.0,,-8568000.0,-12577000.0,2133616000.0,701221000.0,,,716020000.0,,13754000.0,"The company estimates that despite the significant adverse impact on the group's results in the tourism sector in 2021, compared to the years before the outbreak of the crisis, its efforts and steps taken to deal with the crisis will result in the group continuing its operations and meeting its obligations in the foreseeable future.",
90,JERUSALEM,"March 31, 2021",,347000.0,,,,,,,1925796000.0,1587877000.0,,,18843000.0,,,,
91,KAFRIT,"March 31, 2021",193963000.0,13499000.0,,40789000.0,17265000.0,69280000.0,-4534000.0,4099000.0,676095000.0,338456000.0,113769000.0,57379000.0,338456000.0,,,,
92,KAMADA,"March 31, 2021",24900000.0,2687000.0,0.06,8931000.0,2364000.0,2102000.0,-10535000.0,-403000.0,210528000.0,29308000.0,127000.0,20000.0,181220000.0,,,,
93,KARDEN ISRAEL,"March 31, 2021",7532000.0,-69784000.0,,3042000.0,,,,,396704000.0,634504000.0,292024000.0,1801000.0,-227952000.0,,,,
94,CARASSO MOTORS,"March 31, 2021",1089366000.0,60720000.0,0.68,184868000.0,,582350000.0,-27927000.0,-407226000.0,5930634000.0,4293151000.0,1082950000.0,779105000.0,1637483000.0,-61403000.0,,,
95,KERUR,31.3.2021,207185000.0,22854000.0,6.34,96613000.0,68770000.0,182813000.0,-47604000.0,-71701000.0,1209196000.0,314429000.0,17548000.0,104392000.0,790375000.0,145669000.0,,,
96,KEYSTONE INFRA,"March 31, 2021",9532000.0,-5503000.0,-0.19,,,-1073000.0,-107715000.0,111866000.0,554796000.0,151564000.0,21667000.0,108333000.0,403232000.0,,,,
97,LIVEPERSON,"May 4, 2021",107891000.0,-21195000.0,-0.31,,-13629000.0,25229000.0,-11437000.0,3015000.0,1044537000.0,784520000.0,,547159000.0,260017000.0,,67901809.0,"{'Second Quarter 2021': {'Revenue (in millions)': '112 - 114', 'GAAP net loss per share': '-0.55 - -0.53', 'Adjusted operating loss (in millions)': '-4.3 - -2.3', 'Adjusted EBITDA (in millions)': '5.2 - 7.2'}, 'Full Year 2021': {'Revenue (in millions)': '460 - 468', 'GAAP net loss per share': '-1.9 - -1.78', 'Adjusted operating (loss)/income (in millions)': '-1.4 - 6.6', 'Adjusted EBITDA (in millions)': '33.5 - 41.5'}}",
98,LAHAV,May 2021,,,,,,,,,,,,,,,,,
99,LAPIDOTH-HELETZ - LIMITD PARTNERSHIP,"March 31, 2021",1450014.0,,0.47,,,,,,7297808.0,5264222.0,,,2033586.0,,,,
100,LESICO,"March 31, 2021",140525000.0,-1939000.0,-0.04,12490000.0,-3207000.0,,-19109000.0,20840000.0,508894000.0,353835000.0,,,155059000.0,,,,
101,LEVINSKI OFER,"March 31, 2021",11135000.0,-1314000.0,-0.01,313000.0,-954000.0,,10403000.0,-8177000.0,174779000.0,144762000.0,,,30017000.0,,,,
102,LINEAGE THERAPY,"May 18, 2021",,,,,,,,,,,,,,,,,
103,AZORIM,2021-03-31,7018000.0,69176000.0,1.2,5971000.0,,4195000.0,-384132000.0,660999000.0,1304935000.0,588706000.0,1412000.0,519361000.0,716229000.0,,57421458.0,"The company intends to expand its portfolio of assets and projects in one of the following channels:
1.  Initiating projects for housing for rent - The company intends to focus on initiating projects in central cities and with a significant number of apartments per project.
2. Purchasing housing units under construction - Investment in a stock of apartments for residential purposes in opportunistic transactions that reflect a significant discount compared to the housing units in the market.
3. Revenue-generating properties - Preference for properties that generate revenue close to the date of their purchase. Revenue-generating properties may be properties for housing for rent or those that can be converted for rental purposes, or a stock of housing in the market.",
104,LUDAN,"March 31, 2021",124092000.0,3098000.0,0.32,13141000.0,6194000.0,,-644000.0,-10458000.0,349945000.0,277682000.0,35285000.0,48733000.0,70821000.0,,,The company does not anticipate needing additional financing to continue its business activities. The company expects to meet its obligations to bondholders and financial covenants.,
105,MLRN,"March 31, 2021",,5198000.0,0.22,,,,,,431689000.0,,,,113456000.0,1625000.0,23250000.0,,
106,MICRONET,31.03.2021,2372000.0,-2662000.0,,31000.0,-2391000.0,-1528000.0,-420000.0,-676000.0,21268000.0,12536000.0,2199000.0,496000.0,8127000.0,,,"The company expects that demands in the market will translate into further significant orders. The company continues to accelerate business efforts, with an emphasis on sales, the operational adjustments required to accelerate the company's serial production capacity, and the advancement of negotiations with leading new and existing customers toward signing contracts.",
107,MGURIT,"May 23, 2021",,-5094000.0,-0.05,,,,,,2203799000.0,1251410000.0,111245000.0,1125651000.0,833350000.0,,,,
108,MALAM TEAM,"March 31, 2021",571157000.0,25163000.0,1.15,79929000.0,37507000.0,-11424000.0,-21668000.0,-62474000.0,1679275000.0,828577000.0,146062000.0,107778000.0,586916000.0,32842000.0,21895230.0,,
109,MENIF,"March 31, 2021",27597000.0,13713000.0,0.23,,,,,,838288000.0,573056000.0,31028000.0,469972000.0,265232000.0,7000000.0,41106000.0,"The company is examining entry into new real estate financing activities, which are adjacent to the company's existing core area, including financing purchasing groups and collateral obligations to individuals.",
110,MENIVIM REIT,2021-03-31,,17979000.0,0.03,,21652000.0,26306000.0,-13952000.0,-11870000.0,2012348000.0,806149000.0,,702962000.0,1206199000.0,-30000000.0,,The expected NOI from operating existing assets for 2021 is approximately NIS 106-108 million. The expected real FFO from operating the same assets for 2021 is approximately NIS 74-75 million. The Company also expects to distribute a dividend of approximately NIS 50-55 million for 2021.,
111,MATRIX,"March 31, 2021",1108921000.0,55086000.0,0.77,153610000.0,81892000.0,,-6536000.0,-101733000.0,3142258000.0,849910000.0,362874000.0,485175000.0,796750000.0,-40060000.0,,,
112,MAX STOCK,"March 31, 2021",258875000.0,26965000.0,0.16,99800000.0,39019000.0,,,,954222000.0,732386000.0,16782000.0,26774000.0,221836000.0,,,,
113,MAYTRONICS,"March 31, 2021",419079000.0,91303000.0,0.8,182277000.0,112255000.0,,,,1272033000.0,740143000.0,191694000.0,53777000.0,499179000.0,45000000.0,,,
114,MEDIPOWER,"March 31, 2021",,,,,,,,,,,,,,,38266000.0,,
115,MELISRON,2021-03-31,,,,,,,,,17475000.0,7596000.0,,,6360000.0,,,The company expects that the opening of the economy and the return to routine in Israel will support continued rapid growth in the coming year.,
116,MENDELSON INFRASTRUCTURE,"March 31, 2021",209725000.0,12994000.0,0.293,58030000.0,19301000.0,37430000.0,-1622000.0,-14239000.0,783948000.0,439241000.0,34540000.0,43952000.0,325618000.0,4800000.0,,,
117,MICHMAN,"March 31, 2021",19031000.0,-2047000.0,-20.47,,,1735000.0,-207000.0,-1912000.0,107237000.0,92232000.0,87514000.0,376000.0,13182000.0,,100000.0,,
118,DIRECT FINANCE,"March 31, 2021",65649000.0,-28066000.0,-13.4,,-42948000.0,-293099000.0,-17056000.0,306208000.0,3678585000.0,2999446000.0,,,679139000.0,-13337000.0,,,
119,MIZRAHI TEFAHOT,"March 31, 2021",7933000000.0,1610000000.0,2.65,,2604000000.0,5063000000.0,-4288000000.0,85465000000.0,370410000000.0,340471000000.0,,33335000000.0,19422000000.0,176000000.0,240462000.0,,
120,MODIIN PPARTICIPATION UNITU,"March 31, 2021",3825000.0,-6023000.0,-0.521,,-6023000.0,,,,13539000.0,12479000.0,,16144000.0,,,,"The tables below presents the Company's credit risk rating, as of Valuation Date:According to the assumptions and table presented above, based on Modiin Energy's IBR rating the Convertible Bond cost of debt is estimated at 9.5%, as of Valuation Date.",
121,AVIV,"March 31, 2021",55005000.0,4217000.0,,9554000.0,22523000.0,,,,795582000.0,505936000.0,,,289646000.0,,,,
122,SPUNTECH,"March 31, 2021",166925000.0,28313000.0,1.29,53758000.0,38087000.0,35123000.0,-2174000.0,-33769000.0,627239000.0,372858000.0,83478000.0,125199000.0,254381000.0,-39791000.0,,,
