,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
14,ALONY HETZ,2025-04-16,1744615000.0,-281467000.0,-1.81,1541674000.0,1250194000.0,,,,36211677000.0,,,16906012000.0,,,215032992.0,,
15,ALROV PROPERTIES,2025-04-16,1131681000.0,147854000.0,14.42,645684000.0,340889000.0,,,,16588286000.0,,,6317865000.0,,,20603500.0,,
16,ALUMA INFRASTRUCTURES,2025-04-16,,,,,,,,,,,,,,,307392000.0,,
17,AMIAD,2025-04-16,121243000.0,4211000.0,0.01,49746000.0,9738000.0,,,,131434000.0,,,0.0,,,30486300.0,,
18,AMIR MARKETING,2025-04-16,1258681000.0,-12362000.0,3.57,176633000.0,47856000.0,,,,908925000.0,,,,,,64021400.0,,
19,AMOT,2025-04-16,1028138000.0,1171150000.0,1.95,887910000.0,825495000.0,,,,19842080000.0,,,8281167000.0,,,471550016.0,,
20,APOLLO POWER,2025-04-16,6568000.0,-70044000.0,-1.58,1382000.0,-65561000.0,,,,282065000.0,,,,,,64094000.0,,
21,ARAD,2025-04-16,324078000.0,17417000.0,3.83,104240000.0,31321000.0,,,,317882000.0,,,27288000.0,,,24730700.0,,
22,ASHDOD REFINERY,2025-04-16,4193000000.0,52000000.0,-10.51,107000000.0,85000000.0,,,,1371000000.0,,,0.0,,,12493800.0,,
23,ASHOT,2025-04-16,315870000.0,-3610000.0,2.01,55056000.0,33984000.0,,,,594813000.0,,,0.0,,,23917100.0,,
24,ASHTROM GROUP,2025-04-16,5152913000.0,930846000.0,1.67,1102914000.0,662360000.0,,,,18233572000.0,,,8037531000.0,,,111502000.0,,
25,ASPEN GROUP,2025-04-16,249915000.0,35332000.0,-0.6,156134000.0,120447000.0,,,,5352076000.0,,,2665873000.0,,,64292300.0,,
26,AUDIOCODES,2025-04-16,275093000.0,28466000.0,1.95,178778000.0,31319000.0,,,,323831000.0,,,,,,29473100.0,,
27,AURA SMART AIR,2025-04-16,,,,,,,,,,,,,,,2522720.0,,
28,AUTOMAX,2025-04-16,453617000.0,-1104000.0,-0.04,60699000.0,6907000.0,,,,303082000.0,,,46218000.0,,,103692000.0,,
29,AVGOL,2025-04-16,426824000.0,27507000.0,-0.01,76848000.0,42615000.0,,,,465681000.0,,,111461000.0,,,304222016.0,,
30,AVIATION LINKS,2025-04-16,,,-0.248,,,,,,,,,,,,7657120.0,,
31,AXILION,2025-04-16,1265000.0,-23104000.0,-0.58,-2528000.0,-23494000.0,,,,56916000.0,,,,,,30203100.0,,
32,AZRIELI GROUP,2025-04-16,2690000000.0,1797000000.0,12.13,1892000000.0,1589000000.0,,,,48474000000.0,,,17033000000.0,,,121273000.0,,
33,B COMMUNICATIONS,2025-04-16,8986000000.0,158000000.0,1.02,,1797000000.0,,,,15855000000.0,,,8257000000.0,,,104162000.0,,
34,BIG,2025-04-16,1949824000.0,1204889000.0,58.61,1180286000.0,918093000.0,,,,32056387000.0,,,15438315000.0,,,24673900.0,,
35,BAIT BAKFAR,2025-04-16,92986000.0,97021000.0,1.9,63778000.0,41921000.0,,,,1737551000.0,,,0.0,,,69933600.0,,
36,BLITZ-MOTORS,2025-04-16,7758000.0,-15824000.0,,,,,,,26906000.0,,,,,,1614120.0,,
37,BLUE SQUARE REAL ESTATE,2025-04-16,425649000.0,295652000.0,53.53,327461000.0,272113000.0,,,,8902016000.0,,,4572530000.0,,,12199200.0,,
38,BONUS BIOGROUP,2025-04-16,0.0,-38703000.0,-0.04,-3366000.0,-37047000.0,,,,74610000.0,,,,,,1167929984.0,,
39,BRAINSWAY,2025-04-16,27177000.0,-13349000.0,0.35,20048000.0,-12683000.0,,,,64477000.0,,,,,,37738500.0,,
40,C-LAB,2025-04-16,,,0.14,,,,,,,,,,,,8480480.0,,
41,CAMTEK,2025-04-16,320909000.0,79949000.0,9.43,159856000.0,81498000.0,,,,677087000.0,,,195737000.0,,,45594500.0,,
42,CAPITAL POINT,2025-04-16,2731000.0,-30592000.0,-0.18,-2770000.0,-10152000.0,,,,162500000.0,,,,,,133581000.0,,
43,CARASSO MOTORS,2025-04-16,3548530000.0,380016000.0,2.92,925793000.0,535725000.0,,,,5565133000.0,,,1191806000.0,,,90387800.0,,
44,CARASSO REAL ESTATE,2025-04-16,748503000.0,109205000.0,2.2,274694000.0,212207000.0,,,,3235041000.0,,,987257000.0,,,54159000.0,,
45,CARMEL CORP,2025-04-16,854672000.0,74209000.0,2.85,369307000.0,94586000.0,,,,741706000.0,,,7889000.0,,,32467500.0,,
46,CARMIT,2025-04-16,223258000.0,594000.0,-0.26,42668000.0,5443000.0,,,,255464000.0,,,74995000.0,,,5586610.0,,
47,CASTRO,2025-04-16,1671912000.0,-1109000.0,16.41,930522000.0,37248000.0,,,,2058605000.0,,,101222000.0,,,8552200.0,,
48,CELLCOM,2025-04-16,4300000000.0,157000000.0,1.04,1263000000.0,314000000.0,,,,6998000000.0,,,2317000000.0,,,166615008.0,,
49,CIPIA VISION,2025-04-16,,,,,,,,,,,,,,,182434000.0,,
50,CLAL INSURANCE,2025-04-16,7306000000.0,121000000.0,9.03,,,,,,144616000000.0,,,4548020000.0,,,79523200.0,,
51,COFIX GROUP,2025-04-16,307334000.0,-9893000.0,-0.13,85822000.0,-3978000.0,,,,234235000.0,,,2523000.0,,,31270700.0,,
52,COMPUGEN,2025-04-16,7500000.0,-33694000.0,-0.62,6525000.0,-35374000.0,,,,94176000.0,,,,,,93513000.0,,
53,DAN HOTELS,2025-04-16,1465228000.0,102315000.0,0.7,474761000.0,170132000.0,,,,2451529000.0,,,294789000.0,,,115599000.0,,
54,DELEK GROUP,2025-04-16,11995000000.0,3977000000.0,73.08,6800000000.0,6394000000.0,,,,43070000000.0,,,13779000000.0,,,18288100.0,,
55,DELTA GALIL,2025-04-16,2031541000.0,109476000.0,12.82,785187000.0,182273000.0,,,,1850670000.0,,,263120000.0,,,26090200.0,,
56,DIPLOMAT HOLDINGS,2025-04-16,2909012000.0,75186000.0,4.06,614758000.0,107859000.0,,,,1522098000.0,,,137490000.0,,,27437100.0,,
57,DISCOUNT INVESTMENTS,2025-04-16,1098000000.0,523000000.0,0.1,897000000.0,705000000.0,,,,33166000000.0,,,11268000000.0,,,141523008.0,,
58,DORSEL HOLDINGS,2025-04-16,75299000.0,95431000.0,2.97,70373000.0,55024000.0,,,,1173220000.0,,,486928000.0,,,22553500.0,,
59,SHOHAM BUSINESS,2025-04-16,,,0.747,,,,,,,,,,,,37522700.0,,
60,EL AL,2025-04-16,1985800000.0,108700000.0,4.6,154100000.0,94500000.0,,,,3188400000.0,,,890600000.0,,,522470016.0,,
61,ELBIT SYSTEMS,2025-04-16,5511549000.0,275448000.0,27.9,1373283000.0,362929000.0,,,,9215651000.0,,,680078000.0,,,44700100.0,,
62,ELCO,2025-04-16,18626000000.0,429000000.0,-3.91,3549000000.0,1393000000.0,,,,22852228000.0,,,4422961000.0,,,26931000.0,,
63,ELECTRA CONSUMER PRODUCTS,2025-04-16,6180000000.0,103000000.0,3.33,1822000000.0,252000000.0,,,,6696470000.0,,,911168000.0,,,23218000.0,,
64,ELECTRA REAL ESTATE,2025-04-16,229927000.0,180627000.0,-5.92,217685000.0,209410000.0,,,,783674000.0,,,216105000.0,,,63361200.0,,
65,ELECTREON,2025-04-16,8650000.0,-82582000.0,-6.8,1510000.0,-83048000.0,,,,146476000.0,,,,,,13244100.0,,
66,ELLOMAY,2025-04-16,52241000.0,-357000.0,-2.43,12990000.0,3351000.0,,,,576157000.0,,,342762000.0,,,12852600.0,,
67,ELSPEC,2025-04-16,71563000.0,4132000.0,0.65,32968000.0,5013000.0,,,,92753000.0,,,2702000.0,,,19423300.0,,
68,ENERGEAN,2025-04-16,737081000.0,17271000.0,2.42,378151000.0,241113000.0,,,,5731427000.0,,,2975346000.0,,,184280992.0,,
69,ENLIVEX,2025-04-16,0.0,-31060000.0,-2.84,,-25797000.0,,,,67642000.0,,,,,,23651000.0,,
70,EQUITAL,2025-04-16,2963703000.0,481228000.0,15.0,1993401000.0,1489449000.0,,,,24274118000.0,,,6705825000.0,,,36891000.0,,
71,EVOGENE,2025-04-16,1675000.0,-26638000.0,-11.26,766000.0,-26941000.0,,,,56126000.0,,,10114000.0,,,6795590.0,,
72,FMS,2025-04-16,94711000.0,24889000.0,18.31,37861000.0,30044000.0,,,,142456000.0,,,,,,9194940.0,,
73,FATAL HOLDINGS,2025-04-16,5471418000.0,-78775000.0,16.88,2393811000.0,726353000.0,,,,23559200000.0,,,4925268000.0,,,16463100.0,,
74,FLYING SPARK,2025-04-16,,,-1.432,,,,,,,,,,,,,,
75,FORMOLA,2025-04-16,2572357000.0,81393000.0,19.84,622465000.0,232380000.0,,,,2793955000.0,,,421506000.0,,,15332700.0,,
76,G CITY,2025-04-16,2303000000.0,-1340000000.0,0.28,1583000000.0,1210000000.0,,,,39395000000.0,,,20806000000.0,,,199092000.0,,
77,WILLY FOOD INTERNATIONAL,2025-04-16,498325000.0,41564000.0,5.07,143097000.0,45096000.0,,,,608432000.0,,,,,,13867000.0,,
78,GAV YAM,2025-04-16,649014000.0,935563000.0,2.19,552547000.0,494603000.0,,,,14489511000.0,,,6659516000.0,,,220272992.0,,
79,GEFFEN RESIDENCE & RENEWAL,2025-04-16,60000.0,-20082000.0,-0.02,-5934000.0,-10256000.0,,,,10656000.0,,,0.0,,,218124000.0,,
80,GENCELL,2025-04-16,7403000.0,-36676000.0,-0.7,-2651000.0,-21938000.0,,,,83977000.0,,,,,,110827000.0,,
81,GENERATION CAPITAL,2025-04-16,103886000.0,175449000.0,0.07,69901000.0,276927000.0,,,,3481100000.0,,,1411647000.0,,,1269959936.0,,
82,GILAT TELECOM,2025-04-16,42997000.0,-4064000.0,0.09,10495000.0,-1499000.0,,,,44629000.0,,,11480000.0,,,86069104.0,,
83,GLOBAL KNAFAIM,2025-04-16,11570000.0,-11838000.0,0.15,3693000.0,305000.0,,,,173483000.0,,,101327000.0,,,162060992.0,,
84,GLOBRANDS,2025-04-16,596021000.0,70269000.0,58.54,193471000.0,94545000.0,,,,427240000.0,,,4531000.0,,,1229000.0,,
85,GOLDEN HOUSE,2025-04-16,55974000.0,83675000.0,0.27,27399000.0,16919000.0,,,,813741000.0,,,165167000.0,,,15516600.0,,
86,GRACE BREEDING,2025-04-16,,,,,,,,,,,,,,,,,
87,GROUP 107,2025-04-16,,,-0.715,,,,,,,,,,,,17348800.0,,
88,HAGAG,2025-04-16,290541000.0,96905000.0,1.35,114684000.0,88098000.0,,,,3409022000.0,,,371718000.0,,,62036800.0,,
89,HAMASHBIR 365,2025-04-16,,,0.104,,,,,,,,,,,,174850000.0,,
90,HAMAT,2025-04-16,1063078000.0,90461000.0,0.28,457617000.0,107499000.0,,,,1582649000.0,,,126654000.0,,,36643800.0,,
91,HIGHCON SYSTEMS,2025-04-16,16910000.0,-24925000.0,-2.45,2342000.0,-23335000.0,,,,52199000.0,,,12575000.0,,,21881800.0,,
92,HILAN,2025-04-16,2232859000.0,173513000.0,10.49,516181000.0,240077000.0,,,,2033907000.0,,,74375000.0,,,22947700.0,,
93,HIPER GLOBAL,2025-04-16,300583000.0,15551000.0,1.27,48952000.0,22890000.0,,,,176990000.0,,,9320000.0,,,47119300.0,,
94,HIVE 2040 PARTICIPATION UNIT,2025-04-16,,,,,,,,,,,,,,,3209900.0,,
95,HOLMES PLACE,2025-04-16,461187000.0,31707000.0,0.51,106435000.0,66266000.0,,,,1242171000.0,,,18644000.0,,,91790000.0,,
96,HOMEBIOGAS,2025-04-16,4701000.0,-15164000.0,-1.52,1338000.0,-13605000.0,,,,19618000.0,,,57000.0,,,24045400.0,,
97,HUMAN XT,2025-04-16,3173000.0,-44592000.0,-0.86,2426000.0,-44647000.0,,,,72332000.0,,,,,,26756000.0,,
98,IDENTI,2025-04-16,,,-18.781,,,,,,,,,,,,12603000.0,,
99,IDOMOO,2025-04-16,14120000.0,-13573000.0,-1.91,11273000.0,-9723000.0,,,,11600000.0,,,646000.0,,,12726800.0,,
100,ILEX MEDICAL,2025-04-16,863283000.0,102123000.0,4.09,282910000.0,144822000.0,,,,899181000.0,,,725000.0,,,11188100.0,,
101,INROM CONSTRUCTION INDUSTRIES,2025-04-16,1194015000.0,129069000.0,0.75,420249000.0,178828000.0,,,,1275258000.0,,,73200000.0,,,148350000.0,,
102,INTERCURE,2025-04-16,388684000.0,44819000.0,-1.44,155083000.0,41200000.0,,,,958007000.0,,,99684000.0,,,47162700.0,,
103,PETROCHEMICAL,2025-04-16,,,,,,,,,,,,,,,100268000.0,,
104,ISRAEL SHIPYARD,2025-04-16,1476352000.0,126395000.0,2.62,252575000.0,177758000.0,,,,1591507000.0,,,100842000.0,,,25000000.0,,
105,ISRAIR GROUP,2025-04-16,357931000.0,18776000.0,0.31,55037000.0,19191000.0,,,,296779000.0,,,52523000.0,,,261399008.0,,
106,ISROTEL,2025-04-16,1872021000.0,252790000.0,5.39,765837000.0,344092000.0,,,,4073532000.0,,,301276000.0,,,59582300.0,,
107,ISSTA,2025-04-16,370950000.0,214617000.0,5.73,203859000.0,39234000.0,,,,3142286000.0,,,766243000.0,,,17275700.0,,
108,JUNGO,2025-04-16,,,,,,,,,,,,,,,10200600.0,,
109,KADIMASTEM,2025-04-16,0.0,-22718000.0,-6.34,0.0,-22010000.0,,,,12489000.0,,,0.0,,,4193690.0,,
110,KAFRIT,2025-04-16,1063195000.0,44393000.0,2.92,192740000.0,69178000.0,,,,857444000.0,,,104988000.0,,,24037200.0,,
111,KAMADA,2025-04-16,129339000.0,-2321000.0,0.97,46703000.0,4532000.0,,,,322379000.0,,,12963000.0,,,57505000.0,,
112,KEYSTONE INFRA,2025-04-16,873000.0,94739000.0,1.1,-14898000.0,-27569000.0,,,,2720556000.0,,,634679000.0,,,187192000.0,,
113,KLIL,2025-04-16,453985000.0,32674000.0,2.97,100796000.0,47082000.0,,,,468681000.0,,,,,,2219350.0,,
114,LAHAV,2025-04-16,153327000.0,162091000.0,0.61,20764000.0,-1436000.0,,,,1707970000.0,,,351348000.0,,,267534000.0,,
115,LESICO,2025-04-16,,,-0.137,,,,,,,,,,,,50943400.0,,
116,LIBRA,2025-04-16,,,-0.024,,,,,,,,,,,,45222300.0,,
117,LINEAGE THERAPY,2025-04-16,14703000.0,-26273000.0,-0.35,13975000.0,-22520000.0,,,,123664000.0,,,,,,228356000.0,,
118,LIVEPERSON,2025-04-16,514800000.0,-225747000.0,-5.88,330101000.0,-201917000.0,,,,1088940000.0,,,737423000.0,,,91314000.0,,
119,MLRN,2025-04-16,,,1.434,,,,,,,,,,,,29790700.0,,
120,MAGIC,2025-04-16,566792000.0,40470000.0,2.92,155355000.0,60856000.0,,,,505141000.0,,,30412000.0,,,49099300.0,,
121,MATRICELF,2025-04-16,,,,,,,,,,,,,,,16157900.0,,
122,MATRIX,2025-04-16,4672689000.0,334669000.0,4.29,672007000.0,350291000.0,,,,4002776000.0,,,699873000.0,,,63611000.0,,
123,MAX STOCK,2025-04-16,1048801000.0,64163000.0,0.78,418310000.0,127284000.0,,,,995323000.0,,,22167000.0,,,139507008.0,,
124,MAYTRONICS,2025-04-16,1786896000.0,218296000.0,-0.31,718309000.0,292996000.0,,,,2091614000.0,,,248157000.0,,,109742000.0,,
125,MEHADRIN,2025-04-16,1020659000.0,-87110000.0,-22.79,-84693000.0,-114191000.0,,,,1318715000.0,,,79666000.0,,,3442350.0,,
126,MELISRON,2025-04-16,1673000000.0,1391000000.0,32.23,1240000000.0,1146000000.0,,,,25521000000.0,,,10190000000.0,,,47583800.0,,
127,MENDELSON INFRASTRUCTURE,2025-04-16,1114888000.0,74993000.0,1.21,283007000.0,88855000.0,,,,1078182000.0,,,99558000.0,,,39620100.0,,
128,MIZRAHI TEFAHOT,2025-04-16,13244000000.0,4472000000.0,21.02,,,,,,428292000000.0,,,,,,259168992.0,,
129,SPUNTECH,2025-04-16,684647000.0,-19932000.0,0.22,83277000.0,152000.0,,,,662300000.0,,,115789000.0,,,66413700.0,,
130,NICE,2025-04-16,2181294000.0,265945000.0,26.36,1497606000.0,335173000.0,,,,4854419000.0,,,455382000.0,,,63249800.0,,
131,NAPHTHA,2025-04-16,2044027000.0,233072000.0,3.55,1295339000.0,843352000.0,,,,5563957000.0,,,1164818000.0,,,94689400.0,,
132,NAYAX,2025-04-16,173514000.0,-37509000.0,-0.61,60038000.0,-32244000.0,,,,230488000.0,,,8506000.0,,,36725800.0,,
133,NETANEL GROUP,2025-04-16,241139000.0,2840000.0,-0.34,46518000.0,25263000.0,,,,1576241000.0,,,378062000.0,,,28226300.0,,
134,NETANEL MENIVIM,2025-04-16,,,,,,,,,,,,,,,44084400.0,,
135,NEXTFERM,2025-04-16,3159000.0,-6207000.0,-0.39,1711000.0,-5492000.0,,,,17304000.0,,,0.0,,,6261610.0,,
136,NEXTAGE,2025-04-16,0.0,-5590000.0,-0.1,0.0,-5845000.0,,,,1512000.0,,,123000.0,,,33697200.0,,
137,NEXTCOM,2025-04-16,440413000.0,7262000.0,0.61,41734000.0,21457000.0,,,,337429000.0,,,81984000.0,,,14290900.0,,
138,NEXTGEN,2025-04-16,0.0,-8572000.0,-0.58,,-3581000.0,,,,14888000.0,,,,,,7263380.0,,
139,NISSAN,2025-04-16,684647000.0,-36049000.0,0.87,83277000.0,-1912000.0,,,,736121000.0,,,123250000.0,,,9083520.0,,
140,NOVA,2025-04-16,570729000.0,140213000.0,22.4,316970000.0,149931000.0,,,,984105000.0,,,196394000.0,,,29279000.0,,
141,NOVOLOG,2025-04-16,1507949000.0,47510000.0,0.08,175514000.0,77876000.0,,,,2436639000.0,,,967000.0,,,510841984.0,,
142,NUR,2025-04-16,,,,,,,,,,,,,,,5573000.0,,
143,OPC ENERGY,2025-04-16,1927000000.0,167000000.0,0.46,332000000.0,43000000.0,,,,9532000000.0,,,3955000000.0,,,255720992.0,,
144,ORAD,2025-04-16,,,0.054,,,,,,,,,,,,93305800.0,,
145,ORMAT TECHNOLOGY,2025-04-16,734159000.0,65841000.0,7.95,268824000.0,186279000.0,,,,4611579000.0,,,1844961000.0,,,60610100.0,,
146,OVERSEAS,2025-04-16,,,0.419,,,,,,,,,,,,55011500.0,,
147,PALRAM,2025-04-16,1812339000.0,154425000.0,9.01,559644000.0,154839000.0,,,,1615560000.0,,,17900000.0,,,25725500.0,,
148,PARTNER,2025-04-16,3463000000.0,-100000000.0,1.48,797000000.0,279000000.0,,,,4967000000.0,,,1171000000.0,,,186418000.0,,
149,PENINSULA GROUP,2025-04-16,114497000.0,48737000.0,0.23,,,,,,1524253000.0,,,,,,222411008.0,,
150,PERION NETWORK,2025-04-16,640256000.0,97479000.0,0.97,237254000.0,103600000.0,,,,870218000.0,,,,,,45037200.0,,
151,PHOTOMYNE,2025-04-16,,,-2.51,,,,,,,,,,,,2665660.0,,
152,PLASTO CARGAL,2025-04-16,,,-0.733,,,,,,,,,,,,4391020.0,,
153,POMVOM,2025-04-16,,,-1.045,,,,,,,,,,,,28880600.0,,
154,PRASHKOVSKY,2025-04-16,715231000.0,309111000.0,10.01,271508000.0,210466000.0,,,,4784926000.0,,,943397000.0,,,21068600.0,,
155,PRIORTECH,2025-04-16,659000.0,37503000.0,10.87,,-1206000.0,,,,285439000.0,,,66073000.0,,,11691000.0,,
156,PROPDO,2025-04-16,,,,,,,,,,,,,,,5736150.0,,
157,PULSENMORE,2025-04-16,10814000.0,-22119000.0,-0.72,5124000.0,-46202000.0,,,,236304000.0,,,,,,50477700.0,,
158,PURPLE BIOTECH,2025-04-16,0.0,-21668000.0,-0.97,,-22603000.0,,,,54622000.0,,,,,,529640000.0,,
159,QUALITAU,2025-04-16,41171000.0,11641000.0,11.75,27290000.0,14435000.0,,,,40462000.0,,,,,,4365160.0,,
160,QUICKLIZARD,2025-04-16,,,-6.895,,,,,,,,,,,,3729070.0,,
161,RSL,2025-04-16,,,0.026,,,,,,,,,,,,10122700.0,,
162,RANI ZIM,2025-04-16,95713000.0,80270000.0,0.47,68600000.0,33332000.0,,,,2227313000.0,,,1117048000.0,,,174942000.0,,
163,RAVAD,2025-04-16,,,-0.137,,,,,,,,,,,,26170800.0,,
164,RAVAL,2025-04-16,244817000.0,2433000.0,0.22,49141000.0,11399000.0,,,,256312000.0,,,19320000.0,,,82033600.0,,
165,RAY TLV GROUP,2025-04-16,,,,,,,,,,,,,,,7565300.0,,
166,REIT 1,2025-04-16,386908000.0,564676000.0,1.5,335295000.0,319275000.0,,,,7711508000.0,,,2748624000.0,,,194824000.0,,
167,REKAH,2025-04-16,292394000.0,-2041000.0,0.54,78705000.0,15169000.0,,,,448418000.0,,,91663000.0,,,11414600.0,,
168,RETAILORS,2025-04-16,1526926000.0,102305000.0,2.31,799905000.0,316107000.0,,,,2450634000.0,,,0.0,,,48564800.0,,
169,RIMONI,2025-04-16,213295000.0,47833000.0,4.91,66844000.0,51698000.0,,,,230933000.0,,,,,,8404000.0,,
170,STG,2025-04-16,279971000.0,419948000.0,0.758,212401000.0,181345000.0,,,,4004159000.0,,,282119000.0,,,4789390.0,,
171,SAPIENS,2025-04-16,474736000.0,52595000.0,5.03,200163000.0,66491000.0,,,,668344000.0,,,59275000.0,,,55887200.0,,
172,SAVOREAT,2025-04-16,,,-6.798,,,,,,,,,,,,2193290.0,,
173,SCODIX,2025-04-16,,,-1.396,,,,,,,,,,,,30037500.0,,
174,SELLA REAL ESTATE,2025-04-16,315300000.0,266000000.0,0.95,288300000.0,254300000.0,,,,5164505000.0,,,2491980000.0,,,223128992.0,,
175,SHAGRIR,2025-04-16,294570000.0,8849000.0,1.34,54098000.0,4330000.0,,,,499674000.0,,,106191000.0,,,10398500.0,,
176,SHAPIR ENGINEERING,2025-04-16,4548000000.0,383000000.0,0.49,745000000.0,461000000.0,,,,14328000000.0,,,6615000000.0,,,357436000.0,,
177,SHUFERSAL,2025-04-16,14662000000.0,1000000.0,2.47,3882000000.0,234000000.0,,,,14547000000.0,,,2264000000.0,,,266470000.0,,
178,SOLAER,2025-04-16,38694000.0,-11148000.0,-3.19,27342000.0,-15009000.0,,,,1034333000.0,,,604259000.0,,,16412100.0,,
179,SONOVIA,2025-04-16,,,-0.092,,,,,,,,,,,,,,
180,SPEEDVALUE,2025-04-16,,,0.065,,,,,,,,,,,,15321400.0,,
181,SPRING,2025-04-16,,,6.25,,,,,,,,,,,,8419880.0,,
182,STRAUSS GROUP,2025-04-16,6105000000.0,64000000.0,5.35,1976000000.0,195000000.0,,,,7412000000.0,,,1488000000.0,,,116577000.0,,
183,TADIRAN GROUP,2025-04-16,2281590000.0,87235000.0,1.78,415407000.0,211685000.0,,,,1642006000.0,,,136541000.0,,,8586000.0,,
184,TECTONA,2025-04-16,,,-0.539,,,,,,,,,,,,18959700.0,,
185,TEFRON,2025-04-16,222310000.0,7447000.0,4.4,49115000.0,13944000.0,,,,155238000.0,,,3429000.0,,,12802000.0,,
186,TELSYS,2025-04-16,432993000.0,89046000.0,10.56,178064000.0,134340000.0,,,,444210000.0,,,0.0,,,9050300.0,,
187,TERMINAL X,2025-04-16,382952000.0,-8334000.0,0.2,172425000.0,-10532000.0,,,,562093000.0,,,65000000.0,,,127005000.0,,
188,TEUZA,2025-04-16,2375000.0,-6551000.0,-0.11,3255000.0,-6631000.0,,,,19767000.0,,,,,,113940000.0,,
189,TIGI,2025-04-16,,,,,,,,,,,,,,,6385600.0,,
190,TOGETHER,2025-04-16,,,-0.223,,,,,,,,,,,,13791000.0,,
191,TONDO SMART,2025-04-16,,,,,,,,,,,,,,,12423700.0,,
192,TOWER,2025-04-16,1677614000.0,264569000.0,7.21,466308000.0,302115000.0,,,,2547608000.0,,,210069000.0,,,111757000.0,,
193,TRUCKNET,2025-04-16,,,,,,,,,,,,,,,19101700.0,,
194,TURBOGEN,2025-04-16,,,,,,,,,,,,,,,15002400.0,,
195,UMH,2025-04-16,195776000.0,-4854000.0,0.12,102554000.0,29524000.0,,,,1344596000.0,,,761676000.0,,,82556600.0,,
196,UTRON,2025-04-16,,,0.053,,,,,,,,,,,,20566200.0,,
197,VERIDIS,2025-04-16,1053879000.0,142144000.0,-0.13,157171000.0,97937000.0,,,,1673403000.0,,,288892000.0,,,145164992.0,,
198,VICTORY,2025-04-16,2315218000.0,36901000.0,3.06,538025000.0,92042000.0,,,,1934013000.0,,,49117000.0,,,14180000.0,,
199,VISION SIGMA,2025-04-16,,,30.38,,,,,,,,,,,,1642180.0,,
200,VITANIA,2025-04-16,173939000.0,125566000.0,1.99,106526000.0,89346000.0,,,,2550381000.0,,,762915000.0,,,47073200.0,,
201,XTL BIO,2025-04-16,0.0,-1348000.0,-0.01,,-880000.0,,,,4186000.0,,,,,,881385024.0,,
202,YBOX,2025-04-16,47140000.0,22115000.0,-0.03,11416000.0,-7826000.0,,,,1187244000.0,,,400255000.0,,,355999008.0,,
203,ZOOZ POWER,2025-04-16,0.0,-7825000.0,-4.25,-178000.0,-8202000.0,,,,25433000.0,,,,,,12105500.0,,
204,ZANLAKOL,2025-04-16,255911000.0,27017000.0,3.49,82483000.0,41078000.0,,,,327008000.0,,,23617000.0,,,13991100.0,,
