,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
15,AMIR MARKETING,2021-03-31,1174559000.0,11319.0,0.91,178365000.0,15472000.0,31200000.0,-5800000.0,28600000.0,858445000.0,389730000.0,85381000.0,10425000.0,376666.0,14381000.0,,"The company expects to be able to manage shortage of raw materials, but will likely be difficult to pass on price increases, the export to Russia wasn't stopped and the agriculturists prepared to continue in the process starting october",
16,APOLLO POWER,"March 31, 2022",2004000.0,-34386000.0,-0.93,487000.0,-32917000.0,-25963000.0,-46336000.0,122381000.0,206982000.0,90749000.0,3087000.0,83216000.0,116233000.0,,,,
17,AQUARIUS ENGINES,"March 31, 2022",,,,,,-17843000.0,13526000.0,1525000.0,56859000.0,8902000.0,,,47957000.0,,,,
18,ASHOT,"March 31, 2022",342074000.0,16260000.0,0.28,41218000.0,20926000.0,23276000.0,-1030000.0,-14795000.0,524036000.0,266448000.0,89182000.0,1259000.0,268505000.0,,,,
19,ASHTROM GROUP,"March 31, 2022",1230800000.0,159680000.0,,281429000.0,280671000.0,132144000.0,-567000000.0,-32000000.0,16411261000.0,12260484000.0,,,3972819000.0,,,,
20,ASPEN GROUP,"March 31, 2022",44044000.0,9984000.0,0.13,32619000.0,,,,,4371283000.0,2983773000.0,154757000.0,1164134000.0,722570000.0,,62890000.0,"Expected NOI for 2022: 150,000,000-155,000,000 NIS",
21,AUDIOCODES,"March 31, 2022",66357000.0,8608000.0,0.26,44360000.0,8052000.0,938000.0,-20787000.0,-26696000.0,320976000.0,133312000.0,,,187664000.0,5800000.0,33082000.0,"Forecast Live for Teams ARR to double in 2022 and reach a level of above $30 million. Expect headcount and related budget to support business expansion and higher components costs, both of which are expected to continue throughout this year but subside in 2023 and beyond.",
22,AURA,"March 31, 2022",210593000.0,49111000.0,0.192,33791000.0,58436000.0,6000000.0,-107718000.0,-43699000.0,1837911000.0,1437301000.0,393389000.0,50681000.0,586375000.0,8000000.0,453322000.0,"NOI: 860,000,000-890,000,000; FFO: 675,000,000-695,000,000; FFO per share: 1.49-1.53",
23,AVGOL,"March 31, 2022",114651000.0,12280000.0,0.041,25983000.0,16898000.0,4300000.0,-11000000.0,-9400000.0,483297000.0,295181000.0,19443000.0,77918000.0,187652000.0,,296853096.0,The company expects that there will be a negative impact on its results during the second quarter of 2022.,
24,B COMMUNICATIONS,"March 31, 2021",1096000000.0,260000000.0,,,,,,,16676000000.0,14920000000.0,,,1756000000.0,,,,
25,BAZAN,31.03.2022,2259353000.0,-18493000.0,-0.006,569644000.0,83012000.0,636410000.0,-133408000.0,-49746000.0,4279928000.0,2907321000.0,303901000.0,873987000.0,1372607000.0,,,The company is actively examining the development of the crisis and its potential implications on its business activities and results.,
26,BAIT BAKFAR,"March 31, 2022",22596000.0,2008000.0,0.03,55601000.0,,23843000.0,-36602000.0,-29000000.0,1602370000.0,737242000.0,3113000.0,10500000.0,858733000.0,-30000000.0,69661.0,,
27,BEZEQ,"March 31, 2022",2255000000.0,282000000.0,0.1,,460000000.0,,,,14067000000.0,12647000000.0,,,1420000000.0,240000000.0,2765485753.0,,
28,BIG-TECH 50 PARTICIPATION UNIT,"March 31, 2022",,,,,,,,,,,,,,,,,
29,BIO VIEW,"March 31, 2022",7435000.0,2184000.0,0.16,4028000.0,1114000.0,945000.0,-108000.0,-318000.0,40017000.0,12857000.0,,,27160000.0,,,,
30,BLUE SQUARE REAL ESTATE,"March 31, 2022",853631.0,556673.0,,,,315729.0,-345445.0,-393869.0,7976150.0,4542016.0,757325.0,4542016.0,2678286.0,,12199163.0,,
31,BONEI TICHON,"March 31, 2022",523564000.0,55284000.0,3.62,118235000.0,94387000.0,25998000.0,-37917000.0,49229000.0,1039738000.0,872601000.0,216418000.0,264810000.0,158941000.0,,,"The company estimates that the scope of income for all complexes in the Kiryat Ono project is expected to amount to approximately NIS 1.8 billion and the gross profit is expected to amount to approximately NIS 469 million, over the entire period of the project and in relation to all complexes in the project. It remains to recognize approximately NIS 1.6 billion in income and approximately NIS 353 million in gross profit.",
32,BONUS BIOGROUP,"March 31, 2022",,-7304000.0,-0.01,495000.0,-33335000.0,,,,101271000.0,18742000.0,,,82529000.0,,,"The Company has yet to generate revenues from its products that are in development. According to management's assessment, existing funding resources will enable the company to carry out its business plans for a period longer than 12 months from the financial statements' signing date. The Company will nonetheless act to raise additional capital to complete its product development and marketing.",
33,BRAM INDUSTRIES,"March 31, 2022",34055000.0,-4360000.0,-0.22,15462000.0,,4067000.0,-9185000.0,-5259000.0,65225000.0,8621000.0,7500000.0,,54871000.0,,20162000.0,,
34,BRILL,"March 31, 2022",124153000.0,7354000.0,1.22,68881000.0,11391000.0,32316000.0,-66314000.0,32660000.0,496417000.0,350996000.0,114891000.0,130649000.0,145439000.0,24733000.0,63057010.0,,
35,BULL TRADING,"March 31, 2022",,8366000.0,0.719,,,-12954000.0,-3166000.0,25886000.0,224884000.0,154187000.0,,,63826000.0,,11637847.0,"The company aims to reach a portfolio of 425 million by December 31, 2022.",
36,C I SYSTEMS,"March 31, 2022",7208000.0,446000.0,0.04,2509000.0,594000.0,1056000.0,-215000.0,-90000.0,29118000.0,2826000.0,,,16403000.0,,,,
37,CAMTEK,"May 12, 2022 (for the first quarter ended March 31, 2022)",77166000.0,18378000.0,0.39,39858000.0,19526000.0,,,,606654000.0,291984000.0,,,314670000.0,,43881693.0,"Management expects continued growth for the second quarter with revenues to be 77,000,000-80,000,000.",
38,CASTRO,"March 31, 2022",301818000.0,-26134000.0,-3.2,160279000.0,-26895000.0,-36062000.0,64848000.0,-100499000.0,2048600000.0,1436600000.0,91163.0,115252.0,611900000.0,,,The company estimates that the group will meet its existing and expected obligations and the financial metrics to which it is committed under the financing agreements.,
39,CELLCOM,"March 31, 2022",1055000000.0,28000000.0,0.17,299000000.0,73000000.0,204000000.0,-98000000.0,-109000000.0,7118000000.0,5224000000.0,,,1894000000.0,,,,
40,COMPUGEN,"May 16, 2022",,-9710000.0,-0.11,,-9710000.0,,,,120933000.0,22783000.0,,,98150000.0,,86454510.0,"The Company expects its existing cash and cash related balances to be sufficient to fund its operating plan into 2024, at the current rate of expenses.",
41,DANEL,"March 31, 2022",588400000.0,37000000.0,7.67,121435000.0,52142000.0,25000000.0,-25513000.0,4380000.0,1206350000.0,794120000.0,,,376965000.0,,,The company estimates that the military conflict will not have a material impact on the results of the group's operations,
42,DANYA CEBUS,"March 31, 2022",1033517000.0,40088000.0,1.29,65836000.0,51276000.0,30624000.0,8940000.0,-57265000.0,2225552000.0,1583051000.0,,,642501000.0,30000000.0,,,
43,DELEK GROUP,"March 31, 2022",,,,,,,,,35500000000.0,,,,4369000000.0,,18287793.0,,
44,DELEK AUTOMOTIV,"March 31, 2022",1611257000.0,236344000.0,2.39,397454000.0,360027000.0,132281000.0,33463000.0,-153240000.0,5465000000.0,3527514000.0,680256000.0,1134542000.0,1258940000.0,234227000.0,,,
45,DELTA GALIL,"March 31, 2022",483873000.0,18945000.0,0.67,183292000.0,34194000.0,,,,1848098000.0,651711000.0,,,623854000.0,,,The company confirms the forecast for 2022 that was given in the previous quarter,
46,DIPLOMAT HOLDINGS,"March 31, 2022",671860000.0,12545000.0,0.53,138747000.0,33425000.0,-21320000.0,-4687000.0,50261000.0,1506836000.0,701062000.0,,152040000.0,701062000.0,,,,
47,DISCOUNT,30.09.2021,5620000000.0,2244000000.0,1.93,,,,,,313411000000.0,291405000000.0,,11170000000.0,21346000000.0,144400000.0,,,
48,DISCOUNT INVESTMENTS,"March 31, 2022",95311000.0,882000.0,,,,,,,10863828000.0,9183545000.0,,,62633000.0,3000000.0,,,
49,DORSEL HOLDINGS,"March 31, 2022",17409000.0,9794000.0,0.43,,16209000.0,14792000.0,-77265000.0,69351000.0,1049422000.0,550575000.0,,,372535000.0,13000000.0,22553000.0,,
50,SHOHAM BUSINESS,"March 31, 2022",,23184000.0,0.64,,,,,,698933000.0,575857000.0,232078000.0,237879000.0,123076000.0,10000000.0,,,
51,ELECTRA,"March 31, 2022",1325898000.0,-993330000.0,,,-583106000.0,-1202102000.0,-15588532000.0,23585605000.0,105332118000.0,37003184000.0,,35652008000.0,68328934000.0,-6790756.0,,The COVID-19 coronavirus outbreak in the United States has resulted in economic uncertainties which may negatively impact the future net position of the Company.,
52,ECONERGY,"March 31, 2022",711000.0,,-0.44,,-11078000.0,-5535000.0,-16190000.0,-45000.0,136277000.0,77468000.0,,59793000.0,58809000.0,,,The company expects systems to be connected to the power grid and move to commercial operation in the next three years.,
53,ECOPPIA,"March 31, 2022",5905000.0,-13180000.0,0.13,1690000.0,,-3912000.0,-2457000.0,-115000.0,99919000.0,4313000.0,,,95606000.0,,,"The company estimates that starting in 2022, the damage to its activity is expected to ease significantly on the commercial side and the company's ability to sell its systems.",
54,EL AL,"March 31, 2022",282679000.0,-66364000.0,-0.39,-10645000.0,-45201000.0,21580000.0,7942000.0,15170000.0,3025320000.0,3614759000.0,,,-589439000.0,,168804000.0,"The company works to offset the effects of said increase, inter alia, by passing the costs on to sales prices and performing hedging transactions according to the extent of the company's available framework and according to the company's hedging policy. See Section A.3 below for further information on the impact of the increase in jet fuel prices on the company's results.",
55,ELBIT SYSTEMS,"May 24, 2022",1352806000.0,52764000.0,1.19,326945000.0,58618000.0,35470000.0,-32612000.0,14020000.0,9360612000.0,6788782000.0,23865000.0,387135000.0,2557281000.0,20338000.0,44524000.0,,
56,ELCO,"March 31, 2022",4814000000.0,458000000.0,10.98,1183000000.0,656000000.0,,,,20714184000.0,,,,4744000000.0,50000000.0,,,
57,ELECTRA CONSUMER PRODUCTS,"May 11, 2022",,,,,,,,,,,,,,,,,
58,ELECTRA POWER,"March 31, 2022",22355000.0,-1716000.0,,,2025000.0,360000.0,1025000.0,-20185000.0,884321000.0,665148000.0,,548815000.0,219173000.0,-29003000.0,,"The Fund estimates as of the date of this report, the spread of the Covid-19 has no material adverse effect on the properties' value as of March 31, 2022.",
59,ELECTRA REAL ESTATE,"March 31, 2022",139000000.0,253000000.0,,,,57400000.0,-2500000.0,-61500000.0,1886113000.0,890718000.0,159392000.0,723313000.0,1003408000.0,40000000.0,,"The company is planning to establish a fourth fund for investments in residential complexes in the US,
a fund for investments in offices in Britain, and expanding the activity of SFR houses by establishing additional partnerships.",
60,ELLOMAY,"March 31, 2022",,,,,,,,,,,,,,,,The Company projects that it will record revenues of approximately €16 million in the second quarter of 2022.,
61,ENDYMED,"March 31, 2022",4499000.0,763000.0,0.056,2322000.0,785000.0,4631000.0,382000.0,-908000.0,19596000.0,5837000.0,351000.0,1305000.0,13759000.0,,,,
62,ENERGIX,"March 31, 2022",266626000.0,79204000.0,0.16,186738000.0,,93600000.0,-1499100000.0,792707000.0,4783055000.0,2798422000.0,61613000.0,1041650000.0,1510963000.0,-87700000.0,486454000.0,"Company targets for 2025:
The company updated upwards its strategic plan adopted in late 2020 so that the total capacity of its systems in commercial operation (including projects at the end of construction) for 2025 is expected to amount to approximately 4.3GW, an increase of approximately 34%. Meeting the target is expected to yield total revenues of over NIS 1.5 billion per year at an EBITDA rate of approximately 80%. For this purpose, the company is expected to require investments in the estimated amount of approximately NIS 12 billion, of which the company estimates that approximately NIS 10 billion will be provided within the framework of project financing of various types.",
63,ENLIGHT ENERGY,"March 31, 2022",112000000.0,,,,48000000.0,,,,,,,,,,,"Revenue for 2022: 610,000,000 - 640,000,000 
FFO for 2022: 300,000,000 - 330,000,000 
Adjusted EBITDA for 2022: 410,000,000 - 440,000,000",
64,EVOGENE,"May 26, 2022",237000.0,-9106000.0,-0.2,74000.0,-8055000.0,,11982000.0,-100000.0,66881000.0,12150000.0,,,54731000.0,,41188027.0,"Estimated cash usage for 2022 is expected to be in the range of $26-28 million, of which approximately $7.6 million will be used by Lavie Bio.",
65,FORMOLA,"March 31, 2022",657568000.0,43447000.0,1.05,155026000.0,59399000.0,,,,2828312000.0,1650889000.0,256464000.0,157320000.0,537526000.0,12328000.0,15320861.0,,
66,FOX,"March 31, 2022",1010599.0,-4684.0,-0.46,534965.0,15379.0,-37240.0,-102601.0,174734.0,6434946.0,4311440.0,211082.0,442649.0,1576231.0,,,,
67,G CITY,"March 31, 2022",,-321000000.0,-2.03,,,69000000.0,,,,,,,5897000000.0,53000000.0,159096000.0,"FFO for 2022 is expected to be between 439,000,000 to 472,000,000",
68,WILLY FOOD INTERNATIONAL,"May 17, 2022",,,,,,,,,,,,,,,13867017.0,"The Company will work hard to fulfill its strategy for the near future, to improve commercial conditions with its suppliers and customers, develop new products, enter into new categories with potentially high gross profit margins, improve the visibility of its products in the stores, strengthen its brand and supply chain and ensure sufficient inventory.",
69,GAON GROUP,"March 31, 2022",160739000.0,5553000.0,0.1,28263000.0,-16378000.0,2730000.0,-49300000.0,28229000.0,1006140000.0,459081000.0,239756000.0,38867000.0,410368000.0,15000000.0,45538000.0,,
70,GAV YAM,"March 31, 2022",5534000.0,3240000.0,,4500000.0,4230000.0,2961000.0,-247000.0,-247000.0,272311000.0,71894000.0,,,199244000.0,-3500000.0,,,
71,GENCELL,"March 31, 2022",816000.0,-7244000.0,0.06,820000.0,,-3606000.0,-1158000.0,-33000.0,111025000.0,15075000.0,,8081000.0,95950000.0,,94578864.0,Company expects that current order backlog together with continued success of POCs and business partnerships will help company meet its business targets in 2022.,
72,GENERATION CAPITAL,"March 31, 2022",,229873000.0,0.195,,,85932000.0,-852174000.0,664796000.0,3010848000.0,1249640000.0,,,1761208000.0,-50000000.0,,,
73,GILAT,"March 31, 2022",51409000.0,-2534000.0,-0.04,16388000.0,-1024000.0,,-2201000.0,,372193000.0,115475000.0,,,246947000.0,,56551070.0,"Expectations are for revenues of between $245,000,000 to $265,000,000, GAAP operating income of between $5,000,000 to $9,000,000 and adjusted EBITDA of between $20,000,000 to $24,000,000",
74,GOLAN INDUSTRIES,31.3.2022,98647000.0,7395000.0,1.17,27420000.0,9175000.0,11361000.0,-2798000.0,-1246000.0,462009000.0,106476000.0,24918000.0,67771000.0,250855000.0,-15000000.0,,"The company does not provide a specific financial forecast, but it discusses the impact of various factors, including the war in Ukraine and the COVID-19 pandemic, on its future operations and results.",
75,GOLD,"March 31, 2022",175426000.0,26451000.0,6.57,30132000.0,,5654000.0,-2016000.0,-2698000.0,804432000.0,216085000.0,,,588347000.0,3987104.0,4027378.0,,
76,GROUP 107,"March 31, 2022",16181000.0,-11701000.0,-0.7,4454000.0,-11237000.0,,-1652000.0,19635000.0,12941000.0,3740000.0,,524000.0,9201000.0,,,"The company expects that the significant reduction in research and development expenses, which began towards the end of the reporting period, and the diversion of these teams to providing services to new customers, will allow the company to increase both its gross profit margin and its operating profit margin while increasing revenues from new and existing customers.",
77,POALIM,"March 31, 2022",718928000.0,-1455000.0,,219000.0,-1459000.0,-401000.0,6137871000.0,-6137871000.0,15530762000.0,11574144000.0,,,38829000.0,,,,
78,HILAN,"March 31, 2022",482230000.0,41968000.0,1.85,118689000.0,56422000.0,268344000.0,-183823000.0,114623000.0,1651362000.0,653257000.0,63000000.0,93127000.0,642722000.0,,,,
79,HOLMES PLACE,"March 31, 2022",311058000.0,-21813000.0,-0.25,24784000.0,,43559000.0,-17933000.0,-57649000.0,994374000.0,912716000.0,10499000.0,41629000.0,81658000.0,,,Possibility of influence from COVID-19 variations on the company's reports in the coming quarters is limited.,
80,HUMAN XT,"March 31, 2022",2790000.0,-53623000.0,-2.01,1623000.0,,,,,120506000.0,15974000.0,,,104532000.0,,,The company estimates that initial sales in the U.S. will begin during the third quarter of 2022.,
81,ICL,"March 31, 2022",2525000000.0,657000000.0,0.49,1245000000.0,902000000.0,325000000.0,-107000000.0,-260000000.0,11664000000.0,6347000000.0,506000000.0,2402000000.0,5083000000.0,,1290965000.0,"The Company is raising its expectations for full year adjusted EBITDA to a range of 3,500,000,000 to 3,750,000,000, with between 1,300,000,000 to 1,400,000,000 coming from its specialties focused businesses.",
82,ICON GROUP,"March 31, 2022",459306000.0,68626000.0,0.36,49354000.0,28180000.0,,-5577000.0,5413000.0,849682000.0,659475000.0,274380000.0,,190207000.0,-14986000.0,,,
83,ILEX MEDICAL,"March 31, 2022",254296000.0,44720000.0,3.96,102936000.0,,,,,745563000.0,181053000.0,9540000.0,,564510000.0,60000000.0,,,
84,INTERCURE,"March 31, 2022",34410000.0,6000000.0,,14145000.0,,,,,,,,,,,,Revenue growth expected to continue in the second quarter and throughout 2022,
85,ISRAEL CANADA,"March 31, 2022",277185000.0,231501000.0,2.0335,,187000000.0,,,,8846057000.0,4246417000.0,,,1901332000.0,36000000.0,280794000.0,,
86,THE ISRAEL CORPORATION,"March 31, 2022",2525000000.0,320000000.0,,1245000000.0,902000000.0,325000000.0,,,13167000000.0,7994000000.0,,3694000000.0,2014000000.0,,,,
87,PETROCHEMICAL,March 31 2022,,,,,,,,,443612000.0,1331001000.0,1337000.0,,-888726000.0,,5648000.0,,
88,ISRAEL SHIPYARD,"March 31, 2022",366693000.0,39850000.0,3.747,70834000.0,54989000.0,120263000.0,-136983000.0,-41691000.0,1479439000.0,532352000.0,84154000.0,112347000.0,749997000.0,,,,
89,ISRAIR GROUP,"March 31, 2022",127485000.0,-34623000.0,,4066000.0,-19146000.0,19251000.0,-12344000.0,10112000.0,255470000.0,130672000.0,20017000.0,73698000.0,14813000.0,,,"The company estimates that there will be a significant impact on the activity of the subsidiary company, Diznahaus Unitors Incoming Tourism 1998 Ltd. in the field of incoming tourism to Israel",
90,ISRAMCO PARTICIPATION UNIT,"March 31, 2022",100326000.0,38422000.0,0.0148,,51317000.0,72000000.0,-10405000.0,-141218000.0,1220178000.0,802805000.0,,,417373000.0,,2590457000.0,,
91,ISROTEL,"March 31, 2022",294223000.0,-7497000.0,-0.14,47431000.0,417000.0,37000000.0,-142342000.0,-39610000.0,3606645000.0,1862216000.0,335218000.0,288942000.0,1744429000.0,,,,
92,JERUSALEM,"March 31, 2022",27057000.0,1765000.0,,,2801000.0,,-243064000.0,243688000.0,2457688000.0,2087704000.0,346732000.0,2087704000.0,22789000.0,,,,
93,KLIL,31/03/2022,129944000.0,15549000.0,21.87,36577000.0,21736000.0,14417000.0,-8639000.0,-862000.0,494676000.0,108897000.0,,,354729000.0,,,"The company aims to achieve growth rates higher than the growth rates of the aluminum systems market for construction in Israel, while improving the company's profitability in the medium and long term.",
94,KAFRIT,"31 במרס, 2022",1028374000.0,64943000.0,2.73,192793000.0,85156000.0,25804000.0,-60692000.0,22590000.0,753463000.0,361677000.0,117708000.0,48466000.0,391786000.0,4000000.0,,,
95,KAMADA,"March 31, 2022",28093000.0,-1828000.0,-0.04,11302000.0,246000.0,5465000.0,-513000.0,-1808000.0,303096000.0,85717000.0,3725000.0,16296000.0,175150000.0,,,"Fiscal year 2022 total revenues in the range of 125,000,000 to 135,000,000",
96,KERUR,31.3.2022,164726000.0,7544000.0,7.24,70638000.0,7650000.0,190474000.0,-34840000.0,-162253000.0,1213008000.0,192019000.0,,,920950000.0,25000000.0,,,
97,KEYSTONE INFRA,"March 31, 2022",10053000.0,-3802000.0,-0.04,,,,,,1509942000.0,493484000.0,,,967578000.0,-40000000.0,,,
98,LAHAV,"March 31, 2022",,3754000.0,0.728,9000000.0,,45622000.0,-132262000.0,121987000.0,1072561000.0,312437000.0,1500000.0,,760124000.0,,236286.0,,
99,LEUMI,31.03.2022,15857000000.0,6028000000.0,4.15,,,,,,656454000000.0,614402000000.0,,15428000000.0,41610000000.0,137.48,,The bank estimates the deal will improve capital ratios by approximately 0.5%.,
100,LINEAGE THERAPY,"March 31, 2022",5237000.0,-7093000.0,-0.04,5061000.0,-6396000.0,21904000.0,-46000.0,513000.0,144520000.0,59302000.0,,,85218000.0,,169727395.0,"Based on our current operating plan, we believe that our cash, cash equivalents and marketable securities, together with our projected cash flows, will be sufficient to enable us to carry out our planned operations through at least twelve months from the issuance date of our consolidated financial statements included elsewhere in this Report.",
101,LIVEPERSON,"May 9, 2022",130197000.0,-65364000.0,-0.86,,-65127000.0,-22872000.0,-19899000.0,1001000.0,1204073000.0,1023727000.0,,734586000.0,180346000.0,,75812405.0,"The Company is reaffirming a 2022 revenue guidance range of $544,800,000 to $563,300,000. The revenue guidance range for the second quarter is $132,500,000 to $135,500,000. The Company is raising its 2022 adjusted EBITDA guidance to a range of $1,000,000 to $10,000,000. The Company is guiding for second quarter adjusted EBITDA in a range of $(9,500,000) to $(5,500,000).",
102,LUZON GROUP,"March 31, 2022",266234000.0,9734000.0,0.0162,44657000.0,24482000.0,,21459000.0,50256000.0,1532937000.0,414188000.0,25356000.0,294210000.0,346322000.0,,,"The information mentioned above regarding the expected date of receiving the permit, starting and completing the construction of the project, the costs that have not yet been invested and the expected profitability rate of the project is forward-looking information, as defined in the Securities Law, based on the data available to the company, its assessments and plans as of the date of the report regarding, among other things, the timing of completing the legal proceedings being conducted in relation to the building permit, the terms of the building permit, the date of starting the actual construction and the progress at the pace of construction and its actual costs, the date of completing the actual construction, and the sales and receipts that will actually be in this project. The said information may not be realized or be realized in a different way than expected, as a result of material changes that will occur in the data available to the company and/or in its assessments and/or in market conditions, including in relation to the above, and/or as a result of the realization of any of the risk factors listed in Sections 10.12 and 25 of Part A' to the periodic report.",
103,MGURIT,31.03.2022,,,,,,,,,,,,,,,,,
104,NETO MALINDA,"March 31, 2022",947000000.0,45160000.0,2.2,126219000.0,58347000.0,76967000.0,-36570000.0,-68731000.0,1713540000.0,551882000.0,214342000.0,13803000.0,1126533000.0,,19790000.0,,
105,MENIVIM REIT,"March 31, 2022",,-7125000.0,-0.01,,,32440000.0,-285988000.0,130581000.0,2535615000.0,1111447000.0,81444000.0,1030003000.0,1424168000.0,32000000.0,,"The NOI is expected to be 140,000,000-144,000,000 NIS, and the FFO is expected to be 102,000,000-106,000,000 NIS.",
106,MAX STOCK,"March 31, 2022",250876000.0,17033000.0,0.1,97815000.0,27871000.0,23643000.0,-9448000.0,-3684000.0,1061277000.0,839864000.0,48940000.0,28693000.0,221231000.0,,,,
107,MAYTRONICS,"March 31, 2022",569644000.0,115191000.0,1.02,235851000.0,142863000.0,,,,1751069000.0,1109493000.0,381566000.0,60967000.0,602814000.0,60000000.0,,The company expects revenues for 2022 to grow between 18% to 22%.,
108,MEDIPOWER,"March 31, 2022",9398000.0,12459000.0,0.219,6006000.0,,9502000.0,-135660000.0,117803000.0,403018000.0,285366000.0,,,110447000.0,,41978000.0,,
109,MELISRON,31/03/2022,,,,,,,,,,,,,,,,The company estimates that the expected return on initiation is about 11% of the project cost.,
110,MENDELSON INFRASTRUCTURE,"March 31, 2022",270344000.0,43896000.0,0.79,71234000.0,27169000.0,62126000.0,-68155000.0,1801000.0,923630000.0,554165000.0,51401000.0,122707000.0,345203000.0,11000000.0,,,
111,MICHMAN,"March 31, 2022",19219000.0,3135000.0,2.17,,8555000.0,,,,515045000.0,223109000.0,,,83713000.0,,1686033.0,,
112,MIGDAL INSURANCE,"March 31, 2022",44940000.0,24000.0,,,,,,,5346342000.0,5354218000.0,,,-7876000.0,,,"The company mentions uncertainties regarding the war in Ukraine, market volatility, and regulatory changes that may impact future performance.",
113,MIZRAHI TEFAHOT,31.03.2022,10320000000.0,3188000000.0,12.47,,5030000000.0,,,,370410000000.0,293766000000.0,,33335000000.0,19422000000.0,,255077000.0,"The Bank's net profit amounted to 1,154 million new shekels in the first quarter of 2022, compared with 676 million new shekels in the previous year, an increase of 70.7%. This profit reflects a return on equity, in annual terms, of 21.9% compared with a return on equity of 14.1% in the corresponding period last year and 15.8% in 2021 as a whole.",
114,MODIIN PPARTICIPATION UNITU,31.3.2022,7356000.0,331000.0,,,,2808000.0,,3849000.0,43158000.0,20252000.0,,,22906000.0,,,,
115,AVIV,"March 31, 2022",83115000.0,7595000.0,0.57,15476000.0,12197000.0,32977000.0,-10522000.0,-64081000.0,741505000.0,435130000.0,183201000.0,35918000.0,306375000.0,,13248000.0,,
116,SPUNTECH,"March 31, 2022",171285000.0,-2406000.0,-0.04,25273000.0,1299000.0,,-2179000.0,24610000.0,672546000.0,,,,264001000.0,,,,
