,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
47,ELBIT SYSTEMS,"September 30, 2022",1348900000.0,56200000.0,1.26,326000000.0,73400000.0,44644000.0,-79513000.0,24057000.0,9452280000.0,,133020000.0,381258000.0,2603133000.0,64644000.0,44638000.0,,
48,ELCO,"September 30, 2022",14367000000.0,1016000000.0,22.94,3260000000.0,1459000000.0,,,,22729000000.0,8986000000.0,,,5532000000.0,70000000.0,,,
49,ELECTRA CONSUMER PRODUCTS,"September 30, 2022",4700000000.0,87000000.0,,1351782000.0,142501000.0,172262000.0,-231530000.0,212231000.0,6577322000.0,2602858000.0,,,1191683000.0,60000000.0,,"The company expects that the implementation of the streamlining and reorganization plan, which includes accelerating the conversion of the chain's branches to Carrefour, will improve the company's ability to operate to achieve the goals and business strategy in the food sector.",
50,ELECTRA POWER,"September 30, 2022",65678000.0,158728000.0,,,167703000.0,49921000.0,381096000.0,-416993000.0,696368000.0,468808000.0,,416896000.0,227560000.0,,,,
51,ELECTRA REAL ESTATE,"September 30, 2022",,174000000.0,,,,65000000.0,-144000000.0,75000000.0,808837000.0,409053000.0,115659000.0,293393000.0,399785000.0,-24000000.0,,,
52,ELECTREON,"September 30, 2022",4964000.0,-57546000.0,5.99,934000.0,,,,,179331000.0,12805000.0,5000000.0,,166526000.0,,,"The company's revenue target from projects, in which the company aims to stand in the years 2023-2024, stands at a total of approximately NIS 102 million.",
53,ELLOMAY,"September 30, 2022",,,,,,,,,,,,,,,,"Company revenues for the first nine months of 2022 were approximately €44.7, an increase of approximately 33% in revenues compared to the same period last year",
54,ELMOR,"September 30, 2022",330547000.0,61969000.0,1.97,60606000.0,70728000.0,41000000.0,-23080000.0,-18263000.0,441040000.0,217650000.0,20325000.0,23489000.0,223390000.0,15070000.0,,,
55,EMET,"September 30, 2022",812883000.0,13367000.0,0.206,132568000.0,24250000.0,,,,729903000.0,565255000.0,141440000.0,79546000.0,164648000.0,,,,
56,ENDYMED,"September 30, 2022",16032000.0,2564000.0,0.187,7840000.0,2786000.0,3194000.0,220000.0,-808000.0,19326000.0,3465000.0,,,14277000.0,,,,
57,ENERGEAN,"November 17, 2022",550200000.0,,,,,183400000.0,,,,,,,,,,"Full year production guidance updated to 44,000-47,000 kboed (including Israel); Consolidated net debt ($ million) FY 2022: 2,500,000,000-2,600,000,000",
58,ENERGIX,"September 30, 2022",332000000.0,131000000.0,,,,,,,5843741000.0,3641279000.0,,,2200754000.0,27000000.0,,"Revenue forecast for 2023: 675,000,000 - 715,000,000",
59,ENLIGHT ENERGY,"September 30, 2022",,,,,,,,,,,,,,,,"{'Revenue forecast': '610,000,000-640,000,000', 'Adjusted EBITDA forecast': '339,000,000'}",
60,ENLIVEX,December 2022,,-23871000.0,-1.3,,-17952000.0,-19135000.0,65400000.0,150000.0,72414000.0,9140000.0,,,63274000.0,,18411728.0,Believes that its existing funds will be sufficient to continue the business and operations as currently conducted through the third quarter of 2024. May need to obtain additional funds to further develop research and development programs.,
61,EQUITAL,30 September 2022,2089000000.0,1150000000.0,,,1722000000.0,,,,23494755000.0,11680855000.0,,,11813900000.0,,,The company cannot estimate the full future effects of the rise in the consumer price index and/or in the building input index and/or interest rate increases.,
62,EVOGENE,"November 17, 2022",1015000.0,-26023000.0,-0.57,470000.0,-23159000.0,,13721000.0,9699000.0,59388000.0,15507000.0,,1043000.0,30577000.0,,41215944.0,The company expects its cash position will be enough to take them towards late 2024.,
63,FORESIGHT,"November 25, 2022",451000.0,-17856000.0,,243000.0,-12917000.0,,-1513000.0,14160000.0,35720000.0,3560000.0,,,32160000.0,,,,
64,FORMOLA,"November 17, 2022",1938473000.0,159682000.0,4.24,457273000.0,216463000.0,,,,2690663000.0,1545649000.0,60310000.0,283391000.0,548493000.0,9700000.0,15531828.0,"Increased its 2022 revenue guidance for the full year of 2022 for the third time this year to a range of $555,000,000 to $565,000,000 from its prior range of $550,000,000 to $560,000,000",
65,G CITY,"September 30, 2022",,,,,,,,,,,,,,,,,
66,WILLY FOOD INTERNATIONAL,"November 24, 2022",,,,,,,,,,,,,,,13867017.0,,
67,GAN SHMUEL,30 September 2022,170907000.0,-5863000.0,-0.09,29185000.0,898000.0,-21078000.0,-2349000.0,16551000.0,223709000.0,97327000.0,30153000.0,8453000.0,126382000.0,4459000.0,,The company estimates that the increase in sales during the period was mainly due to price increases in the market in which the company operates.,
68,GAON HOLDINGS,"September 30, 2022",221275000.0,34678000.0,,48743000.0,,,,,1283302000.0,,,,,,,"According to a Bank of Israel forecast from October 3, 2022, Israel's GDP is expected to grow by 6% in 2022 and 3% in 2023. The inflation rate is expected to total 4.6% in 2022 and is expected to fall to 2.5% in 2023.",
69,GAV YAM,"September 30, 2022",56491000.0,38486000.0,,51306000.0,49818000.0,13291000.0,-14497000.0,,266392000.0,71894000.0,,,194498000.0,8500000.0,,,
70,GILAT,"September 30, 2022",60350000.0,2120000.0,0.04,23035000.0,3416000.0,,-6246000.0,,378475000.0,119905000.0,,,248570000.0,,56608981.0,"Revenue guidance between 240,000,000 and 245,000,000; GAAP operating income guidance between 8,000,000 to 10,000,000; adjusted EBITDA range between 23,000,000 to 25,000,000.",
71,GILAT TELECOM,"September 30, 2022",32429000.0,-3108000.0,,7671000.0,-1319000.0,3199000.0,-2315000.0,-1323000.0,36372000.0,22538000.0,5113000.0,10670000.0,10823000.0,,58438000.0,,
72,GOLD,"September 30, 2022",175426000.0,26451000.0,6.57,30132000.0,,,,,803901000.0,196676000.0,,,607197000.0,,4027378.0,,
73,GOLDEN HOUSE,30 September 2022,45339000.0,53888000.0,0.75,24088000.0,87810000.0,24513000.0,43834000.0,-39186000.0,777779000.0,,,,314716000.0,6000000.0,15568000.0,"The company expects to receive approximately NIS 9.5 million by the end of the year from the sale of shares of the Ravad company, included in the balance sheet as debtors.",
74,GOLF,30-September-2022,958589000.0,28096000.0,1.08,574405000.0,51959000.0,8000000.0,-16000000.0,-60000000.0,1020834000.0,426713000.0,24576000.0,11897000.0,233491000.0,-15000000.0,45539000.0,,
75,GROUP 107,"September 30, 2022",16181000.0,-11701000.0,-0.7,4454000.0,,,,,12941000.0,3740000.0,,,9201000.0,,,The company expects the plan to contribute to the continued growth of the company.,
76,HAMAT,30/09/2022,808993000.0,77875000.0,2.16,350385000.0,104434000.0,,,,1626851000.0,1153000000.0,236256000.0,158331000.0,473851000.0,,,,
77,POALIM,30.09.2022,718928000.0,301000.0,,,,,-2271910000.0,-2271910000.0,16740436000.0,12901691000.0,3800246000.0,12901691000.0,38499000.0,,,,
78,HAREL,"September 30, 2022",,,,,,,,,137671000000.0,128778000000.0,,,8893000000.0,300000000.0,,,
79,HILAN,"September 30, 2022",1618741000.0,116393000.0,,364288000.0,163214000.0,129696000.0,-382479000.0,92580000.0,1849383000.0,784294000.0,49019000.0,78752000.0,772315000.0,-22912000.0,,,
80,HIPER GLOBAL,"September 30, 2022",220697000.0,12330000.0,0.276,35826000.0,16960000.0,,-602000.0,-9265000.0,173012000.0,83041000.0,23312000.0,5828000.0,69795000.0,,,,
81,HOLMES PLACE,"September 30, 2022",338076000.0,25209000.0,-0.25,76434000.0,,43559000.0,-17933000.0,-57649000.0,1182638000.0,862142000.0,,,98714000.0,,,"The company expects that the changes in inflation and interest rates in the economy (including the Bank of Israel's forecasts for continued growth in inflation and interest rates in the economy) will not have a material impact on the group's financial position, results of operations, cash flows and that as of the date of publication of this report, there are no signs indicating a decline in the value of its assets.",
82,HUMAN XT,"September 30, 2022",2790000.0,-53623000.0,2.01,1623000.0,,,,,120506000.0,15974000.0,,,104532000.0,,,The company expects that initial sales in the USA will begin during the second quarter of 2023.,
83,ICL,"September 30, 2022",2519000000.0,633000000.0,0.49,1315000000.0,935000000.0,606000000.0,,,11598000000.0,6055000000.0,481000000.0,2290000000.0,5310000000.0,,1290131000.0,"ICL expects to be at the upper end of its previously issued guidance range, which called for full year adjusted EBITDA of between $3,800 million to $4,000 million, with between $1,500 million to $1,600 million of this amount estimated to come from the company's specialties focused businesses.",
84,ILEX MEDICAL,"September 30, 2022",1060994000.0,197480000.0,17.51,379383000.0,249950000.0,49500000.0,-50400000.0,-70200000.0,875065000.0,299494000.0,1133000.0,1285000.0,575571000.0,60000000.0,,,
85,INROM CONSTRUCTION INDUSTRIES,"September 30, 2022",889821000.0,91550000.0,0.73,307341000.0,129181000.0,21021000.0,-188701000.0,75926000.0,1279206000.0,617347000.0,,,617347000.0,28500000.0,,,
86,INTERCURE,"September 30, 2022",100572000.0,,0.16,44074000.0,16183000.0,,,,,,,,,,,Revenue growth expected to continue in Q4 2022. Expect 2022 to be another millstone year for Intercure,
87,THE ISRAEL CORPORATION,"September 30, 2022",2519000000.0,289000000.0,,,,606000000.0,,,12879000000.0,7315000000.0,,,2272000000.0,,,"The company expects to reach the upper bound of the previous forecast range, according to which the adjusted EBITDA for 2022 will be in the range of $3,800-4,000 million, of which approximately $1,500-1,600 million is expected to come from ICL's specialty products activities. See (1A) below.",
88,ISRAEL LAND DEVELOPMENT COMPANY,"September 30, 2022",478124000.0,460286000.0,6.34,198873000.0,726522000.0,143743000.0,-612297000.0,537332000.0,6808238000.0,4287787000.0,849889000.0,3970632000.0,1174439000.0,-46000000.0,,,
89,ISRAEL SHIPYARD,"September 30, 2022",945114000.0,100109000.0,3.747,183269000.0,132708000.0,120263000.0,-136983000.0,-41691000.0,1479439000.0,755011000.0,,112347000.0,749997000.0,-30000000.0,,,
90,ISRAMCO PARTICIPATION UNIT,"September 30, 2022",396423000.0,127590000.0,0.04925,,157340000.0,182000000.0,,,1233020000.0,724312000.0,,,508708000.0,,2590457000.0,"The partnership is working to increase the daily production capacity to 1.6 BCF/d. This requires investments in the Ashdod Platform and Ashkelon Reception Station, estimated at 70 million USD (100%). An upgrade of the export transmission system is needed to export the additional capacity. The partnership estimates costs related to this export capacity upgrade between 270 million USD.",
91,ISROTEL,"September 30, 2022",1399004000.0,202199000.0,3.71,585445000.0,290599000.0,,,,4151517000.0,1049943000.0,270080000.0,308311000.0,1990349000.0,47110000.0,,,
92,JERUSALEM,30/09/2022,,52700000.0,0.75,,,,,,18432700000.0,17192100000.0,,,1240600000.0,,,,
93,KAMADA,"September 30, 2022",83900000.0,-5265000.0,-0.12,31412000.0,514000.0,21844000.0,-2807000.0,-6472000.0,319637000.0,77936000.0,4444000.0,14074000.0,172551000.0,,11732000.0,"Kamada continues to expect to generate fiscal year 2022 total revenues in the range of $125 million to $135 million, which would represent 20% to 30% growth compared to fiscal year 2021. The Company also anticipates generating adjusted EBITDA during 2022 at a rate of 12% to 15% of total revenues, representing more than 2.5x of the adjusted EBITDA for the year ended December 31, 2021.",
94,KARDEN ISRAEL,"September 30, 2022",,,,,,,,,352452000.0,742391000.0,,,-375826000.0,,,,
95,KERUR,30.09.2022,653962000.0,69759000.0,7.24,284088000.0,76546000.0,190474000.0,-34840000.0,-162253000.0,1213008000.0,920950000.0,,,,,,,
96,KLIL,30/09/2022,357478000.0,29108000.0,12.82,82870000.0,42554000.0,12829000.0,-22491000.0,-31306000.0,471785000.0,116971000.0,,,342336000.0,6000000.0,,"The company aims to achieve growth rates higher than the growth rate of the aluminum systems for construction market in Israel, while improving the company's profitability in the medium and long term.",
97,LAHAV,"September 30, 2022",,,,,,,,,1072561000.0,312437000.0,73008000.0,246739000.0,760124000.0,,236286000.0,,
98,LAPIDOTH-HELETZ - LIMITD PARTNERSHIP,"September 30, 2022",6500760000.0,382147000.0,3.82,,,672572000.0,-515318000.0,172247000.0,7689087000.0,5244274000.0,,,2444813000.0,65000000.0,,,
99,LEUMI,30.09.2022,10346000000.0,6028000000.0,4.15,,,,,,656454000000.0,614402000000.0,,15428000000.0,41610000000.0,137.48,,,
100,LIBRA,30 September 2022,267755000.0,442000.0,0.001,,,193536000.0,-77248000.0,-60441000.0,726050000.0,662424000.0,,732633000.0,63626000.0,60000000.0,,The company's management expects continued growth in vehicle insurance mobility,
101,LINEAGE THERAPY,"September 30, 2022",2998000.0,-6116000.0,-0.04,2763000.0,-5251000.0,9362000.0,-41057000.0,1510000.0,131148000.0,53595000.0,25000.0,16000.0,77553000.0,,169886335.0,"Believes that cash, cash equivalents and marketable securities, together with projected cash flows, will be sufficient to enable the company to carry out planned operations through at least twelve months from the issuance date.",
102,MAGIC,"November 14, 2022",144000000.0,11500000.0,0.23,39400000.0,16100000.0,37533000.0,-27316000.0,-8696000.0,496488000.0,234049000.0,21378000.0,37727000.0,262439000.0,24841000.0,49128000.0,"2022 annual revenue guidance for the third time this year to a range of 555,000,000 to 565,000,000",
103,MGURIT,3.11.2022,,,,,,,,,,,,,,,,,
104,MALAM TEAM,"September 30, 2022",2004453000.0,48666000.0,2.23,246663000.0,,,,,2117013000.0,1022619000.0,386937000.0,156355000.0,598298000.0,,21895230.0,,
105,MAYTRONICS,"September 30, 2022",1547882000.0,263821000.0,2.11,627169000.0,316630000.0,,,,2039715000.0,1278764000.0,334247000.0,62671000.0,697637000.0,65000000.0,,"The company anticipates that it will fall within the income growth range it reported in May 2022, excluding the impact of ECCXI.",
106,MEDIPOWER,"September 30, 2022",30802000.0,12459000.0,0.219,,,9502000.0,-135660000.0,117803000.0,403018000.0,291795000.0,13601000.0,261952000.0,111223000.0,,41978000.0,,
107,MEGA OR,"September 30, 2022",,,,,,,,,,,,,,30000000.0,36435.0,"The company estimates that the total costs of establishing the project and the additional project (including the consideration for the Transfer Agreement, the capitalization fees, development expenses, taxes, project establishment costs, etc.) are expected to amount to approximately NIS 500,000,000, and to approximately NIS 700,000,000, respectively",
108,MELISRON,30/09/2022,,,,,,,,,,,,,,,,,
109,MENDELSON INFRASTRUCTURE,"September 30, 2022",835445000.0,79810000.0,0.79,224450000.0,82628000.0,34000000.0,-70014000.0,38399000.0,923630000.0,554165000.0,51401000.0,122707000.0,369465000.0,11000000.0,,,
110,MENIVIM REIT,30.9.2022,,,,,,,,,,,,,,,,,
111,LEVINSTEIN ENGINEERING,"September 30, 2022",970099000.0,315442000.0,62.79,415164000.0,415164000.0,,,,3080308000.0,1370329000.0,307723000.0,396776000.0,1006819000.0,21902000.0,,,
112,MICHMAN,"September 30, 2022",,18721000.0,-11.64,,13773000.0,,,,380244000.0,306107000.0,,,97260000.0,,,The company estimates an increase in yields from customers will allow to preserve their credit margins.,
113,MIRLAND DEVELOPMENT CORPORATION,"September 30, 2022",71829000.0,-102838000.0,,19215000.0,-76778000.0,15162000.0,-18766000.0,-1494000.0,112774000.0,104729000.0,,,8045000.0,,,"The company estimates, that cashflow to the next 27 months is positive. ",
114,MIZRAHI TEFAHOT,30 September 2022,2423000000.0,676000000.0,,,,,,,429767000000.0,,,31352000000.0,22989000000.0,,,,
115,NICE,"November 10, 2022",554724000.0,71246000.0,1.07,383942000.0,90295000.0,94300000.0,-22335000.0,-22356000.0,4623168000.0,1695168000.0,204943000.0,454954000.0,2928000000.0,,66446000.0,"Full year 2022 Non-GAAP Revenue: $2,168,000,000 - $2,188,000,000, EPS: $7.40 - $7.60",
116,NAVITAS PTRO PARTICIPATION UNIT,"September 30, 2022",97797000.0,49096000.0,0.525,62389000.0,51720000.0,,,,827467000.0,444836000.0,,,290716000.0,,,Production from the Shenandoah project is expected to begin at the end of 2024.,
117,NAYAX,"September 30, 2022",47249000.0,-9867000.0,-0.3004,15809000.0,-9177000.0,-24373000.0,-22175000.0,-5413000.0,221560000.0,111970000.0,2000000.0,1675000.0,109590000.0,,,Reaffirming mid-term revenue projection of $220 million. Reaffirming revenue growth rate target of 35% in the medium term. Expect gross margin in the long-term to reach 50%. Long-term Adjusted EBITDA margin guidance is set around 30%.,
118,NEXTFERM,"September 30, 2022",242000.0,-5620000.0,-0.37,23000.0,-4467000.0,,,,10605000.0,4794000.0,,,6363000.0,,,"The company estimates that the investment required to complete the construction of the factory and reach the volume of production as detailed above is approximately $6 million, and the company has already begun making the aforementioned investments and purchasing the required production equipment.",
119,NEXT VISION,"September 30, 2022",15033000.0,5742000.0,0.0733,9412000.0,6367000.0,4467000.0,-12850000.0,36686000.0,51366000.0,3189000.0,,,47806000.0,2855000.0,,,
