,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
22,AQUARIUS ENGINES,"June 30, 2021",,-9886000.0,0.4,,,,,,69052000.0,3077000.0,,,65975000.0,,,,
23,ARAD,30/06/2021,141463000.0,10950000.0,0.442,45753000.0,13483000.0,20400000.0,,,281509000.0,151555000.0,21300000.0,32000000.0,129115000.0,10100000.0,,The Company cannot estimate the consequences of the coronavirus on its business operations,
24,ARAN,"June 30, 2021",106670000.0,2810000.0,0.62,18383000.0,,17860000.0,2675000.0,7468000.0,172455000.0,30971000.0,17580000.0,20857000.0,66710000.0,,4886000.0,,
25,ASHOT,"June 30, 2021",164561000.0,2609000.0,0.03,29821000.0,7409000.0,,,,597780000.0,337449000.0,91950000.0,,243870000.0,,,,
26,ASHTROM GROUP,"June 30, 2021",4633062000.0,345401000.0,,894299000.0,680629000.0,,,,14955955000.0,11086658000.0,,,3869297000.0,,,,
27,ASPEN GROUP,"June 30, 2021",90220.0,48192.0,0.43,67909.0,,,,,4028358.0,2729073.0,354900.0,797952.0,1299285.0,,,,
28,AUDIOCODES,"July 27, 2021",60600000.0,8200000.0,0.24,42060000.0,10132000.0,17100000.0,-1814000.0,-7071000.0,355234000.0,144535000.0,600000.0,,210699000.0,5500000.0,33972000.0,,
29,AURA SMART AIR,"June 30, 2021",6377000.0,-2821000.0,-0.17,1146000.0,-1520000.0,-569000.0,-9000.0,1373000.0,18487000.0,3579000.0,,,14842000.0,,24442725.0,,
30,AUTOMAX,"June 30, 2021",183109000.0,-40916000.0,-17.2,12529000.0,-40510000.0,,16209000.0,49839000.0,188244000.0,161162000.0,,,27082000.0,,,,
31,AVERBUCH,"June 30, 2021",11130000.0,9153000.0,0.14,4245000.0,11264000.0,4221000.0,9000.0,-4384000.0,113237000.0,21173000.0,7377000.0,14959000.0,77105000.0,,,,
32,AVGOL,"June 30, 2021",207908000.0,758000.0,0.002,25585000.0,7074000.0,,,,464147000.0,287048000.0,11539000.0,180708000.0,177099000.0,,296853096.0,,
33,AVROT,"June 30, 2021",67807000.0,297000.0,0.002,13131000.0,3216000.0,17879000.0,-498000.0,-266000.0,144404000.0,92996000.0,11279000.0,25412000.0,51408000.0,12557000.0,50871000.0,Mention of forward-looking information related to company activities including acquisition of rights in a company with preferred ratings. Actual results may be influenced by risk factors detailed in document. Reference is made to report.,
34,AXILION,"June 30, 2021",724349.0,-281543055.0,-14.56,,-280991076.0,-13194077.0,-588637.0,34257751.0,92595409.0,6138270.0,,,82916098.0,,19331006.0,,
35,AYALON HOLD.,"June 30, 2021",3906000.0,-1071000.0,,,,,,,123785000.0,110139000.0,1467000.0,108672000.0,13646000.0,,,,
36,AZORIM,"June 30, 2021",1249129000.0,110857000.0,0.53,253481000.0,,,,,4067668000.0,2677091000.0,364347000.0,966991000.0,1390577000.0,,,,
37,AZRIELI GROUP,"June 30, 2021",,492000000.0,4.06,,,,,,35065000000.0,,,,18235000000.0,600000000.0,121272760.0,The company estimates that there will be no more pandemic related problems.,
38,BATM,"August 23, 2021",71400000.0,11986000.0,0.0272,25694000.0,20023000.0,-2255000.0,17351000.0,-1348000.0,195936000.0,67873000.0,4968000.0,4908000.0,128063000.0,,440434124.0,"The Group expects revenue for full year 2021 to be approximately 5% ahead of market expectations. With the greater than expected ongoing demand for the Group's COVID-19 diagnostic solutions, which are higher margin products, combined with the capital gain from the sale of NGSoft recognised during H1 2021, the Group anticipates full year EBITDA to be more than 20% ahead of market expectations, reflecting growth in EBITDA of over 40% year-on-year.",
39,BULL TRADING,"August 31, 2021",,2109000.0,0.409,,,456000.0,-74000.0,655000.0,102092000.0,38000000.0,62949000.0,7612000.0,57301000.0,,9500000.0,,
40,BEEIO HONEY,"June 30, 2021",,-38529000.0,-7.29,,,-2101000.0,-1427000.0,12175000.0,12195000.0,2845000.0,1304000.0,,9350000.0,,5325910.0,"The company estimates that it will invest approximately 3,000,000 in research and development expenses over the next 12 months.",
41,BEZEQ,"June 30, 2021",,,,,,,,,13513000000.0,12922000000.0,,,591000000.0,,2765485753.0,,
42,BIG,"June 30, 2021",40487000.0,22009000.0,,39268000.0,32870000.0,31642000.0,-1352000.0,-24218000.0,664253000.0,194544000.0,2029000.0,,466680000.0,,,,
43,BIG-TECH 50 PARTICIPATION UNIT,"June 30, 2021",4917000.0,2647000.0,0.3,,,205000.0,-15185000.0,19467000.0,29704000.0,2680000.0,,,27024000.0,,,,
44,BIKUREY HASHDE,2021-06-30,1175232000.0,99133000.0,0.84,288159000.0,50411000.0,59900000.0,-64600000.0,-2700000.0,834302000.0,213154000.0,,2352000.0,85381000.0,,,,
45,BIOLIGHT,2021-06-30,,,,,,,,,,,,,,,,,
46,BIRMAN,"June 30, 2021",184367000.0,23147000.0,2.1,67095000.0,32135000.0,5575000.0,-3142000.0,-4965000.0,355231000.0,193201000.0,,,107799000.0,10000000.0,,,
47,BLITZ-MOTORS,"June 30, 2021",117814000.0,3297000.0,0.05,13800000.0,3790000.0,135000.0,-6694000.0,-11338000.0,131398000.0,46471000.0,3400000.0,1077000.0,84927000.0,,,"In 2021, the company does not expect any major reduction in sales volume compared to the corresponding period last year.",
48,BONEI TICHON,"June 30, 2021",349795000.0,-5420000.0,-0.36,29058000.0,8036000.0,,,,762230000.0,654351000.0,259328000.0,3136000.0,101475000.0,,,,
49,BONUS BIOGROUP,"June 30, 2021",,-22021000.0,-0.06,101902000.0,-2340000.0,,-254000.0,31921000.0,51437000.0,20753000.0,,,30684000.0,,,,
50,BRACK CAPITAL PROPERTIES,"June 30, 2021",,92695000.0,11.99,,,51826000.0,-155798000.0,5627000.0,1497366000.0,651936000.0,,,845430000.0,,,,
51,BRAINSWAY,"August 11, 2021",7005000.0,-1938000.0,0.06,5705000.0,-1513000.0,,-40549000.0,-523000.0,74485000.0,14819000.0,,,59666000.0,,,,
52,BRAM INDUSTRIES,"June 30, 2021",69157000.0,-369000.0,0.15,5648000.0,865000.0,,33278000.0,-23804000.0,159650000.0,77255000.0,28709000.0,48546000.0,-40649000.0,,,,
53,C I SYSTEMS,"June 30, 2021",13072000.0,698000.0,0.09,4888000.0,922000.0,2426000.0,-223000.0,-653000.0,26279000.0,15617000.0,276000.0,1530000.0,15617000.0,475000.0,11130922.0,,
54,CAMTEK,"August 4, 2021",67500000.0,15700000.0,0.35,35000000.0,17000000.0,19900000.0,,,344147000.0,84984000.0,,,259163000.0,,43712486.0,"Revenues for the third quarter to be between $69,000,000 - $71,000,000",
55,CANNABOTECH,"June 30, 2021",,-13782000.0,0.11,,,-6800000.0,-370000.0,10586000.0,5205000.0,3036000.0,,,2169000.0,,,The company estimates that it will have sufficient resources for continued operations as a going concern and to meet its obligations in the foreseeable future.,
56,CAPITAL POINT,"June 30, 2021",35779000.0,19288000.0,0.12,,,,,,206556000.0,28986000.0,,,177570000.0,,,,
57,CARMIT,"June 30, 2021",94425000.0,3543000.0,0.63,20422000.0,,-8521000.0,-16796000.0,25189000.0,184120000.0,103005000.0,42487000.0,2020000.0,81115000.0,,5587000.0,,
58,CARASSO MOTORS,"June 30, 2021",2380998000.0,140214000.0,,410584000.0,,1010469000.0,-53136000.0,-819213000.0,5443562000.0,3724454000.0,805756000.0,,1719108000.0,-61403000.0,,,
59,CASTRO,"June 30, 2021",701588000.0,65108000.0,-1.7,430652000.0,108505000.0,146836000.0,-1493000.0,-65081000.0,2070065000.0,1471793000.0,112250000.0,186525000.0,598272000.0,,,,
60,CELLCOM,"June 30, 2021",1003000000.0,-14000000.0,-1.11,276000000.0,33000000.0,,,,6782000000.0,4908000000.0,,,1874000000.0,,,,
61,CLAL BIOTECH,"June 30, 2021",,,,,,,,,614031000.0,100240000.0,,,513791000.0,,,,
62,CLAL INSURANCE,"June 30, 2021",125776000.0,166000.0,,,,,22168000.0,-22168000.0,3954090000.0,3955807000.0,,,-1717000.0,,,,
63,COFIX GROUP,"June 30, 2021",143994000.0,-2490000.0,-0.36,42431000.0,1467000.0,18146000.0,-14230000.0,-11536000.0,239253000.0,209091000.0,6340000.0,6990000.0,30162000.0,,,,
64,COHEN DEVELOPMENT,"June 30, 2021",7647000.0,6997000.0,1.09,,,5186000.0,-475000.0,-5372000.0,19003000.0,3209000.0,,,15794000.0,5372000.0,,,
65,COMPUGEN,"July 28, 2021",,-19402000.0,-0.23,,,,13438000.0,909000.0,122816000.0,19395000.0,,,103421000.0,,83917929.0,,
66,DNA GROUP,"June 30, 2021",266000.0,-20678000.0,-0.633,2252000.0,-5009000.0,,-229000.0,22681000.0,28939000.0,3624000.0,,,25315000.0,,23377668.0,,
67,DAN HOTELS,"June 30, 2021",393627000.0,-48762000.0,-0.5,,-120324000.0,35157000.0,-79243000.0,189814000.0,2496868000.0,1483135000.0,459067000.0,453341000.0,1013733000.0,,,"The group expects there to be a material adverse effect on the company's business results in 2021, mainly due to travel restrictions to and from Israel. As of the date of this report, the Group expects that there will be a continued material adverse effect on its business results in 2021 and will continue to monitor the developments and effects of the corona virus in Israel and around the world.",
68,DANYA CEBUS,"June 30, 2021",3853880000.0,156602000.0,3.49,170317000.0,123800000.0,,,,5848740000.0,4554835000.0,,,801803000.0,,,,
69,DELEK GROUP,30.6.2021,587086000.0,237000000.0,,,305893000.0,248000000.0,-20000000.0,-56000000.0,4781000000.0,3527202000.0,,,1253753000.0,,1173815000.0,,
70,DELEK AUTOMOTIV,"August 26, 2021",2798787000.0,522839000.0,,529765000.0,448282000.0,671000000.0,-58000000.0,-397000000.0,5599119000.0,3496555000.0,667800000.0,1075585000.0,2102564000.0,327000000.0,,,
71,DELTA GALIL,"June 30, 2021",871906000.0,42351000.0,1.54,346301000.0,,,,,1610900000.0,694803000.0,,,476779000.0,,,"The company is updating its forecast for 2021 that was given in the previous quarter based on current market conditions and assuming the Corona pandemic does not return and break out in a severe manner, leading to closures or shutdowns in the countries where the company manufactures and sells its products.",
72,DIPLOMAT HOLDINGS,"June 30, 2021",1377000000.0,40000000.0,1.72,281000000.0,61000000.0,21000000.0,-17000000.0,,1282106000.0,495121000.0,,,608825000.0,,,,
73,DISCOUNT,"June 30, 2021",,1522000000.0,1.31,,,,,,310734000000.0,289388000000.0,,11203000000.0,20704000000.0,,,,
74,DISCOUNT INVESTMENTS,"June 30, 2021",80157000.0,927000.0,,,,,,,6816577000.0,6044624000.0,661955000.0,2990733000.0,64285000.0,,,,
75,SHOHAM BUSINESS,"June 30, 2021",47480000.0,16006000.0,0.48,,,,,,516536000.0,413561000.0,,,102975000.0,10000000.0,,"The company estimates that due to macro economic conditions, the general provision for credit losses will remain high.",
76,ECONERGY,2021-06-30,422000.0,-2230000.0,-0.6,,-2208000.0,278000.0,-773000.0,550000.0,26451000.0,1660000.0,,20908000.0,3883000.0,,,The company estimates that systems will be connected to the grid and move to the commercial operation phase in the coming three years.,
77,ECOPPIA,"June 30, 2021",3032000.0,-18888000.0,0.51,786000.0,-9121000.0,,,,111472000.0,4691000.0,,,106781000.0,,,,
78,EL AL,"June 30, 2021",222608000.0,,,-9920000.0,-17139000.0,,,,3061543000.0,3081544000.0,,,-307343000.0,,,The company expects to reach a cash flow balance during 2021.,
79,ELBIT IMAGING,30 ביוני 2021,,,,,,,,,112217000.0,102007000.0,,,94447000.0,2500000.0,,,
80,ELBIT SYSTEMS,"June 30, 2021",1302400000.0,101700000.0,2.3,339200000.0,117100000.0,157100000.0,-481656000.0,257152000.0,8754716000.0,2367383000.0,221271000.0,548675000.0,2390009000.0,58842000.0,44247000.0,,
81,ELCO,"June 30, 2021",6416000000.0,380000000.0,7.26,,554000000.0,,,,17285000000.0,,,,3991000000.0,60000000.0,,,
82,ELECTRA,"June 30, 2021",4227939000.0,118482000.0,,374700000.0,212471000.0,,,,7638438000.0,6315007000.0,3595239000.0,2719768000.0,1323431000.0,,,,
83,ELECTRA CONSUMER PRODUCTS,"June 30, 2021",1595432000.0,97700000.0,4.29,422708000.0,132920000.0,,,,5900000000.0,,,,1190000000.0,40000000.0,,,
84,ELECTRA POWER,"June 30, 2021",11655000.0,27358000.0,,,,28423000.0,51180000.0,-80770000.0,230832000.0,139939000.0,,,90893000.0,,,,
85,ELECTRA REAL ESTATE,"June 30, 2021",,129000000.0,,,,26500000.0,-143000000.0,118000000.0,1282351000.0,,,,550000000.0,12000000.0,,,
86,ELECTREON,"June 30, 2021",,-23225000.0,2.6,,-23061000.0,,,,182505000.0,12434000.0,,404000.0,170071000.0,,,,
87,ELLOMAY,"September 30, 2021",19455000.0,-5801000.0,-0.44,4893000.0,430000.0,6397000.0,-52764000.0,44292000.0,495788000.0,368787000.0,52009000.0,316778000.0,119762000.0,,,The Company estimates that in 2022 the subsidy will increase and will be paid in accordance with the forecasts,
88,ELSPEC,"June 30, 2021",31413000.0,2480000.0,0.12,14330000.0,2386000.0,,-125000.0,-1590000.0,86691000.0,22244000.0,2200000.0,4005000.0,64487000.0,,,,
89,EMILIA DEVELOPMENT,"June 30, 2021",885169000.0,35334000.0,0.68,204351000.0,67135000.0,62000000.0,,,2337094000.0,760716000.0,11634000.0,,609657000.0,10300000.0,27993774.0,,
90,ENDYMED,2021-06-30,10545000.0,1870000.0,0.136,5311000.0,1975000.0,4753000.0,239000.0,-413000.0,16586000.0,4375000.0,,,10376000.0,,,,
91,ENERGEAN,30 June 2021,205466000.0,-35658000.0,-0.2,57826000.0,35515000.0,53100000.0,-438715000.0,1061586000.0,5327745000.0,4537297000.0,19020000.0,2819809000.0,790448000.0,,177117612.0,"2021 production guidance re-iterated at 38,000-42,000 kboed and 2021 development and production capital expenditure guidance re-iterated as $470,000,000-550,000,000",
92,ENERGIX,"June 30, 2021",263069000.0,77821000.0,0.17,195778000.0,,,,,3811009000.0,1920942000.0,302596000.0,1534591000.0,1580296000.0,,,"Revenue 660,000,000 to 700,000,000 FFO 420,000,000 to 460,000,000",
93,ENLIGHT ENERGY,"June 30, 2021",,,,,,,,,,,,,,,,,
94,ENLIVEX,"June 30, 2021",,-3108000.0,-0.17,,-3808000.0,-6750000.0,-47387000.0,60918000.0,95187000.0,4981000.0,,405000.0,90206000.0,,18305882.0,Company believes that its existing funds will be sufficient to continue business through Q4 2023,
95,EQUITAL,"June 30, 2021",964000000.0,465000000.0,,,608000000.0,,,,20438099000.0,678381000.0,,,3837377000.0,,,The company's assessment regarding the forecast of natural gas sales for 2021 is 8.5 BCM,
96,EVOGENE,"August 11, 2021",468000.0,-6898000.0,-0.15,69000.0,-7446000.0,,8772000.0,937000.0,87537000.0,5326000.0,,5568000.0,76643000.0,,40580563.0,"Management continues to estimate that the cash usage for the full year of 2021 will be within the anticipated range of $20,000,000 - $22,000,000. These guidelines exclude the cash usage of Evogene's subsidiary Lavie Bio.",
97,FATAL HOLDINGS,June 30 2021,3058769.0,271527.0,,,2847975.0,3016480.0,-209634.0,189476.0,188136349.0,164677802.0,,410315.0,23458547.0,,,,
98,FLYING SPARK,"June 30, 2021",6896.0,-2533266.0,-0.79,6896.0,,-2689462.0,-41055.0,23339167.0,24118454.0,4061211.0,,,18768665.0,,,,
99,FORMOLA,"August 19, 2021",1160518000.0,67413000.0,1.66,266499000.0,97988000.0,,,,2586277000.0,1458846000.0,156581000.0,159519000.0,517474000.0,12000000.0,15350431.0,"Sapiens increased its revenue guidance for the second time this year, to a range of $461 to $466 million from its prior range of $459 to $464 million and increased its operating margin guidance to a range of 17.2% to 17.5% from its prior range 17.0% to 17.4%. Magic increased its 2021 revenue guidance for the second time this year to a range of $450 to $460 million from its prior range of $425 to $435 million.",
100,FOX,"June 30, 2021",1775309000.0,156310000.0,9.99,1040606000.0,237799000.0,280038000.0,-46714000.0,401982000.0,5695592000.0,3633967000.0,248721000.0,427853000.0,2061625000.0,77764000.0,,,
101,WILLY FOOD INTERNATIONAL,"August 16, 2021",,,,,,,,,,,,,,,13867017.0,"The Company's strategy for the near future is to develop new products, enter into new categories with potential of high gross profit margins, improve the visibility of its products in the stores and strengthen its brand, supply chain and sufficient inventory.",
102,GALILEO TECH,"June 30, 2021",,-3081000.0,-0.12,,,-689000.0,-470000.0,1129000.0,19961000.0,5876000.0,,,14085000.0,,,,
103,GAMLA HAREL,"June 30, 2021",24774000.0,10517000.0,0.2,,,39867000.0,-131000.0,-38223000.0,525667000.0,192565000.0,92523000.0,91000000.0,191175000.0,-65000000.0,53566667.0,,
104,GAN SHMUEL,2021-06-30,108792000.0,1936000.0,0.12,20435000.0,2623000.0,2081000.0,-337000.0,-3452000.0,212565000.0,82000000.0,,,132740000.0,,,,
105,GAON GROUP,"June 30, 2021",213900000.0,-2074000.0,-0.27,28626000.0,-600000.0,54425000.0,-1100000.0,-57000000.0,833187000.0,422370000.0,20349000.0,438709000.0,402697000.0,10000000.0,,,
106,GAV YAM,"June 30, 2021",39642000.0,29331000.0,,,38467000.0,16426000.0,,-16184000.0,264600000.0,71017000.0,,,193583000.0,8000000.0,,,
107,GEFFEN RESIDENCE & RENEWAL,"August 30, 2021",375000.0,-1457000.0,-0.2,,,-498000.0,411000.0,-66000.0,43049000.0,21721000.0,,,,,,,
108,GENCELL,"June 30, 2021",2801000.0,-8838000.0,1.26,1009000.0,,-5531000.0,-24786000.0,13470000.0,87280000.0,6854000.0,,,75741000.0,,93382437.0,"The company expects that the current order backlog, along with the continued success of installations (POC) among customers and business collaborations, will help the company meet its business goals for 2021.",
109,GENERATION CAPITAL,"June 30, 2021",,256066000.0,,,14262000.0,,,,1610086000.0,276446000.0,,,1333640000.0,50000000.0,,,
110,GILAT,"August 10, 2021",56923000.0,-129000.0,-0.0,16715000.0,-337000.0,8401000.0,-4248000.0,,350623000.0,108064000.0,4000000.0,,228714000.0,35003000.0,56508539.0,expect to continue with our high revenue and profitability growth through the second half of 2021. We expect this growth to increase even further in 2022,
111,GIVOT PARTICIPATION UNIT,"June 30, 2021",423000.0,-14062000.0,-0.011,,,-9645000.0,-277000.0,6971000.0,5842000.0,18300000.0,3650000.0,4942000.0,-12458000.0,,124129000.0,"The company is planning to perform a new bypass drilling, the expense for this will be evaluated to approximately $2,000,000.",
112,GO TO,"June 30, 2021",43218000.0,-24670000.0,,4267000.0,-19780000.0,,,,73543000.0,35878000.0,,,,,,,
113,GOLAN INDUSTRIES,30.06.2021,177624000.0,20120000.0,1.04,53706000.0,24630000.0,24393000.0,-591000.0,-2325000.0,446179000.0,231531000.0,33800000.0,28966000.0,224978000.0,14000000.0,,,
114,GOLD,"June 30, 2021",138840000.0,51428000.0,12.76,22602000.0,,16998000.0,-15821000.0,-11514000.0,796873000.0,226256000.0,5000000.0,42500000.0,570617000.0,,4028843.0,,
115,GOLDEN HOUSE,"June 30, 2021",26251000.0,5036000.0,,12752000.0,7028000.0,8872000.0,-25856000.0,-18169000.0,738344000.0,470540000.0,,,267804000.0,,15568000.0,,
116,HADASIT BIO,"June 30, 2021",43001000.0,31219000.0,2.22,,,,,,62806000.0,1114000.0,,,61668000.0,,120618200.0,"The Company's liquid assets are sufficient to finance the Company's current operations and continued investments in portfolio companies, in the foreseeable future.",
117,HAGAG EUROPE,"June 30, 2021",8755000.0,11750000.0,,2076000.0,1148000.0,,,,122838000.0,87436000.0,25236000.0,2215000.0,19359000.0,,,The company is working to market the remaining apartments in the project,
118,HAGAG,"June 30, 2021",210531000.0,56891000.0,1.08,108787000.0,,,,,1565965000.0,680134000.0,,,548539000.0,,,,
119,HAMAMA,2021-06-30,142975000.0,6276000.0,0.44,15513000.0,8199000.0,1150000.0,220000.0,-6804000.0,186207000.0,95033000.0,58249000.0,5047000.0,79186000.0,,,,
120,HAMASHBIR 365,"June 30, 2021",669363000.0,-6525000.0,-0.02,284582000.0,56001000.0,12600000.0,-8200000.0,-7700000.0,1501813000.0,1463671000.0,3634000.0,38864000.0,34389000.0,,174845000.0,,
121,HAMAT,"June 30, 2021",396837000.0,39152000.0,0.11,176950000.0,51570000.0,,,,984864000.0,645375000.0,222892000.0,57771000.0,339489000.0,,,,
122,POALIM,30 June 2021,434705000.0,-2395000.0,,,,,,,18857645000.0,18819756000.0,4927511000.0,13892224000.0,37889000.0,,,,
123,HAREL,"June 30, 2021",103410.0,12526.0,,,,,,,4462679.0,4470586.0,,,-7907.0,,,,
124,HIGHCON SYSTEMS,"June 30, 2021",6451000.0,-11413000.0,0.166,554000.0,-7322000.0,-8254000.0,-102000.0,6569000.0,18727000.0,11203000.0,156000.0,3945000.0,-3993000.0,,,The company expects continued improvement in gross profitability in line with the expected increase in revenues.,
125,HILAN,2021-06-30,851278000.0,70631000.0,,197529000.0,98858000.0,100529000.0,-2306000.0,-102135000.0,1423996000.0,543006000.0,20000000.0,47681000.0,502962000.0,-22542000.0,,,
126,HIRON,"June 30, 2021",150415000.0,59280000.0,150.02,98216000.0,,46749000.0,-6497000.0,-40315000.0,1092476000.0,156463000.0,121038000.0,156039000.0,776442000.0,,,,
127,HIVE 2040 PARTICIPATION UNIT,"June 30, 2021",,,,,,,,,,,,,,,,The company continues to monitor and examine the impact of the spread of the Corona virus on its activity and the activity of existing portfolio companies. The spread of the Corona virus may have a negative impact on the company's activity and on existing portfolio companies and on the realization of the relevant risk factors for the company's activity.,
128,HOLMES PLACE,"June 30, 2021",92704000.0,-77353000.0,-1.03,6821000.0,,40326000.0,-17051000.0,-23103000.0,1070215000.0,454161000.0,61670000.0,18057000.0,71637000.0,,,Possibility of restrictions affecting operation of the clubs and influence company outcomes,
129,HOMEBIOGAS,"June 30, 2021",1016000.0,-4222000.0,-0.42,-488000.0,-3929000.0,-3565000.0,492000.0,9228000.0,8941000.0,2586000.0,,,6355000.0,,,,
130,HUMAN XT,"June 30, 2021",20686000.0,,,10081000.0,,-27257000.0,2107000.0,150032000.0,166344000.0,17520000.0,,,148824000.0,,,"The company estimates that 9-12 months from signing a distribution agreement is needed to start selling the company's product, and that the completion of registration in Taiwan is expected in 2022.",
131,ICL,"June 30, 2021",1617000000.0,140000000.0,0.11,570000000.0,243000000.0,242000000.0,-58000000.0,-31000000.0,10080000000.0,5701000000.0,630000000.0,2212000000.0,4201000000.0,,1285658000.0,"ICL is raising its expectations for full year adjusted EBITDA to a range of $1,315 million to $1,375 million.",
132,IDENTI,2021-06-30,7097000.0,-620000.0,-0.07,3143000.0,,221000.0,-397000.0,136000.0,28247000.0,3544000.0,,,24425000.0,,9000000.0,,
133,IDOMOO,"June 30, 2021",4892000.0,-5157000.0,-10.85,3912000.0,-3536000.0,,,,26239000.0,13750000.0,,,12489000.0,,,,
134,ILEX MEDICAL,"June 30, 2021",495571000.0,70593000.0,6.26,153241000.0,91579000.0,69320000.0,-41577000.0,-73626000.0,779247000.0,335709000.0,15484000.0,2415000.0,443538000.0,-60000000.0,,,
