,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
11,ALONY HETZ,"June 30, 2020",119329000.0,171842000.0,1.45,,236061000.0,37305000.0,-556000.0,849000.0,25824271000.0,1695043000.0,3223000.0,983855000.0,9814341000.0,,172992000.0,,
12,ARAN,"June 30, 2020",41173000.0,1673000.0,0.48,10678000.0,1673000.0,2132000.0,1376000.0,9721000.0,118056000.0,59196000.0,14989000.0,8944000.0,59196000.0,0.0,4886000.0,,
13,ASHOT,30 ביוני 2020,174679000.0,2974000.0,0.13,15513000.0,4478000.0,,-7939000.0,9454000.0,530042000.0,283957000.0,,,283022000.0,,,"החברה מעריכה, כי במהלך שנת 2020 צפויה ירידה משמעותית בהכנסות החברה במגזר האזרחי כתוצאה ישירה של מחלת נגיף הקורונה (COVID19), ביחס להכנסותיה במגזר זה בשנת 2019",
14,AUDIOCODES,"July 28, 2020",53500000.0,6600000.0,0.21,35698000.0,8844000.0,10730000.0,8000.0,85738000.0,341224000.0,192194000.0,1836000.0,600000.0,192194000.0,,32062000.0,,
15,BATM,17 August 2020,77410000.0,1585000.0,0.36,23003000.0,2403000.0,4400000.0,-1289000.0,-2567000.0,181847000.0,76445000.0,4627000.0,723000.0,109721000.0,,440279074.0,"Total Group revenue is anticipated to increase by 32% for full year 2020 over 2019, and EBITDA is expected to increase by 48%",
16,BET SHEMESH,לרבעון שני לשנת 2020,33386000.0,1251000.0,0.15,5256000.0,3127000.0,,-6955000.0,815000.0,260303000.0,132984000.0,72519000.0,54800000.0,120950000.0,,,החברה צופה כי במהלך שנת 2020 תהיה ירידה בהכנסות הקבוצה בשיעור של בין 15% לבין 20% ביחס לתקופה המקבילה אשתקד.,
17,BIOLIGHT,"30 ביוני, 2020",183000.0,-5899000.0,-1.44,80000.0,-6526000.0,-8555000.0,-70000.0,2832000.0,74951000.0,6804000.0,,,62382000.0,,4542901.0,,
18,BRACK CAPITAL PROPERTIES,30 ביוני 2020,31503000.0,57600000.0,7.45,,,20680000.0,26493000.0,-59586000.0,1484474000.0,787847000.0,,,759028000.0,,,,
19,BRILL,2020 ליום 30 ביוני,206553.0,-7722.0,,101359.0,89.0,39511.0,-4363.0,-28538.0,497070.0,246618.0,103788.0,112879.0,124501.0,,,,
20,BIO VIEW,2020-06-30,35790000.0,-512000.0,-0.04,20267000.0,-508000.0,2496000.0,-269000.0,-950000.0,36983000.0,12033000.0,9888000.0,2145000.0,24950000.0,,,,
21,BIRMAN,30/06/2020,121141000.0,4441000.0,0.4,38821000.0,9713000.0,,-727000.0,5606000.0,308308000.0,62019000.0,8232000.0,57949000.0,91707000.0,3500000.0,,,
22,BONUS BIOGROUP,30 ביוני 2020,,-22240000.0,-0.07,-11083000.0,-22240000.0,-6902000.0,-157000.0,4918000.0,6990000.0,20711000.0,15545000.0,5166000.0,15861000.0,,,,
23,CAMTEK,"August 5, 2020",37000000.0,5300000.0,0.13,16943000.0,5410000.0,11100000.0,,,197323000.0,50831000.0,,,146492000.0,,39033000.0,Management expects revenues for the third quarter to be between $38-39 million.,
24,CAN FITE BIOFARMA,"August 27, 2020",402000.0,-8235000.0,-0.04,,-8107000.0,-8488000.0,-1000.0,14850000.0,12800000.0,2143000.0,,,9156000.0,715000.0,254940675.0,Piclidenoson Phase III rheumatoid arthritis and psoriasis interim data expected Q4 2020. Planning to commence Phase III trial for Namodenoson in the treatment of liver cancer.,
25,CLAL BIOTECH,30 ביוני 2020,,31239000.0,3.12,,,9940000.0,,-28000000.0,255062000.0,,,,249098000.0,17400000.0,,,
26,COMPUGEN,"July 30, 2020",,-13374000.0,-0.18,,-14180000.0,-11566000.0,-88708000.0,103545000.0,145920000.0,145920000.0,750000.0,2788000.0,129467000.0,,75774881.0,,
27,CELLCOM,"August 17, 2020",855000000.0,-46000000.0,-0.3,191000000.0,-22000000.0,196000000.0,-268000000.0,-255000000.0,6782000000.0,4908000000.0,324000000.0,2711000000.0,1874000000.0,,148643153.0,,
28,COFIX GROUP,30/06/2020,143032000.0,-4829000.0,,43627000.0,-3669000.0,94000.0,20893000.0,-20338000.0,235612000.0,198295000.0,89275000.0,109020000.0,37317000.0,,,"Mentioned in the report, including the impact of COVID-19 and future plans.",
29,DISCOUNT INVESTMENTS,"June 30, 2020",6335000.0,302000.0,,,,2062000.0,-612000.0,-1070000.0,260400000.0,208405000.0,51995000.0,162904000.0,260400000.0,,,,
30,DAN HOTELS,2020 30 ביוני,1497363.0,118586.0,1.22,500738.0,185924.0,,-392270.0,,2581394.0,1144477.0,,,1028295.0,,,"The company expects a negative impact on revenue, profitability, and net income for 2020",
31,ELECTRA,30 ביוני 2020,1387480.0,61862.0,2.6,368013.0,106131.0,,-58299.0,-111264.0,2896454.0,901697.0,1276353.0,901697.0,718404.0,30000.0,22007567.0,,
32,ELECTRA POWER,"June 30, 2020",12681000.0,-560000.0,,,7006000.0,13354000.0,-989000.0,-11877000.0,290049000.0,222374000.0,,,67675000.0,,,,
33,ENDYMED,"30 ביוני, 2020",6028000.0,467000.0,0.127,3353000.0,517000.0,-792.0,-349.0,-446.0,14094000.0,5948000.0,,,8166000.0,,,,
34,ENLIVEX,August 2020,,-3835000.0,-0.31,,-4129000.0,-2895000.0,-12166000.0,22553000.0,35437000.0,5245000.0,,236000.0,30192000.0,,13441436.0,We believe that our existing funds will be sufficient to continue our business and operations as currently conducted through the fourth quarter of 2022.,
35,ELBIT IMAGING,30 ביוני 2020,1762000.0,-136918000.0,,,-63476000.0,,123024000.0,-138987000.0,150254000.0,319490000.0,4076000.0,159364000.0,112217000.0,,,,
36,ELBIT SYSTEMS,"August 13, 2020",1079400000.0,89300000.0,2.02,280500000.0,117100000.0,169300000.0,55457000.0,-106690000.0,7579497000.0,7579497000.0,166061000.0,587538000.0,2240440000.0,0.44,44198000.0,,
37,ELDAV,30 ביוני 2020,,,,,,,,,171500000.0,82850000.0,,15700000.0,83482000.0,,,,
38,ELLOMAY,September 2020,4214000.0,-4269000.0,-0.29,621000.0,-3071000.0,-1926000.0,-55359000.0,64365000.0,361628000.0,254308000.0,18822000.0,164692000.0,107320000.0,,,,
39,EMILIA DEVELOPMENT,"30 ביוני, 2020",435984000.0,39137000.0,,102240000.0,69677000.0,101000000.0,-26000000.0,-56000000.0,1001761000.0,760716000.0,,,891895000.0,,27993774.0,,
40,ENERGEAN,10 September 2020,2070000.0,-77268000.0,-0.43,-15864000.0,-93252000.0,-14501000.0,-242635000.0,141656000.0,2609868000.0,1425224000.0,38040000.0,1055818000.0,918277000.0,,177089406.0,2020 pro forma full year production guidance is maintained at 44.5-51.5 kboed. 2020 pro forma capital expenditure guidance reduced to $635 – 705 million,
41,ENLIGHT ENERGY,30.6.2020,83042000.0,7956000.0,,68152000.0,,86861000.0,-472048000.0,591209000.0,1421462000.0,606147000.0,391669000.0,3144783000.0,468680000.0,,,,
42,FORMOLA,"August 18, 2020",903334000.0,22253000.0,1.44,206065000.0,79510000.0,,,,2169674000.0,628972000.0,102040000.0,204100000.0,433284000.0,8000000.0,15292372.0,Sapiens has raised its 2020 revenue guidance from $368 - $377 million to the range of $376 - $381 million.,
43,FOX,"30 ביוני, 2020",1212697.0,52578.0,3.85,688063.0,110440.0,210336.0,-55634.0,293346.0,4332484.0,3278663.0,,,1053821.0,49100.0,,,
44,FORESIGHT,"August 20, 2020",,-3331000.0,-0.02,,-2743000.0,-2528000.0,-2827000.0,13082000.0,24832000.0,2645000.0,,,22187000.0,,,,
45,WILLY FOOD INTERNATIONAL,"August 3, 2020",104200000.0,15200000.0,1.15,39500000.0,16900000.0,23800000.0,,,547472000.0,36228000.0,,,507752000.0,,13217017.0,,
46,GOLDEN HOUSE,2020-06-30,27907000.0,-6135000.0,-0.39,13969000.0,-5181000.0,3250000.0,21910000.0,7062000.0,726701000.0,491624000.0,190831000.0,282849000.0,253021000.0,,15374000.0,,
47,GOLF,30 ביוני 2020,376237.0,-11379.0,-0.27,223705.0,3145.0,110000.0,-25000.0,-33000.0,1077186.0,893581.0,17011.0,35056.0,223266.0,,,,
48,GALILEO TECH,"June 30, 2020",,-1599000.0,-0.07,,-1568000.0,-137000.0,-135000.0,100000.0,1055000.0,3220000.0,,,-2165000.0,,,,
49,GAON HOLDINGS,"June 30, 2020",250594000.0,1710000.0,0.79,39608000.0,4729000.0,,-52347000.0,,835460000.0,387693000.0,156879000.0,48988000.0,245811000.0,,,The company is expected to complete the project by the end of 2020.,
50,GENERATION CAPITAL,30 ביוני 2020,,,0.135,,,,-1925.0,9782.0,1146058.0,199729.0,,122177.0,946329.0,-876.0,,,
51,GAV YAM,"June 30, 2020",6446000.0,3880000.0,,,5325000.0,,,,228193000.0,61766000.0,978000.0,60788000.0,166427000.0,0.0,,,
52,GILAT,"August 31, 2020",38315000.0,-4225000.0,-0.08,9588000.0,-3454000.0,,-928000.0,-108000.0,358306000.0,108144000.0,4000000.0,0.0,236930000.0,,55505342.0,,
53,GINEGAR,30 ביוני 2020,265157000.0,12859000.0,0.85,61443000.0,36938000.0,63040000.0,-5299000.0,-1817000.0,602247000.0,375985000.0,64407000.0,87312000.0,226262000.0,5000000.0,,The management believes that the impact of the Corona crisis on the results of the first half of the company is not material.,
54,GLOBAL KNAFAIM,30 ביוני 2020,13188000.0,-18004000.0,,5471000.0,,,5491000.0,7962000.0,243876000.0,161658000.0,,139917000.0,82218000.0,,,,
55,GLOBRANDS,2020-08-12,619303000.0,17101000.0,14.54,116395000.0,23016000.0,37923000.0,-866000.0,-44767000.0,232263000.0,174642000.0,,,47155000.0,-29000000.0,,,
56,HAMAT,30 ביוני 2020,311016000.0,16707000.0,0.48,126466000.0,28550000.0,,-51523000.0,38224000.0,919618000.0,654348000.0,422118000.0,232230000.0,265270000.0,0.0,0.0,,
57,ICL,"July 29, 2020",1203000000.0,-168000000.0,-0.13,320000000.0,-169000000.0,177000000.0,-123000000.0,-168000000.0,9226000000.0,5368000000.0,,2297000000.0,3722000000.0,36000000.0,1280721000.0,"The Company is unable to accurately assess the full future impact of the COVID-19 pandemic on its operations, due to, among other factors, the heightened volatility in global markets, the uncertainty regarding the duration of the pandemic, the extent of its impact on the markets in which we operate, and additional countermeasures that the governments and central banks may take.",
58,ISRAMCO PARTICIPATION UNIT,30 ביוני 2020,181000000.0,98000000.0,0.1308,,109000000.0,101000000.0,76209000.0,-577369000.0,1306200000.0,700961000.0,234000000.0,467170000.0,605239000.0,-80000000.0,2590457.0,,
59,ISSTA,30.6.2020,502434.0,83160.0,6.12,216347.0,42903.0,,-261517.0,275808.0,1700413.0,1064550.0,,,635873.0,,13145.0,,
60,INFEMIL,30 ביוני 2020,28000.0,-7792000.0,-7.63,-663000.0,-7792000.0,1621000.0,222000.0,224000.0,2710000.0,10446000.0,1977000.0,8875000.0,-8142000.0,,,,
61,THE ISRAEL CORPORATION,30 ביוני 2020,2522000000.0,-143000000.0,,,48000000.0,,-27000000.0,106000000.0,10545000000.0,6961000000.0,,3582000000.0,3584000000.0,23000000.0,,,
62,KADIMASTEM,2020-06-30,,-12327000.0,,,-24705000.0,-11275000.0,-688000.0,10934000.0,7289000.0,6297000.0,1168000.0,2068000.0,-11696000.0,,,,
63,KARDEN ISRAEL,30 ביוני 2020,64551000.0,-88428000.0,-0.72,13969000.0,-23070000.0,-41514000.0,25863000.0,-10845000.0,487752000.0,676164000.0,503617000.0,0.0,-185869000.0,0.0,123022256.0,,
64,KERUR,30.6.2020,217245000.0,24623000.0,2.06,102067000.0,68431000.0,,-26648000.0,-60302000.0,1118299000.0,25968000.0,,,858669000.0,,37874000.0,,
65,KNAFAIM,30 ביוני 2020,,-103682.0,,,-70698.0,,,,,,,,-103302.0,,,,
66,KAFRIT,"30 ביוני, 2020",411711000.0,25269000.0,1.06,86014000.0,38581000.0,,-23398000.0,-47870000.0,679378000.0,345340000.0,117432000.0,53252000.0,321437000.0,6000000.0,,,
67,KAMADA,"August 12, 2020",66400000.0,8700000.0,0.2,22600000.0,8800000.0,10700000.0,-17541000.0,24128000.0,206091000.0,30267000.0,431000.0,63000.0,169765000.0,,,"Total revenues of between $132,000,000 and $137,000,000 for full-year 2020",
68,KENON,"September 2, 2020",,278000000.0,5.19,13000000.0,6000000.0,55000000.0,122000000.0,80000000.0,1913000000.0,940000000.0,47000000.0,507000000.0,973000000.0,,,,
69,LAHAV,30 ביוני 2020,,,,,,,,,294671.0,256657.0,310830.0,,,,,,
70,LAPIDOTH-HELETZ - LIMITD PARTNERSHIP,30 ביוני 2020,341247000.0,31248000.0,0.15,61500000.0,8112000.0,,832000.0,-32889000.0,1104597000.0,465330000.0,107859000.0,318391000.0,639267000.0,,,,
71,LIVEPERSON,"August 4, 2020",91600000.0,-18627000.0,-0.28,,3500000.0,,-24259000.0,10365000.0,518157000.0,373601000.0,10868000.0,184389000.0,144556000.0,,65650782.0,Yes,
72,LEUMI,30.06.2020,,462000000.0,0.32,,,,,,517650000000.0,481057000000.0,,,36132000000.0,,,,
73,LEVINSKI OFER,30 ביוני 2020,,-925000.0,-0.0,2458000.0,1235000.0,,2414000.0,-7647000.0,207051000.0,,22203000.0,19929000.0,28114000.0,,,,
74,LINEAGE THERAPY,"August 6, 2020",779000.0,-6522000.0,-0.04,311000.0,-6402000.0,-9265000.0,11958000.0,493000.0,112080000.0,14387000.0,7519000.0,3315000.0,97693000.0,,149821000.0,,
75,MEGA OR,30 ביוני 2020,,226237.0,,,257271.0,,-412380.0,552342.0,4820653.0,2779917.0,,2316509.0,1819982.0,,,,
76,MICRONET,30 ביוני 2020,17617000.0,-8915000.0,-4.68,-308000.0,-10820000.0,476000.0,-2515000.0,328000.0,18169000.0,14223000.0,4110000.0,,1376000.0,,,,
77,MISHORIM,25 באוגוסט 2020,401170.0,-55661.0,,56354.0,-28078.0,6214.0,-33680.0,87571.0,2914317.0,2077612.0,,,836705.0,,,,
78,MIZRAHI TEFAHOT,30.06.2020,,717000000.0,,,,,,,291560000000.0,274090000000.0,,,16653000000.0,,,,
79,MALAM TEAM,30.06.2020,1055914.0,28389.0,12.7,128227.0,49313.0,,-37927.0,33897.0,1508058.0,573735.0,205755.0,98788.0,573735.0,,2189523.0,,
80,NETO MALINDA,30 ביוני 2020,1509052.0,79857.0,4.46,204290.0,84137.0,,-500000.0,-116565.0,1271805.0,389948.0,47610.0,21836.0,897353.0,,19790.0,,
81,MATRIX,30/06/2020,1830554.0,84634.0,1.25,259376.0,134153.0,,,,3012216.0,877477.0,330586.0,643037.0,758158.0,64700.0,,,
82,MAYTRONICS,"30 ביוני, 2020",377872.0,61353.0,0.68,161543.0,77394.0,,,,813211.0,425990.0,,205046.0,490684.0,14000.0,,"צבר ההזמנות של החברה ליום 30.06.2020 המיועדות להימכר עד סוף שנת 2020 מסתכם בכ- 86.2 מיליון שייח לעומת צבר הזמנות של 77.2 מיליון שייח ליום 30.06.2019. עלייה של כ- 11.6% המוסברת, ככל הנראה, כהמשך לעלייה בפעילות של הרבעון השני.",
83,MEDIPOWER,II 2020,19114000.0,4229000.0,0.108,,12679000.0,7107000.0,-8423000.0,20138000.0,218591000.0,132269000.0,,,72619000.0,,38266000.0,,
84,MENDELSON INFRASTRUCTURE,"June 30, 2020",402941.0,13707.0,,98358.0,21898.0,45955.0,-1571.0,-26440.0,795503.0,470578.0,30785.0,43893.0,324925.0,,,,
85,MILLENNIUM FOOD PARTICIPATION UNIT,30 ביוני 2020,,,,,,,,,51000.0,1.0,,,-146.0,,,,
86,MIRLAND DEVELOPMENT CORPORATION,"30 ביוני, 2020",,,,,,,,,353325.0,288050.0,,,,,,,
87,MODIIN PPARTICIPATION UNITU,"2020 ,20 באוגוסט",5374000.0,684000.0,0.062,,576000.0,-499000.0,-889000.0,1035000.0,15793000.0,15346000.0,,,15812000.0,,,,
88,NAVITAS PTRO PARTICIPATION UNIT,30 ביוני 2020,,-44000.0,,,-57000.0,,,,202879000.0,205042000.0,41060000.0,158587000.0,-2163000.0,,,,
89,NEXTGEN,30 ביוני 2020,,,,,,,,,1214000.0,779000.0,,,435000.0,,,,
90,NETO HOLDINGS,30 ביוני 2020,1625000000.0,132002000.0,24.79,231000000.0,97000000.0,29000000.0,10000000.0,-23000000.0,1700900000.0,844896000.0,,,844896000.0,166000000.0,,,
91,NEXTCOM,30 ביוני 2020,149441000.0,4580000.0,0.24,18067000.0,,,-747000.0,-5681000.0,198328000.0,74012000.0,,,74012000.0,,14181000.0,,
92,NISSAN,30.06.2020,189271000.0,37510000.0,1.77,43821000.0,24305000.0,53470000.0,5700000.0,-11700000.0,742156000.0,236670000.0,173832000.0,102676000.0,307347000.0,0.0,25574000.0,,
93,NORSTAR,30 ביוני 2020,,60000000.0,2.33,,,-28000000.0,1343000000.0,-15230000000.0,42075000000.0,25491000000.0,,,2273000000.0,,,,
94,NOVOLOG,2020,267265000.0,10137000.0,0.026,98632000.0,33060000.0,,-59468000.0,35760000.0,2150253000.0,,,,287762000.0,12000000.0,386877000.0,"The company estimates that in 2021, its consolidated Adjusted EBITDA will amount to approximately NIS 100 million, with an operating profit of approximately NIS 64 million from operations in Israel.",
95,OPC ENERGY,30 ביוני 2020,577467.0,21808.0,0.065,117211.0,85139.0,,-342383.0,285326.0,3958063.0,3147438.0,,2715210.0,789714.0,,,,
96,OPKO HEALTH,"July 30, 2020",301200000.0,33700000.0,0.05,138500000.0,40900000.0,,,,2323700000.0,735400000.0,216500000.0,,1588300000.0,,640578794.0,,
97,ORAMED PHARM,"February 29, 2020",1348000.0,-6231000.0,-0.35,1258000.0,-6466000.0,-6625000.0,6900000.0,2329000.0,29881000.0,5155000.0,,8636000.0,16090000.0,,17645372.0,,
98,ORBIT,30.06.2020,23653000.0,1444000.0,0.078,6835000.0,1573000.0,3469000.0,-3032000.0,-3102000.0,54205000.0,32304000.0,19387000.0,2456000.0,32304000.0,,,The company estimates that 2020 sales will not have a material reduction in relation to the corresponding period last year,
99,ORMAT TECHNOLOGY,"June 30, 2020",174900000.0,23046000.0,0.45,65386000.0,48075000.0,154354000.0,-159027000.0,101422000.0,3418377000.0,1851760000.0,404646000.0,1430397000.0,1428397000.0,5600000.0,51043.0,,
100,OPAL BALANCE,30 ביוני 2020,29670000.0,10123000.0,0.051,,,-1432000.0,-1432000.0,-31425000.0,298205000.0,136036000.0,,,162169000.0,-3900000.0,,הכנסות החברה לשנת 2020 עלולות לקטון בכ-20%-15% לעומת שנת 2019.,
101,ORAD,30 ביוני 2020,69811000.0,-2621000.0,,12076000.0,95000.0,16600000.0,600000.0,-18200000.0,135095000.0,10300000.0,89509000.0,35291000.0,35291000.0,,,,
102,PAYTON,30 ביוני 2020,19615000.0,2378000.0,0.27,8489000.0,2977000.0,4514000.0,1300000.0,,59096000.0,7373000.0,,,51723000.0,4989000.0,,המחצית השנייה של שנת 2020 תתאפיין בהיקף פעילות דומה לזה שהיה במחצית הראשונה שלה.,
103,PCB TECHNOLOGIES,2020-06-30,57394000.0,2556000.0,0.04,6848000.0,2379000.0,6235000.0,-3943000.0,-2519000.0,140912000.0,47571000.0,,4834.0,93341000.0,,8874696.0,The financial impact of the COVID-19 pandemic cannot be reasonably estimated at this time. TAT will continue to consider and proactively implement cost and working capital efficiencies so that TAT can respond to these uncertain market conditions.,
104,PENINSULA GROUP,,,14093000.0,0.063,,15418000.0,,-150578000.0,-113409000.0,822245000.0,359323000.0,,,462922000.0,,,The product is expected to shrink by -6% in 2020 (compared to a forecast of 4.5% in the previous forecast published in May 2020) and grow by 7.5% in 2021.,
105,PLURI,"December 31, 2019",23000.0,-13509000.0,-0.86,22000.0,-13563000.0,-13542000.0,10660000.0,5967000.0,24860000.0,24860000.0,,,15910000.0,,16665641.0,,
106,PARTNER,"August 18, 2020",774000000.0,7000000.0,0.04,121000000.0,20000000.0,193000000.0,-322000000.0,35000000.0,5062000000.0,3346000000.0,,,1716000000.0,,182615000.0,The Company estimates that continuation in the international travel cessation will result in a material negative impact on the Company's results of operations for the second half of 2020.,
107,PAZ ENERGY,לרבעון שני של שנת 2020,12696000000.0,-101000000.0,,806000000.0,272000000.0,,-88000000.0,159000000.0,11015000000.0,7610000000.0,,,3405000000.0,60000000.0,,,
108,PERION NETWORK,"August 5, 2020",60300000.0,-2200000.0,-0.08,,-2513000.0,200000.0,-13638000.0,-1899000.0,290469000.0,122142000.0,8333000.0,4167000.0,168327000.0,,26629654.0,Revenue of $150-160 million in the second half of 2020 and Adjusted EBITDA of $11-13 million in the second half of 2020,
109,PLASSON INDUS,"June 30, 2020",632755000.0,49980000.0,4.83,224967000.0,68609000.0,,-26378000.0,-60775000.0,1881518000.0,983020000.0,379414000.0,145276000.0,898498000.0,19095910.0,,,
110,QUEENCO,30 ביוני 2020,59266000.0,-10862000.0,-0.32,21431000.0,-9618000.0,-6136000.0,-3085000.0,-328000.0,174300000.0,174300000.0,14919000.0,53765000.0,70418000.0,,,,
111,RAM ON,30 ביוני 2020,,12163000.0,0.7,2390000.0,80000.0,7551000.0,191000.0,-11078000.0,221870000.0,746486000.0,,,167131000.0,5000000.0,,,
112,REIT 1,30 ביוני 2020,156062000.0,54706000.0,0.66,,,,,-81117000.0,5340666000.0,2638990000.0,10068000.0,2315292000.0,2656723000.0,62000000.0,177400000.0,"אומדן ה- NOI המעודכן של החברה לשנת 2020 הינו כ- 330-340 מיליון שייח (מאוחד מורחב), ואומדן ה- FFO הריאלי המעודכן של החברה לשנת 2020 הינו כ- 235-245 מיליון שייח, אומדן ה- FFO הריאלי למניה המעודכן של החברה לשנת 2020 הינו כ- 1.32-1.37 שייח למניה",
113,RIMONI,30 ביוני 2020,92864000.0,28465000.0,3.61,49218000.0,33798000.0,,-10396000.0,-24078000.0,216076000.0,53822000.0,19687000.0,,163785000.0,25211000.0,8404000.0,,
114,ROBOGROUP,30 ביוני 2020,11044000.0,1229000.0,0.03,5125000.0,1218000.0,,240000.0,635000.0,17815000.0,13244000.0,1603000.0,944000.0,4673000.0,,39761000.0,,
115,RATIO PETROL PARTICIPATION UNIT,9 באוגוסט 2020,,,0.045,,,4300000.0,-19700000.0,,41258000.0,683000.0,,,40575000.0,,,הירידה החדה בביקוש לאנרגיה יחד עם מלחמת המחירים הביאו לירידות חדות במחירי הנפט. יצוין כי בחודשים האחרונים ניכרת התאוששות במחיר הנפט.,
116,RAVAD,30/06/2020,12669000.0,955915.0,,4737563.0,2196250.0,3392976.0,-124020.0,-1419600.0,687297000.0,186239000.0,64898000.0,336760000.0,285639000.0,,,,
117,RAVAL,30 ביוני 2020,268000000.0,17755000.0,0.213,64836000.0,,23100000.0,-28657000.0,12088000.0,262149000.0,93392000.0,51674000.0,0.0,0.0,,83543803.0,"הסרה הדרגתית של המגבלות ברחבי העולם, שהוטלו למניעת התפשטות מגיפת הקורונה, צמצמו בהדרגה את ההשלכות הכלכליות והפיננסיות של המשבר הכלכלי העולמי ואפשרו ליצרני כלי הרכב, לחזור בהדרגה לפעילות (אם כי לא מלאה עדיין). כמו כן, על פי התחזיות, ככל שמגמה זו תימשך, יצרניות כלי הרכב יחזרו לפעילות מלאה במהלך שנת 2021. בנסיבות אלו החברה מעריכה כי בחודשים הקרובים קצב מכירות חברות הקבוצה ילך ויגבר עד לחזרה לעבודה בהיקפים מלאים, במקביל ליצרני כלי הרכב, במהלך שנת 2021",
118,STRAWBERRY INC,30 ביוני 2020,33342000.0,19002000.0,,,,20188000.0,-17273000.0,-4535000.0,792550000.0,424571000.0,100525000.0,424571000.0,,6500000.0,,,
119,SUMMIT,30 ביוני 2020,268885.0,61637.0,57.0,219288.0,137195.0,,-54153.0,-170589.0,8012300.0,4273806.0,,,3412524.0,,69.1,,
120,SAPIENS,"August 4, 2020",93100000.0,9300000.0,0.18,38300000.0,12400000.0,20520000.0,-3605000.0,45421000.0,527294000.0,,19796000.0,98434000.0,237058000.0,6632000.0,51173000.0,Our outlook for 2020 has improved despite COVID-19.  Our revised 2020 revenue range is now $376 million to $381 million.  We are increasing our guidance to 16.5% to 16.9% from prior range of 16.0% to 16.5%.,
121,SAVERONE,"June 30, 2020",19000.0,-9448000.0,-3.36,21000.0,-8153000.0,-5382000.0,-37000.0,29264000.0,25844000.0,1860000.0,1735000.0,,22503000.0,,2814599.0,,
122,SKYLINE,30 ביוני 2020,78947.0,-13188.0,-0.78,,2283.0,-2951.0,-3501.0,20109.0,665755.0,415102.0,,35319.0,250653.0,,,,
123,SPRING,30 ביוני 2020,,3539000.0,0.42,,,-1632000.0,416000.0,-202000.0,69025000.0,65379000.0,,,68918000.0,,,,
124,TEUZA,"June 30, 2020",4621000.0,3109000.0,0.28,,,-630000.0,-2794000.0,-630000.0,32562000.0,3574000.0,,,28894000.0,,,,
