,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
21,DELEK GROUP,30.9.2020,,222700000.0,,,,212100000.0,-167600000.0,6400000.0,828752000.0,89282000.0,45181000.0,640000000.0,-530000.0,,1173815000.0,,
22,ELECTRA POWER,"September 30, 2020",19228000.0,-2758000.0,,,8559000.0,17624000.0,-1567000.0,-14899000.0,287547000.0,222070000.0,0.0,206200.0,65477000.0,,,,
23,EMET,30.9.20,1024094.0,23627.0,0.818,152887.0,39549.0,,-9189.0,-5080.0,799883.0,429410.0,,,295986.0,,,,
24,ENLIVEX,"October 30, 2020",,-2125000.0,-0.16,,-1959000.0,-5248000.0,-16538000.0,22553000.0,33372000.0,4873000.0,,499000.0,28499000.0,,13463771.0,We believe that our existing cash resources will be sufficient to fund our projected cash requirements approximately through the first quarter of 2023.,
25,EXPORT INVESTMENT,30 בספטמבר 2020,,16054000.0,1.42,,,,-36737000.0,42507000.0,915069000.0,799263000.0,52500000.0,198000000.0,799263000.0,,,,
26,ELBIT SYSTEMS,"November 24, 2020",1134169000.0,17000000.0,0.38,237400000.0,23530000.0,106708000.0,11759000.0,-52376000.0,7727162000.0,2256611000.0,290520000.0,538631000.0,2238604000.0,0.44,44198000.0,,
27,ELECTRA CONSUMER PRODUCTS,"September 30, 2020",1862000.0,79828.0,12.56,450967.0,109462.0,,368827.0,-477210.0,2006103.0,1383514.0,,,622589.0,360000.0,,,
28,ELLOMAY,"December 28, 2020",6844000.0,-5693000.0,-0.36,1190000.0,-3243000.0,-2275000.0,-79584000.0,93763000.0,394762000.0,268478000.0,10396000.0,124011000.0,124335000.0,,,,
29,ENLIGHT ENERGY,30.9.2020,179727000.0,12030000.0,0.0,117707000.0,80987000.0,99746000.0,-867302000.0,1228313000.0,1561354000.0,3118699000.0,394118000.0,2724581000.0,-1397348000.0,,624952374.0,,
30,FORESIGHT,"November 12, 2020",,-3980000.0,-0.02,,-3382000.0,,1948000.0,-153000.0,21346000.0,2579000.0,,832000.0,18767000.0,,,,
31,FORMOLA,"November 18, 2020",1390700000.0,34900000.0,2.25,322457000.0,124874000.0,,,,2216848000.0,938370000.0,115712000.0,205802000.0,444594000.0,,15292498.0,Between $358 million and $365 million,
32,FOX,"30 בספטמבר, 2020",,106680.0,7.61,547868.0,146218.0,399408.0,-78065.0,0.7,4246570.0,3149808.0,342112.0,445135.0,1096762.0,,,,
33,WILLY FOOD INTERNATIONAL,"November 10, 2020",111900000.0,21900000.0,1.63,34000000.0,14000000.0,28200000.0,-8602000.0,41137000.0,616044000.0,40468000.0,1520000.0,1806000.0,572142000.0,,13867017.0,,
34,GOLF,30 בספטמבר 2020,606148.0,-4061.0,-0.1,363507.0,18790.0,138054.0,-28548.0,-60000.0,1057626.0,881877.0,14528.0,489738.0,235521.0,,,,
35,GAN SHMUEL,30 בספטמבר 2020,145472000.0,3211000.0,0.21,25940000.0,654000.0,103000.0,-1009000.0,1380000.0,211117000.0,130717000.0,4758000.0,12858000.0,130717000.0,,,,
36,GAON GROUP,2020-09-30,375336.0,11640.0,,62580.0,19148.0,,-67274.0,447.0,842570.0,421155.0,,,421155.0,,,,
37,GAON HOLDINGS,"30 בספטמבר, 2020",375336000.0,5832000.0,0.41,62580000.0,14921000.0,,,,868272000.0,392080000.0,,,248200000.0,,,,
38,GENERATION CAPITAL,30 בספטמבר 2020,,109259.0,0.135,,,,-192603.0,604573.0,1414850.0,933502.0,,122301.0,986390.0,,,,
39,GILAT,"November 10, 2020",37300000.0,-11551000.0,-0.21,9443000.0,-10902000.0,,-2740000.0,-4096000.0,350212000.0,113631000.0,4000000.0,4000000.0,225265000.0,,55520197.0,,
40,GINEGAR,30 בספטמבר 2020,414635000.0,20822000.0,,92782000.0,19154000.0,63844000.0,-11026000.0,-43518000.0,584601000.0,349701000.0,,,234900000.0,5000000.0,,,
41,GLOBAL KNAFAIM,30 בספטמבר 2020,16951000.0,-17410000.0,,6888000.0,,,-22391000.0,28876000.0,218545000.0,,,,82812000.0,,,,
42,GLOBRANDS,30 בספטמבר 2020,2380070.0,63841.0,54.29,464512.0,88537.0,34374.0,-4915.0,-20867.0,247633.0,180410.0,77993.0,25836.0,47155.0,-29000.0,,החברה אינה צופה שלנגיף הקורונה והשלכותיו תהיה השפעה שלילית מהותית על תוצאותיה הכספיות של החברה,
43,GOLDEN HOUSE,30 בספטמבר 2020,45984000.0,2513000.0,0.16,24843000.0,11566000.0,,21861000.0,3346000.0,730611000.0,264371000.0,186135000.0,280105000.0,264371000.0,,15444000.0,,
44,ISRAEL CANADA,רבעון שלישי לשנת 2020,135875000.0,4740000.0,0.16,38059000.0,5688000.0,14713000.0,-9092000.0,-7532000.0,234131000.0,150399000.0,20723000.0,49323000.0,83732000.0,,,,
45,HAMAT,30 בספטמבר 2020,505164.0,32899.0,0.28,223469.0,52239.0,9249.0,-56484.0,3603.0,919528.0,638473.0,198934.0,200089.0,236518.0,,,,
46,ICL,"November 12, 2020",1204000000.0,54000000.0,0.04,365000000.0,100000000.0,203000000.0,-144000000.0,-169000000.0,9266000000.0,5326000000.0,614000000.0,2125000000.0,3791000000.0,29000000.0,1280179000.0,,
47,ISRAMCO PARTICIPATION UNIT,30/09/2020,248000000.0,172000000.0,0.1308,,188000000.0,,-208787000.0,-368380000.0,1310785000.0,785091000.0,161637000.0,469516000.0,679632000.0,80000000.0,2590457.0,,
48,INTERCURE,30 בספטמבר 2020,22497000.0,1919000.0,0.02,10749000.0,6091000.0,6325000.0,-20284000.0,-1579000.0,320852000.0,39910000.0,35167000.0,,281502000.0,,103665119.0,להערכת החברה הצמיחה בהכנסות וברווחיות צפויה להימשך גם ברבעון הרביעי,
49,KARDEN ISRAEL,30 בספטמבר 2020,42421000.0,-52428000.0,-0.72,7903000.0,-15167000.0,-40062000.0,1950000.0,-12487000.0,430802000.0,648285000.0,435706000.0,0.0,-209160000.0,0.0,0.0,,
50,KERUR,30.9.2020,694314000.0,87906000.0,,325306000.0,116924000.0,,-60082000.0,-60302000.0,1103872000.0,248445000.0,,,878533000.0,40000000.0,,,
51,KNAFAIM,30 בספטמבר 2020,,-390892.0,,,-27674.0,,,,284337.0,118753.0,36763.0,43218.0,118753.0,,16292.0,,
52,KAFRIT,"30 בספטמבר, 2020",629761000.0,38163000.0,1.26,131816000.0,61270000.0,48182000.0,-28325000.0,-10567000.0,658155000.0,326060000.0,143352000.0,66630000.0,326060000.0,9000000.0,,,
53,KAMADA,"November 11, 2020",101704000.0,15511000.0,0.35,37387000.0,16588000.0,6356000.0,-19011000.0,23767000.0,206345000.0,29583000.0,,,176729000.0,,,"Full-Year 2020 Total Revenue Guidance of $132,000,000 to $137,000,000",
54,KLIL,30.09.2020,94453000.0,16367000.0,,29321000.0,18020000.0,47492000.0,18847000.0,769000.0,416328000.0,139669000.0,,,334774000.0,0.0,,,
55,LAHAV,30/09/2020,,,,,,,,,,,,,,,,,
56,LEUMI,30.09.2020,,,,,,,,,,,,,,,,,
57,LINEAGE THERAPY,"September 30, 2020",571000.0,-7772000.0,-0.05,469000.0,-6725000.0,-14112000.0,12136000.0,25051000.0,103090000.0,12906000.0,,,90184000.0,,149991454.0,,
58,LIVEPERSON,"October 29, 2020",94804000.0,-38710000.0,-0.58,,9117000.0,37655000.0,-34163000.0,17147000.0,528325000.0,404630000.0,,187147000.0,123695000.0,,66451414.0,"Raising revenue guidance for the full year 2020 to a range of $362,500,000 to $364,500,000, and targeting full year revenue growth of 24% to 25%. Guidance for 2020 adjusted EBITDA to a range of $29,000,000 to $31,000,000.",
59,MEGA OR,30 בספטמבר 2020,,303944.0,,,359116.0,,,,5105260.0,4006638.0,,,1959429.0,150000.0,,,
60,MICRONET,30 בספטמבר 2020,31177000.0,-11072000.0,,4906000.0,-10828000.0,-1752000.0,-635000.0,60000.0,12865000.0,13814000.0,3920000.0,,-1676000.0,,,,
61,MISHORIM,30 בספטמבר 2020,352176.0,-83297.0,,88844.0,-74854.0,5000.0,-47027.0,69428.0,2883625.0,2054628.0,,,828997.0,,,,
62,MIZRAHI TEFAHOT,30.09.2020,,387000000.0,,,,,,,347050000000.0,288965000000.0,,,18272000000.0,,,,
63,MALAM TEAM,30 בספטמבר 2020,1565066.0,51703.0,23.29,203933.0,85530.0,,-36546.0,-68409.0,1490110.0,825863.0,,,596757.0,,2189523.0,,
64,MATRIX,30.09.2020,2806134.0,129858.0,1.9,400833.0,207157.0,,-55842.0,-145866.0,3084892.0,880906.0,590104.0,557247.0,773380.0,93800.0,,,
65,MAYTRONICS,"30 בספטמבר, 2020",944491.0,170635.0,1.49,396640.0,217048.0,242568.0,-47000.0,-76754.0,986561.0,494807.0,19342.0,205185.0,464473.0,55000.0,,החברה מעריכה שהיא תקדים ותשיג את יעדיה ארוכי טווח עד סוף השנה הנוכחית. ,
66,MELISRON,30/09/2020,907000000.0,654000000.0,,,,367000000.0,-220000000.0,281000000.0,17900000000.0,7534000000.0,1170000000.0,9073000000.0,7611000000.0,-60000000.0,,,
67,MENDELSON INFRASTRUCTURE,"30 בספטמבר, 2020",609004.0,17340.0,,152249.0,37224.0,50000.0,-1688.0,-37450.0,786692.0,462134.0,54861.0,50720.0,324558.0,4000.0,,"הערכת החברה, אם וככל שלא יוטלו הגבלות חדשות, למשבר הקורונה לא צפויה להיות השפעה מהותית על רווחיות החברה ברבעון הרביעי של שנת 2020",
68,NAVITAS PTRO PARTICIPATION UNIT,30 בספטמבר 2020,22517000.0,-2700000.0,,10170000.0,-1814000.0,,,,410889000.0,309775000.0,228235000.0,,101114000.0,,,,
69,NETO HOLDINGS,30.9.2020,2482389.0,186237.0,32.43,370009.0,171074.0,7000000.0,8800000.0,-110000.0,1703688.0,880000.0,345067.0,23493.0,844926.0,166000.0,,,
70,NEXTCOM,30 בספטמבר 2020,240424000.0,10059000.0,0.7,29906000.0,17418000.0,11700000.0,-6800000.0,10100000.0,234703000.0,155574000.0,4202000.0,55540000.0,79129000.0,3000000.0,14193000.0,,
71,NISSAN,30 בספטמבר 2020,180421000.0,25550000.0,,50963000.0,32514000.0,81300000.0,-9100000.0,-60000000.0,690220000.0,432800000.0,259200000.0,161400000.0,271400000.0,,,,
72,OPC ENERGY,30 בספטמבר 2020,977806.0,40203.0,0.27,196682.0,,306258.0,-433544.0,330426.0,4108332.0,3278493.0,,1832670.0,762115.0,,,,
73,ORAMED PHARM,"May 31, 2020",2029000.0,-8515000.0,-0.44,,-8740000.0,-9982000.0,-6337000.0,22308000.0,46155000.0,4135000.0,,7908000.0,34112000.0,,19496205.0,"See the section ""Management's Discussion and Analysis of Financial Condition and Results of Operations""",
74,ORBIT,30.09.2020,36379000.0,2833000.0,0.136,11673000.0,3444000.0,-520000.0,-835000.0,-3436000.0,56223000.0,22426000.0,89166.0,15896.0,33797000.0,2039000.0,,"Company estimates no significant reduction in sales for 2020 compared to the same period last year, and the company is unable to quantify the impact and duration of the spread of the coronavirus.",
75,ORMAT TECHNOLOGY,"November 3, 2020",158947000.0,15679000.0,0.31,54030000.0,51686000.0,,,,3520947000.0,1940401000.0,236303000.0,614351000.0,1439742000.0,,51282000.0,"Total revenues of between $707,000,000 and $717,000,000. Adjusted EBITDA of between $417,000,000 and $425,000,000.",
76,OVERSEAS,30 בספטמבר 2020,239099000.0,20490000.0,0.37,59214000.0,36098000.0,71970000.0,-11702000.0,-52303000.0,629272000.0,433443000.0,42681000.0,86797000.0,195829000.0,,,,
77,PAYTON,30 בספטמבר 2020,30806000.0,6712000.0,0.65,12726000.0,7627000.0,,-652000.0,,67415000.0,8863000.0,,,58552000.0,,,,
78,PETROTX PARTICIPATION UNIT,30 בספטמבר 2020,7358075.0,-2638000.0,,5642000.0,,513000.0,2963000.0,-3021000.0,25075000.0,17614000.0,5305000.0,12309000.0,7461000.0,,13512000.0,,
79,PLASSON INDUS,30 בספטמבר 2020,965565000.0,81111000.0,7.92,343906000.0,111611000.0,,-41064000.0,-99442000.0,1876232000.0,971661000.0,,181058000.0,897568000.0,19095910.0,,,
80,PLURI,"March 31, 2020",23000.0,-21016000.0,-1.28,22.0,-20962000.0,-20047000.0,11334000.0,11362000.0,23020000.0,23020000.0,0.0,0.0,14169000.0,0.0,16376377.0,,
81,PRIORTECH,30 בספטמבר 2020,6254000.0,3807000.0,0.37,,,-110000.0,35419000.0,-2251000.0,180961000.0,35669000.0,799000.0,23985000.0,145292000.0,,,,
82,PARTNER,"November 25, 2020",800000000.0,-5000000.0,-0.03,123000000.0,20000000.0,207000000.0,-520000000.0,-19000000.0,5127000000.0,3413000000.0,290000000.0,1265000000.0,1714000000.0,,182688000.0,"Looking ahead, the Company expects that for the fourth quarter of 2020, the near-complete cessation of international travel will continue to have a negative impact, although smaller in scale than in the third quarter, and, in addition, the Company will continue to take proactive cost cutting measures in a number of areas, such that the overall net impact in the fourth quarter is not expected to be material.",
83,RAM ON,30 בספטמבר 2020,3024.0,9314.0,0.54,2390.0,80.0,29582.0,191.0,-25290.0,215541.0,215541.0,,12011.0,163847.0,,,,
84,REIT 1,30 בספטמבר 2020,234096000.0,111516000.0,0.625,,,123936000.0,-267823000.0,-142979000.0,5767262000.0,2766686000.0,139450000.0,2246335000.0,2664642000.0,,178434000.0,"לשנת 2020: NOI: 320,000,000-326,000,000, FFO 226,000,000-232,000,000",
85,RIMONI,30 בספטמבר 2020,127254000.0,32063000.0,3.82,43375000.0,34998000.0,44371000.0,-10396000.0,-24078000.0,216076000.0,163785000.0,,,152073000.0,44708000.0,8387000.0,,
86,RAVAD,30/09/2020,71974000.0,767000.0,,12086000.0,11318000.0,,-670990.0,558000.0,696038000.0,340702000.0,61712000.0,214962000.0,293624000.0,,,,
87,RAVAL,30 בספטמבר 2020,268273000.0,17755000.0,0.213,64836000.0,19533000.0,33504000.0,-12622000.0,19655000.0,262149000.0,167642000.0,51674000.0,32597000.0,93392000.0,,83543803.0,בחודשים הקרובים ימשך הגידול בהיקפי המכירות של הקבוצה.,
88,SAPIENS,"November 5, 2020",97645.0,9339.0,0.18,40078.0,12097.0,16705.0,-18974.0,47825.0,550083.0,290883.0,19796.0,98681.0,252900.0,7044.0,51581.0,"Our revised 2020 non-GAAP revenue range is now $381 million to $383 million, we are also increasing the range of our non-GAAP operating margin for 2020 to 17.6% to 17.7%",
89,SHUFERSAL,30 September 2020,11362000000.0,267000000.0,1.12,2996000000.0,529000000.0,,-298000000.0,-23000000.0,13373000000.0,11274000000.0,267000000.0,3258000000.0,2098000000.0,80000000.0,,,
90,STRAWBERRY INC,30 בספטמבר 2020,50965000.0,33518000.0,,,47889000.0,,,,787339000.0,428370000.0,65866000.0,431001000.0,290472000.0,10500000.0,,,
91,TAT TECHNOLOGIES,"November 12, 2020",58824000.0,-3376000.0,-0.37,7489000.0,-1170000.0,7673000.0,-4149000.0,4841000.0,112226000.0,30129000.0,,4841000.0,82097000.0,,8874696.0,,
92,TEVA,"November 5, 2020",3978000000.0,-4349000000.0,-3.97,1852000000.0,-4342000000.0,307000000.0,722000000.0,-176000000.0,49737000000.0,27042000000.0,2106000000.0,23515000000.0,9593000000.0,,1096000000.0,"Net revenues of $16500000000-$16800000000, EBITDA of $4700000000 - $4900000000, EPS of $2.40 - $2.55, Free cash flow of $1800000000 - $2200000000",
93,TOWER,"November 12, 2020",310212000.0,15198000.0,0.14,53461000.0,19089000.0,69000000.0,-67000000.0,-26000000.0,1984685000.0,571128000.0,86717000.0,229266000.0,1413557000.0,,108500000.0,Tower Semiconductor expects revenues for the fourth quarter of 2020 to be $340 million,
94,VICTORY,30 בספטמבר 2020,615504000.0,15837000.0,1.1,155775000.0,26430000.0,49705000.0,-85044000.0,-69580000.0,1934664000.0,1063836000.0,,,315808000.0,15000000.0,,,
95,VITANIA,30.9.2020,60217000.0,3238000.0,0.06,35296000.0,11277000.0,44675000.0,-214888000.0,238528000.0,2155296000.0,1354778000.0,594809000.0,215633000.0,800518000.0,30000000.0,,"התוצר צפוי להתכווץ בשנת 2020 בשיעור של 5%-6% ולצמוח ב-6.5%-1% בשנת 2021, קיימת מנעד של תרחישים כלכליים לצד תרחישים בריאותיים. תרחיש הדרגתי לפיו התוצר צפוי להתכווץ בשנת 2020 בשיעור של 5.9% ולצמוח בשנת 2021 בשיעור של 5.7% ותרחיש החמרה לפי התוצר צפוי להתכווץ בשנת 2020 בשיעור של 7.2% ולצמוח בשנת 2021 בשיעור של 2.2%.",
96,WATER IO,30 בספטמבר 2020,45717000.0,-39492000.0,,32562000.0,24168000.0,27332000.0,-64948000.0,-79538000.0,715486000.0,479356000.0,,406710000.0,236130000.0,,,"הנהלת החברה מעריכה כי לחברה נזילות ואיתנות פיננסית אשר תאפשרנה לה להתמודד עם השפעות נגיף הקורונה, ככל שמשבר זה לא ימשך תקופה ממושכת.  להערכת החברה, נכון למועד הדוח, המשך התפשטות נגיף הקורונה, והבהלה הציבורית עלולים להביא לירידה נוספת בתנועת הקונים, ולגרום בהתאם לירידה נוספת בהכנסות החברה.",
97,XTL BIO,"November 12, 2020",,-987000.0,-0.002,,-691000.0,,,,6210000.0,182000.0,,,6028000.0,,514205799.0,,
98,YBOX,30 בספטמבר 2020,55159000.0,-2147000.0,-0.026,15278000.0,-1070000.0,-8829000.0,-848000.0,15783000.0,569522000.0,117857000.0,49611000.0,60428000.0,180022000.0,,,,
99,THE ISRAEL CORPORATION,30 בספטמבר 2020,3726000000.0,-159000000.0,,,,,,,10656000000.0,7018000000.0,,4737000000.0,3638000000.0,,,,
100,SHOHAM BUSINESS,30 בספטמבר 2020,51838000.0,17583000.0,0.55,,24206000.0,244618000.0,229572000.0,-7135000.0,347270000.0,238812000.0,207731000.0,24553000.0,83800000.0,,,,
101,AVROT,30 בספטמבר 2020,106441000.0,-3528000.0,-0.025,18440000.0,2662000.0,10303000.0,-1545000.0,-21000000.0,175220000.0,121819000.0,,,53401000.0,,,,
102,ORIAN,30 בספטמבר 2020,144989000.0,3287000.0,0.25,14871000.0,6701000.0,4077000.0,-8421000.0,-1663000.0,207689000.0,108406000.0,2120000.0,36021000.0,42526000.0,,13274748.0,,
103,DUNIEC,30 בספטמבר 2020,182506000.0,48319000.0,12.5,79739000.0,66189000.0,,-73995000.0,26399000.0,738051000.0,451772000.0,174532000.0,,286279000.0,,,,
104,IDI INSURANCE,30.9.2020,1872948000.0,70401000.0,4.84,,,190132000.0,-60212000.0,91248000.0,5684789000.0,5089104000.0,,,779887000.0,,1394.0,,
105,AYALON HOLD.,30 בספטמבר 2020,,-1284000.0,,,,,-108445000.0,124445000.0,124628000.0,109911000.0,1466000.0,108445000.0,14717000.0,,,,
106,INROM CONSTRUCTION INDUSTRIES,30.9.2020,677638.0,73825.0,0.68,267505.0,125462.0,,-32345.0,11684.0,1015410.0,579193.0,,,436218.0,,,,
107,EL AL,30 בספטמבר 2020,511439000.0,-391000000.0,,-112115000.0,-137467000.0,-34000000.0,-280899000.0,68580000.0,3172861000.0,3298112000.0,,,-125251000.0,,,,
108,ALMOGIM,30 בספטמבר 2020,105645000.0,8827000.0,0.32,32213000.0,22371000.0,,-2855000.0,-4800000.0,594799000.0,506775000.0,353555000.0,153220000.0,88024000.0,,,,
109,ELMOR,30.9.2020,294512000.0,19712000.0,0.66,35655000.0,20150000.0,,-3164000.0,15104000.0,276191000.0,159082000.0,7196000.0,,117064000.0,-7671000.0,,,
110,EFFI CAPITAL,"30 בספטמבר, 2020",,343833.0,13.44,278088.0,84484.0,,-708439.0,445216.0,12532082.0,11162576.0,,,4325587.0,,,,
111,ASHTROM GROUP,2020 ליום 30 בספטמבר,256815000.0,33818000.0,,138588000.0,104273000.0,,-221325000.0,,5504063000.0,3636238000.0,363000000.0,2871614000.0,1867825000.0,47000000.0,,,
112,B COMMUNICATIONS,30 בספטמבר 2020,,544000000.0,0.68,,,,-876000000.0,-1537000000.0,16080000000.0,,,11326000000.0,110000000.0,,,"לפי תחזית הקבוצה, יתבטאו בעיקר בירידה בהכנסות פלאפון משירותי נדידה, צפוי ירידה מסוימת בהכנסות מהמגזר העסקי",
113,POALIM,30 בספטמבר 2020,13208000000.0,1141000000.0,0.86,,,,,,513686000000.0,474688000000.0,,,38971000000.0,,,The report contains forward-looking statements. It estimates the bank's results based on forecasts and is subject to risks and uncertainties.,
114,JERUSALEM,30.09.2020,316400000.0,33800000.0,0.48,,,,,,14854000000.0,13868900000.0,,,972600000.0,,,"השפעת התפשטות נגיף הקורונה, סגרים, הגבלות על הפעילות הכלכלית, יכולת גיוס מקורות ועוד",
115,DELEK AUTOMOTIV,"25 בנובמבר, 2020",2720401.0,224914.0,2.19,476376.0,297200.0,298000.0,-134000.0,-33000.0,5053163.0,3682658.0,1631483.0,1018760.0,1370505.0,93000.0,,,
116,DANEL,30 בספטמבר 2020,1450199.0,95051.0,17.65,292449.0,129835.0,135256.0,-36451.0,-56000.0,794248.0,528697.0,,199105.0,315026.0,41494.0,,,
117,FIBI BANK,30 בספטמבר 2020,3106000.0,540000.0,5.38,,,,,,159370000.0,150042000.0,,4384000.0,8944000.0,125000.0,,,
118,FIBI HOLDINGS,30 בספטמבר 2020,,-431000.0,,,,,-794771000.0,796571000.0,4320404000.0,4289476000.0,721159000.0,1491187000.0,30928000.0,,,,
119,HAMASHBIR 365,30 בספטמבר 2020,540147.0,-6135.0,-0.08,227867.0,52562.0,,-12015.0,-35200.0,1409256.0,1384043.0,,,25213.0,,174845.0,,
120,PHOENIX,30 בספטמבר 2020,,,,,,,,,3362126.0,3281016.0,,3342035.0,-3506.0,,,,
121,HILAN,"30 בספטמבר, 2020",1192010.0,92121.0,,272427.0,124480.0,153529.0,-74258.0,-72953.0,1264267.0,556132.0,28145.0,90986.0,458435.0,0.0,,,
122,HIRON,2020 30 בספטמבר,33578000.0,22515000.0,56.62,46697000.0,,33267000.0,-47020000.0,14008000.0,999470000.0,185695000.0,130554000.0,,743278000.0,4938350.0,,"במהלך שנת 2020 צפוי התוצר להתכווץ בשיעור שבין 5%-6%, ולצמוח במהלך שנת 2021 בשיעור שבין 6.5%-21%",
123,TIV TAAM,"30 בספטמבר, 2020",1163415.0,36744.0,0.35,375884.0,66971.0,,,,1021933.0,519923.0,,,205018.0,4000.0,,,
