,Company Name,Report Date,Revenue,Net Income,Earnings Per Share (EPS),Gross Profit,Operating Income (EBIT),Operating Cash Flow,Investing Cash Flow,Financing Cash Flow,Total Assets,Total Liabilities,Short-Term Debt,Long-Term Debt,Shareholders’ Equity,Dividends Paid,Number of Outstanding Shares,Guidance/Forecast,Key Performance Indicators (KPIs)
49,DELEK GROUP,2025-04-16,12330000000.0,1593000000.0,73.08,6415000000.0,6095000000.0,,,,43841000000.0,,,13333000000.0,,,18288100.0,,
50,DELTA GALIL,2025-04-16,1857682000.0,79210000.0,12.82,760598000.0,145390000.0,,,,1788587000.0,,,237286000.0,,,26090200.0,,
51,DIPLOMAT HOLDINGS,2025-04-16,3372866000.0,73066000.0,4.06,728504000.0,139547000.0,,,,1850949000.0,,,124213000.0,,,27437100.0,,
52,DISCOUNT INVESTMENTS,2025-04-16,1131000000.0,-698000000.0,0.1,828000000.0,700000000.0,,,,29443000000.0,,,10724000000.0,,,141523008.0,,
53,DORSEL HOLDINGS,2025-04-16,82050000.0,41295000.0,2.97,76886000.0,58892000.0,,,,1133378000.0,,,431425000.0,,,22553500.0,,
54,SHOHAM BUSINESS,2025-04-16,,,0.747,,,,,,,,,,,,37522700.0,,
55,EL AL,2025-04-16,2503100000.0,112600000.0,4.6,396000000.0,254600000.0,,,,3318500000.0,,,856800000.0,,,522470016.0,,
56,ELBIT IMAGING,2025-04-16,0.0,-2637000.0,-0.5,,-2155000.0,,,,1341000.0,,,1653000.0,,,11143800.0,,
57,ELBIT SYSTEMS,2025-04-16,5974744000.0,215131000.0,27.9,1482954000.0,362512000.0,,,,9739582000.0,,,384074000.0,,,44700100.0,,
58,ELCO,2025-04-16,18686000000.0,-289000000.0,-3.91,2722000000.0,357000000.0,,,,23979000000.0,,,5085000000.0,,,26931000.0,,
59,ELECTRA CONSUMER PRODUCTS,2025-04-16,6488000000.0,-101000000.0,3.33,1830000000.0,113000000.0,,,,7009000000.0,,,949000000.0,,,23218000.0,,
60,ELECTRA REAL ESTATE,2025-04-16,-72813000.0,-63689000.0,-5.92,-74785000.0,-80326000.0,,,,786395000.0,,,278371000.0,,,63361200.0,,
61,ELECTREON,2025-04-16,23097000.0,-75833000.0,-6.8,3499000.0,-78550000.0,,,,129162000.0,,,,,,13244100.0,,
62,ELLOMAY,2025-04-16,48834000.0,2219000.0,-2.43,9961000.0,213000.0,,,,612852000.0,,,372041000.0,,,12852600.0,,
63,ELSPEC,2025-04-16,89391000.0,10908000.0,0.65,47078000.0,10249000.0,,,,100700000.0,,,1476000.0,,,19423300.0,,
64,ENERGEAN,2025-04-16,1419633000.0,184935000.0,2.42,660087000.0,595547000.0,,,,5783665000.0,,,3141197000.0,,,184280992.0,,
65,ENLIVEX,2025-04-16,0.0,-29068000.0,-2.84,,-25151000.0,,,,36831000.0,,,,,,23651000.0,,
66,EQUITAL,2025-04-16,3283641000.0,262509000.0,15.0,2037242000.0,1507615000.0,,,,24573802000.0,,,6881608000.0,,,36891000.0,,
67,EVOGENE,2025-04-16,5640000.0,-23879000.0,-11.26,3948000.0,-26508000.0,,,,51101000.0,,,10368000.0,,,6795590.0,,
68,FMS,2025-04-16,113418000.0,37706000.0,18.31,47280000.0,39518000.0,,,,166468000.0,,,,,,9194940.0,,
69,FATAL HOLDINGS,2025-04-16,6928460000.0,45185000.0,16.88,3153844000.0,1147561000.0,,,,26612815000.0,,,5727194000.0,,,16463100.0,,
70,FLYING SPARK,2025-04-16,,,-1.432,,,,,,,,,,,,,,
71,FORESIGHT,2025-04-16,497000.0,-18410000.0,-0.08,354000.0,-16291000.0,,,,19310000.0,,,,,,578924032.0,,
72,FORMOLA,2025-04-16,2620903000.0,64014000.0,19.84,643711000.0,239368000.0,,,,2812601000.0,,,322428000.0,,,15332700.0,,
73,G CITY,2025-04-16,2438000000.0,-1203000000.0,0.28,1667000000.0,1321000000.0,,,,38873000000.0,,,18709000000.0,,,199092000.0,,
74,WILLY FOOD INTERNATIONAL,2025-04-16,543262000.0,31656000.0,5.07,120567000.0,20350000.0,,,,597033000.0,,,,,,13867000.0,,
75,GAV YAM,2025-04-16,757256000.0,499360000.0,2.19,652607000.0,597303000.0,,,,15427350000.0,,,6164248000.0,,,220272992.0,,
76,GEFFEN RESIDENCE & RENEWAL,2025-04-16,142000.0,-6910000.0,-0.02,142000.0,-6783000.0,,,,105801000.0,,,45276000.0,,,218124000.0,,
77,GENCELL,2025-04-16,4864000.0,-28302000.0,-0.7,-5170000.0,-29595000.0,,,,55454000.0,,,,,,110827000.0,,
78,GENERATION CAPITAL,2025-04-16,121807000.0,277202000.0,0.07,80083000.0,425241000.0,,,,4052839000.0,,,1564101000.0,,,1269959936.0,,
79,GILAT,2025-04-16,266090000.0,23504000.0,1.71,104945000.0,19232000.0,,,,426886000.0,,,2000000.0,,,57064400.0,,
80,GILAT TELECOM,2025-04-16,55154000.0,715000.0,0.09,12016000.0,2178000.0,,,,46288000.0,,,291000.0,,,86069104.0,,
81,GLOBAL KNAFAIM,2025-04-16,10073000.0,-2118000.0,0.15,3852000.0,514000.0,,,,143914000.0,,,62665000.0,,,162060992.0,,
82,GLOBRANDS,2025-04-16,664833000.0,59461000.0,58.54,197168000.0,81138000.0,,,,493531000.0,,,9605000.0,,,1229000.0,,
83,GOLDEN HOUSE,2025-04-16,54296000.0,16147000.0,0.27,23017000.0,3381000.0,,,,629951000.0,,,118970000.0,,,15516600.0,,
84,GRACE BREEDING,2025-04-16,,,,,,,,,,,,,,,,,
85,GROUP 107,2025-04-16,,,-0.715,,,,,,,,,,,,17348800.0,,
86,HAGAG,2025-04-16,576932000.0,196947000.0,1.35,214064000.0,183298000.0,,,,3808735000.0,,,644671000.0,,,62036800.0,,
87,HAMASHBIR 365,2025-04-16,,,0.104,,,,,,,,,,,,174850000.0,,
88,HILAN,2025-04-16,2588797000.0,216160000.0,10.49,575537000.0,284479000.0,,,,2346401000.0,,,50000000.0,,,22947700.0,,
89,HIPER GLOBAL,2025-04-16,285567000.0,14307000.0,1.27,48035000.0,23933000.0,,,,173049000.0,,,6455000.0,,,47119300.0,,
90,HIVE 2040 PARTICIPATION UNIT,2025-04-16,,,,,,,,,,,,,,,3209900.0,,
91,HOLMES PLACE,2025-04-16,508515000.0,40063000.0,0.51,133491000.0,85550000.0,,,,1266407000.0,,,42394000.0,,,91790000.0,,
92,HOMEBIOGAS,2025-04-16,4831000.0,-11335000.0,-1.52,1547000.0,-10908000.0,,,,19429000.0,,,40000.0,,,24045400.0,,
93,HUMAN XT,2025-04-16,4950000.0,-36635000.0,-0.86,2557000.0,-37777000.0,,,,35025000.0,,,,,,26756000.0,,
94,IDENTI,2025-04-16,,,-18.781,,,,,,,,,,,,12603000.0,,
95,IDOMOO,2025-04-16,16752000.0,-6849000.0,-1.91,13902000.0,-6394000.0,,,,7456000.0,,,1008000.0,,,12726800.0,,
96,ILEX MEDICAL,2025-04-16,916247000.0,50885000.0,4.09,226903000.0,77647000.0,,,,1016111000.0,,,311000.0,,,11188100.0,,
97,INROM CONSTRUCTION INDUSTRIES,2025-04-16,1119134000.0,192972000.0,0.75,375679000.0,123309000.0,,,,1415870000.0,,,54400000.0,,,148350000.0,,
98,INTERCURE,2025-04-16,355553000.0,-61959000.0,-1.44,105095000.0,37593000.0,,,,786614000.0,,,82202000.0,,,47162700.0,,
99,PETROCHEMICAL,2025-04-16,,,,,,,,,,,,,,,100268000.0,,
100,ISRAEL SHIPYARD,2025-04-16,1531539000.0,96750000.0,2.62,226780000.0,118273000.0,,,,1739646000.0,,,142376000.0,,,25000000.0,,
101,ISRAIR GROUP,2025-04-16,389921000.0,17047000.0,0.31,59636000.0,16607000.0,,,,283439000.0,,,43023000.0,,,261399008.0,,
102,ISROTEL,2025-04-16,1796338000.0,233421000.0,5.39,751483000.0,332863000.0,,,,4233024000.0,,,329574000.0,,,59582300.0,,
103,ISSTA,2025-04-16,406150000.0,127205000.0,5.73,180254000.0,11857000.0,,,,3508620000.0,,,971944000.0,,,17275700.0,,
104,JUNGO,2025-04-16,,,,,,,,,,,,,,,10200600.0,,
105,KADIMASTEM,2025-04-16,0.0,-12009000.0,-6.34,0.0,-11039000.0,,,,8366000.0,,,834000.0,,,4193690.0,,
106,KENON,2025-04-16,691796000.0,-235978000.0,1.21,119459000.0,42563000.0,,,,4108440000.0,,,1360406000.0,,,52150200.0,,
107,KEYSTONE INFRA,2025-04-16,863000.0,443881000.0,1.1,-30195000.0,-36968000.0,,,,3126464000.0,,,808182000.0,,,187192000.0,,
108,KLIL,2025-04-16,375676000.0,15865000.0,2.97,71430000.0,25202000.0,,,,462002000.0,,,,,,2219350.0,,
109,LESICO,2025-04-16,,,-0.137,,,,,,,,,,,,50943400.0,,
110,LIBRA,2025-04-16,,,-0.024,,,,,,,,,,,,45222300.0,,
111,LINEAGE THERAPY,2025-04-16,8945000.0,-21486000.0,-0.35,8274000.0,-24733000.0,,,,101019000.0,,,,,,228356000.0,,
112,LIVEPERSON,2025-04-16,401983000.0,-100435000.0,-5.88,259160000.0,-86433000.0,,,,835513000.0,,,511565000.0,,,91314000.0,,
113,MLRN,2025-04-16,,,1.434,,,,,,,,,,,,29790700.0,,
114,MAGIC,2025-04-16,535052000.0,37031000.0,2.92,152987000.0,57348000.0,,,,522406000.0,,,52267000.0,,,49099300.0,,
115,MATRICELF,2025-04-16,,,,,,,,,,,,,,,16157900.0,,
116,MATRIX,2025-04-16,5232105000.0,227333000.0,4.29,764180000.0,393097000.0,,,,4035232000.0,,,468456000.0,,,63611000.0,,
117,MAX STOCK,2025-04-16,1119156000.0,81008000.0,0.78,468239000.0,153716000.0,,,,1109147000.0,,,20504000.0,,,139507008.0,,
118,MAYTRONICS,2025-04-16,1889565000.0,148249000.0,-0.31,789925000.0,268757000.0,,,,2179305000.0,,,190409000.0,,,109742000.0,,
119,MEHADRIN,2025-04-16,1133365000.0,-154802000.0,-22.79,-11645000.0,-42333000.0,,,,1317962000.0,,,20137000.0,,,3442350.0,,
120,MELISRON,2025-04-16,1803000000.0,1037000000.0,32.23,1341000000.0,1248000000.0,,,,27120000000.0,,,9908000000.0,,,47583800.0,,
121,MENDELSON INFRASTRUCTURE,2025-04-16,1059188000.0,37443000.0,1.21,277737000.0,73925000.0,,,,979100000.0,,,71408000.0,,,39620100.0,,
122,MIRLAND DEVELOPMENT CORPORATION,2025-04-16,,,,,,,,,,,,,,,9434300.0,,
123,MIZRAHI TEFAHOT,2025-04-16,14738000000.0,4910000000.0,21.02,,,,,,448204000000.0,,,,,,259168992.0,,
124,SPUNTECH,2025-04-16,733914000.0,33140000.0,0.22,135778000.0,64486000.0,,,,639158000.0,,,69001000.0,,,66413700.0,,
125,NICE,2025-04-16,2377508000.0,338301000.0,26.36,1609335000.0,435227000.0,,,,5117634000.0,,,457081000.0,,,63249800.0,,
126,NAPHTHA,2025-04-16,2236785000.0,166041000.0,3.55,1230798000.0,767569000.0,,,,5725689000.0,,,1081781000.0,,,94689400.0,,
127,NAYAX,2025-04-16,235491000.0,-15887000.0,-0.61,88293000.0,-10829000.0,,,,323859000.0,,,327000.0,,,36725800.0,,
128,NETANEL GROUP,2025-04-16,362790000.0,128723000.0,-0.34,198703000.0,170288000.0,,,,1372314000.0,,,220919000.0,,,28226300.0,,
129,NETANEL MENIVIM,2025-04-16,,,,,,,,,,,,,,,44084400.0,,
130,NEXTFERM,2025-04-16,,,-0.39,,,,,,,,,,,,6261610.0,,
131,NEXTAGE,2025-04-16,876000.0,-3879000.0,-0.1,225000.0,-3987000.0,,,,1095000.0,,,0.0,,,33697200.0,,
132,NEXTCOM,2025-04-16,472079000.0,17164000.0,0.61,57574000.0,32587000.0,,,,365877000.0,,,84467000.0,,,14290900.0,,
133,NEXTGEN,2025-04-16,0.0,-14192000.0,-0.58,,-5248000.0,,,,261000.0,,,,,,7263380.0,,
134,NISSAN,2025-04-16,733914000.0,5649000.0,0.87,135778000.0,62636000.0,,,,705981000.0,,,69001000.0,,,9083520.0,,
135,NOVOLOG,2025-04-16,1643489000.0,-42003000.0,0.08,169166000.0,50472000.0,,,,2788574000.0,,,73000.0,,,510841984.0,,
136,NUR,2025-04-16,,,,,,,,,,,,,,,5573000.0,,
137,OPC ENERGY,2025-04-16,2552000000.0,144000000.0,0.46,437000000.0,167000000.0,,,,12618000000.0,,,4934000000.0,,,255720992.0,,
138,OPKO HEALTH,2025-04-16,863495000.0,-188863000.0,-0.31,318127000.0,-158057000.0,,,,2011698000.0,,,222034000.0,,,792988032.0,,
139,ORAD,2025-04-16,,,0.054,,,,,,,,,,,,93305800.0,,
140,ORMAT TECHNOLOGY,2025-04-16,829424000.0,124399000.0,7.95,264018000.0,170318000.0,,,,5208279000.0,,,1789299000.0,,,60610100.0,,
141,OVERSEAS,2025-04-16,,,0.419,,,,,,,,,,,,55011500.0,,
142,PALRAM,2025-04-16,1717746000.0,164335000.0,9.01,622463000.0,203186000.0,,,,1704462000.0,,,0.0,,,25725500.0,,
143,PARTNER,2025-04-16,3347000000.0,163000000.0,1.48,758000000.0,255000000.0,,,,4831000000.0,,,945000000.0,,,186418000.0,,
144,PENINSULA GROUP,2025-04-16,122165000.0,53800000.0,0.23,,,,,,1408472000.0,,,,,,222411008.0,,
145,PERION NETWORK,2025-04-16,743155000.0,114963000.0,0.97,272359000.0,132984000.0,,,,1077266000.0,,,,,,45037200.0,,
146,PHOTOMYNE,2025-04-16,,,-2.51,,,,,,,,,,,,2665660.0,,
147,PLASTO CARGAL,2025-04-16,,,-0.733,,,,,,,,,,,,4391020.0,,
148,POMVOM,2025-04-16,,,-1.045,,,,,,,,,,,,28880600.0,,
149,PRASHKOVSKY,2025-04-16,374894000.0,154884000.0,10.01,173610000.0,114188000.0,,,,5012293000.0,,,461776000.0,,,21068600.0,,
150,PRIORTECH,2025-04-16,670000.0,23653000.0,10.87,,-1291000.0,,,,308161000.0,,,64988000.0,,,11691000.0,,
151,PROPDO,2025-04-16,,,,,,,,,,,,,,,5736150.0,,
152,PULSENMORE,2025-04-16,6188000.0,-58567000.0,-0.72,2201000.0,-55586000.0,,,,179908000.0,,,,,,50477700.0,,
153,PURPLE BIOTECH,2025-04-16,0.0,-19880000.0,-0.97,,-22271000.0,,,,44302000.0,,,,,,529640000.0,,
154,QUALITAU,2025-04-16,41112000.0,12300000.0,11.75,27652000.0,13820000.0,,,,47354000.0,,,,,,4365160.0,,
155,QUICKLIZARD,2025-04-16,,,-6.895,,,,,,,,,,,,3729070.0,,
156,RSL,2025-04-16,,,0.026,,,,,,,,,,,,10122700.0,,
157,RANI ZIM,2025-04-16,113406000.0,86970000.0,0.47,84366000.0,45863000.0,,,,2868985000.0,,,1238110000.0,,,174942000.0,,
158,RAVAD,2025-04-16,,,-0.137,,,,,,,,,,,,26170800.0,,
159,RAVAL,2025-04-16,233115000.0,56000.0,0.22,44344000.0,10541000.0,,,,217659000.0,,,18502000.0,,,82033600.0,,
160,RAY TLV GROUP,2025-04-16,,,,,,,,,,,,,,,7565300.0,,
161,REIT 1,2025-04-16,380025000.0,351120000.0,1.5,324520000.0,295760000.0,,,,8161269000.0,,,3106569000.0,,,194824000.0,,
162,RETAILORS,2025-04-16,1933965000.0,130229000.0,2.31,984442000.0,349816000.0,,,,2814735000.0,,,120000000.0,,,48564800.0,,
163,RIMONI,2025-04-16,213114000.0,41911000.0,4.91,64570000.0,48590000.0,,,,222206000.0,,,,,,8404000.0,,
164,STG,2025-04-16,312249000.0,246662000.0,0.758,233973000.0,197756000.0,,,,4449770000.0,,,430175000.0,,,4789390.0,,
165,SAPIENS,2025-04-16,514584000.0,62444000.0,5.03,219594000.0,78868000.0,,,,689624000.0,,,39543000.0,,,55887200.0,,
166,SAVERONE,2025-04-16,2720000.0,-33835000.0,-0.3,752000.0,-34223000.0,,,,26990000.0,,,,,,741152000.0,,
167,SAVOREAT,2025-04-16,,,-6.798,,,,,,,,,,,,2193290.0,,
168,SCODIX,2025-04-16,,,-1.396,,,,,,,,,,,,30037500.0,,
169,SELLA REAL ESTATE,2025-04-16,353600000.0,180000000.0,0.95,321000000.0,282000000.0,,,,5367924000.0,,,2575345000.0,,,223128992.0,,
170,SHAGRIR,2025-04-16,329015000.0,8466000.0,1.34,68248000.0,16059000.0,,,,483954000.0,,,78622000.0,,,10398500.0,,
171,SHAPIR ENGINEERING,2025-04-16,5207000000.0,158000000.0,0.49,724000000.0,384000000.0,,,,14877000000.0,,,6644000000.0,,,357436000.0,,
172,SHUFERSAL,2025-04-16,15183000000.0,312000000.0,2.47,4027000000.0,622000000.0,,,,14913000000.0,,,2049000000.0,,,266470000.0,,
173,SKYLINE,2025-04-16,121339000.0,-40303000.0,-8.48,14033000.0,-22081000.0,,,,640897000.0,,,248699000.0,,,16700500.0,,
174,SOLAER,2025-04-16,47671000.0,10181000.0,-3.19,37067000.0,-9688000.0,,,,1355660000.0,,,727471000.0,,,16412100.0,,
175,SONOVIA,2025-04-16,,,-0.092,,,,,,,,,,,,,,
176,SPEEDVALUE,2025-04-16,,,0.065,,,,,,,,,,,,15321400.0,,
177,SPRING,2025-04-16,,,6.25,,,,,,,,,,,,8419880.0,,
178,STRAUSS GROUP,2025-04-16,6795000000.0,488000000.0,5.35,2443000000.0,581000000.0,,,,8170000000.0,,,1687000000.0,,,116577000.0,,
179,TADIRAN GROUP,2025-04-16,1954542000.0,96213000.0,1.78,327543000.0,112189000.0,,,,1516590000.0,,,228142000.0,,,8586000.0,,
180,TAMAR PETROLIUM,2025-04-16,277567000.0,49510000.0,2.57,102471000.0,97515000.0,,,,1222168000.0,,,699001000.0,,,88644496.0,,
181,TECTONA,2025-04-16,,,-0.539,,,,,,,,,,,,18959700.0,,
182,TEFRON,2025-04-16,243463000.0,10933000.0,4.4,55141000.0,19544000.0,,,,140844000.0,,,7650000.0,,,12802000.0,,
183,TELSYS,2025-04-16,548819000.0,128416000.0,10.56,251335000.0,201528000.0,,,,437126000.0,,,0.0,,,9050300.0,,
184,TERMINAL X,2025-04-16,423695000.0,-2063000.0,0.2,185570000.0,2410000.0,,,,538423000.0,,,45000000.0,,,127005000.0,,
185,TEVA,2025-04-16,15845000000.0,-559000000.0,-5.65,7645000000.0,3194000000.0,,,,43479000000.0,,,18161000000.0,,,1146960000.0,,
186,TIGI,2025-04-16,,,,,,,,,,,,,,,6385600.0,,
187,TOGETHER,2025-04-16,,,-0.223,,,,,,,,,,,,13791000.0,,
188,TONDO SMART,2025-04-16,,,,,,,,,,,,,,,12423700.0,,
189,TOWER,2025-04-16,1422680000.0,518494000.0,7.21,353519000.0,201257000.0,,,,2918517000.0,,,172611000.0,,,111757000.0,,
190,TRUCKNET,2025-04-16,,,,,,,,,,,,,,,19101700.0,,
191,TURBOGEN,2025-04-16,,,,,,,,,,,,,,,15002400.0,,
192,UMH,2025-04-16,220925000.0,8009000.0,0.12,118493000.0,36122000.0,,,,1427577000.0,,,690017000.0,,,82556600.0,,
193,UTRON,2025-04-16,,,0.053,,,,,,,,,,,,20566200.0,,
194,VERIDIS,2025-04-16,2537388000.0,-81357000.0,-0.13,260424000.0,15969000.0,,,,5632551000.0,,,2058172000.0,,,145164992.0,,
195,VICTORY,2025-04-16,2450735000.0,46461000.0,3.06,580172000.0,95738000.0,,,,1920346000.0,,,33774000.0,,,14180000.0,,
196,VISION SIGMA,2025-04-16,,,30.38,,,,,,,,,,,,1642180.0,,
197,VITANIA,2025-04-16,201143000.0,78064000.0,1.99,117963000.0,99710000.0,,,,2722895000.0,,,922961000.0,,,47073200.0,,
198,XTL BIO,2025-04-16,0.0,-1782000.0,-0.01,,-765000.0,,,,2426000.0,,,,,,881385024.0,,
199,YBOX,2025-04-16,131853000.0,35061000.0,-0.03,45476000.0,24854000.0,,,,1198025000.0,,,206633000.0,,,355999008.0,,
200,ZOOZ POWER,2025-04-16,764000.0,-11755000.0,-4.25,-1105000.0,-12211000.0,,,,13477000.0,,,,,,12105500.0,,
201,ZANLAKOL,2025-04-16,398568000.0,67648000.0,3.49,119652000.0,60757000.0,,,,442465000.0,,,9686000.0,,,13991100.0,,
202,ZUR,2025-04-16,4310664000.0,33549000.0,0.98,1639572000.0,904011000.0,,,,20547562000.0,,,,,,65099900.0,,
203,ICON GROUP,2025-04-16,1444095000.0,32732000.0,0.61,163225000.0,62666000.0,,,,568644000.0,,,0.0,,,56973500.0,,
